num_max_hypo,threshold,method,adjustment,Candidates,Hypothesis,Without_Adjust,grouping_time,Best_pairs,Min_p_value,Max_p_value,Sum_p_value,Cov_period_1,Cov_period_2,Cov_total,p_value_adjustement_time
10.0,-1,Traditional,Benjamini,166.0,166.0,94.0,5.223675012588501,63.0,8.767202585536575e-26,0.006160379738761796,0.0524366342335221,0.9806451612903225,0.0,0.9806451612903225,0.5844049453735352
10.0,-1,Traditional,Bonferroni,166.0,166.0,94.0,5.223675012588501,44.0,8.767202585536575e-26,0.000507394750168279,0.002231865825606115,0.9806451612903225,0.0,0.9806451612903225,0.58154296875
10.0,-1,Coverage_Two_Sides,Benjamini,166.0,166.0,94.0,5.223675012588501,8.0,8.767202585536575e-26,0.000145265386929832,0.0002923263056030607,0.9806451612903225,0.0,0.9806451612903225,0.6245229244232178
10.0,-1,Coverage_Two_Sides,Bonferroni,166.0,166.0,94.0,5.223675012588501,8.0,8.767202585536575e-26,0.000145265386929832,0.0002923263056030607,0.9806451612903225,0.0,0.9806451612903225,0.6190121173858643
10.0,-1,Coverage_Side_1,Benjamini,166.0,166.0,94.0,5.223675012588501,8.0,8.767202585536575e-26,0.000145265386929832,0.0002923263056030607,0.9806451612903225,0.0,0.9806451612903225,0.6055459976196289
10.0,-1,Coverage_Side_1,Bonferroni,166.0,166.0,94.0,5.223675012588501,8.0,8.767202585536575e-26,0.000145265386929832,0.0002923263056030607,0.9806451612903225,0.0,0.9806451612903225,0.605090856552124
10.0,-1,Coverage_Side_2,Benjamini,166.0,166.0,94.0,5.223675012588501,0.0,,,0.0,,,,0.5835847854614258
10.0,-1,Coverage_Side_2,Bonferroni,166.0,166.0,94.0,5.223675012588501,0.0,,,0.0,,,,0.5833957195281982
10.0,-1,Coverage_alpha_investing,gamma_20,166.0,166.0,94.0,5.223675012588501,8.0,8.767202585536575e-26,0.000145265386929832,0.00029437349827816803,0.9806451612903225,0.0,0.9806451612903225,0.08434772491455078
10.0,-1,Coverage_alpha_investing,gamma_50,166.0,166.0,94.0,5.223675012588501,7.0,8.767202585536575e-26,1.1852729997332359e-05,1.3976488905269118e-05,0.967741935483871,0.0,0.967741935483871,0.09737873077392578
10.0,-1,Coverage_alpha_investing,gamma_100,166.0,166.0,94.0,5.223675012588501,7.0,8.767202585536575e-26,1.1852729997332359e-05,1.3976488905269118e-05,0.967741935483871,0.0,0.967741935483871,0.10104775428771973
10.0,-1,Coverage_alpha_investing,gamma_200,166.0,166.0,94.0,5.223675012588501,7.0,8.767202585536575e-26,1.1852729997332359e-05,1.3976488905269118e-05,0.967741935483871,0.0,0.967741935483871,0.1012120246887207
10.0,25,Traditional,Benjamini,166.0,166.0,94.0,5.223675012588501,25.0,8.767202585536575e-26,2.0471926751087386e-06,8.233346841106177e-06,0.9612903225806452,0.0,0.9612903225806452,0.579664945602417
10.0,25,Traditional,Bonferroni,166.0,166.0,94.0,5.223675012588501,25.0,8.767202585536575e-26,2.0471926751087386e-06,8.233346841106177e-06,0.9612903225806452,0.0,0.9612903225806452,0.5796759128570557
10.0,25,Coverage_Two_Sides,Benjamini,166.0,166.0,94.0,5.223675012588501,8.0,8.767202585536575e-26,0.000145265386929832,0.0002923263056030607,0.9806451612903225,0.0,0.9806451612903225,0.6226377487182617
10.0,25,Coverage_Two_Sides,Bonferroni,166.0,166.0,94.0,5.223675012588501,8.0,8.767202585536575e-26,0.000145265386929832,0.0002923263056030607,0.9806451612903225,0.0,0.9806451612903225,0.6220178604125977
10.0,25,Coverage_Side_1,Benjamini,166.0,166.0,94.0,5.223675012588501,8.0,8.767202585536575e-26,0.000145265386929832,0.0002923263056030607,0.9806451612903225,0.0,0.9806451612903225,0.6047847270965576
10.0,25,Coverage_Side_1,Bonferroni,166.0,166.0,94.0,5.223675012588501,8.0,8.767202585536575e-26,0.000145265386929832,0.0002923263056030607,0.9806451612903225,0.0,0.9806451612903225,0.6057050228118896
10.0,25,Coverage_Side_2,Benjamini,166.0,166.0,94.0,5.223675012588501,0.0,,,0.0,,,,0.5832908153533936
10.0,25,Coverage_Side_2,Bonferroni,166.0,166.0,94.0,5.223675012588501,0.0,,,0.0,,,,0.5831007957458496
10.0,25,Coverage_alpha_investing,gamma_20,166.0,166.0,94.0,5.223675012588501,8.0,8.767202585536575e-26,0.000145265386929832,0.00029437349827816803,0.9806451612903225,0.0,0.9806451612903225,0.0905311107635498
10.0,25,Coverage_alpha_investing,gamma_50,166.0,166.0,94.0,5.223675012588501,7.0,8.767202585536575e-26,1.1852729997332359e-05,1.3976488905269118e-05,0.967741935483871,0.0,0.967741935483871,0.10064101219177246
10.0,25,Coverage_alpha_investing,gamma_100,166.0,166.0,94.0,5.223675012588501,7.0,8.767202585536575e-26,1.1852729997332359e-05,1.3976488905269118e-05,0.967741935483871,0.0,0.967741935483871,0.09616708755493164
