grp1,grp1_size,grp2,grp2_size,p-value
70's_Action,126,3.5,0,0.00046488089394765346
2000's_Thriller,240,3.5,0,1.0862224304753454e-07
M_25-34_Long_80's_Horror,95,3.5,0,3.914426956703296e-06
M_18-24_Long_90's_Horror,177,3.5,0,7.524655464653669e-06
F_18-24_2000's_Thriller,50,3.5,0,0.0011523083233644146
25-34_Long_90's,2734,3.5,0,2.8692732126812083e-10
M_18-24_40's,147,3.5,0,0.003574705420923345
70's_Thriller,48,3.5,0,0.0006925363985907428
18-24_80's,1886,3.5,0,4.468887087303183e-05
M_18-24_60's,339,3.5,0,5.992980083847021e-12
Long,17754,3.5,0,0.00022765887452605568
25-34_90's_Documentary,24,3.5,0,0.017370026723767237
M_Long_60's,462,3.5,0,3.3195930430611043e-09
F_90's_Fantasy,45,3.5,0,4.043586342827537e-07
M_18-24_Long_90's_Comedy,1223,3.5,0,3.304075885752096e-05
M_18-24_70's,504,3.5,0,6.616171014150923e-21
M_18-24_90's_Sci-Fi,315,3.5,0,1.5851441887883843e-05
18-24_2000's_Crime,52,3.5,0,0.003925414971749141
M_18-24_Long_70's_Action,63,3.5,0,0.004631976269570107
2000's_Adventure,50,3.5,0,0.0006255795517425916
F_18-24_Animation,151,3.5,0,0.0036282929768232564
M_18-24_Film-Noir,61,3.5,0,9.146899992537344e-05
18-24_2000's,1288,3.5,0,9.074662565814476e-12
M_35-44_Long,224,3.5,0,6.839377616647238e-34
F_Action,414,3.5,0,5.46070768474636e-08
F_Long_Animation,163,3.5,0,0.002176030295177629
Long_90's_Fantasy,132,3.5,0,6.708204448472735e-10
F_Long_Sci-Fi,210,3.5,0,0.0030508200674404513
18-24_Musical,308,3.5,0,0.021923669704659116
M_Long_80's_Thriller,102,3.5,0,0.04618939368748457
Long_2000's_Sci-Fi,135,3.5,0,3.370003810679243e-05
25-34_Long_90's_Adventure,119,3.5,0,1.473707397654783e-07
F_25-34_Animation,30,3.5,0,0.045663584083322474
M_18-24_Long_2000's_Crime,34,3.5,0,0.029488899533662814
18-24_Long_2000's,1288,3.5,0,9.074662565814476e-12
18-24_Long_Action,1413,3.5,0,3.1905821772865926e-09
25-34_Short_90's,17,3.5,0,2.674880164755928e-07
2000's_Comedy,456,3.5,0,0.00016141143233159498
M_18-24_Long_2000's_Sci-Fi,77,3.5,0,0.007042391963294772
F_25-34_Long_50's,25,3.5,0,0.011885728137516
F_Long_80's_Fantasy,34,3.5,0,0.04713897525364229
Long_30's,168,3.5,0,6.328883597402619e-07
25-34_Short,27,3.5,0,1.7647320825182517e-06
25-34_Long_2000's_Crime,20,3.5,0,0.024508387944845347
M_Long_90's_Film-Noir,30,3.5,0,7.368904796960842e-05
25-34_2000's_Crime,20,3.5,0,0.024508387944845347
18-24_50's_Comedy,28,3.5,0,0.004496784455108523
M_70's_Drama,121,3.5,0,6.547583168567911e-12
18-24_Sci-Fi,754,3.5,0,7.100119043954625e-05
M_Long_2000's_Horror,57,3.5,0,3.444766734455545e-05
Long_60's_Romance,34,3.5,0,0.003419350653201117
M_40's_Mystery,16,3.5,0,0.0020453214626146485
25-34_Long_Horror,237,3.5,0,3.642474578256459e-08
M_35-44_Long_Thriller,41,3.5,0,1.3911897992624954e-06
25-34_Long_90's_Documentary,21,3.5,0,0.028679540580581933
18-24_Long_Sci-Fi,754,3.5,0,7.100119043954625e-05
Long_70's_Fantasy,24,3.5,0,0.0008368535701539317
50-55_Long_90's,31,3.5,0,0.0012393950046009781
18-24_2000's_Comedy,319,3.5,0,0.012162133864472542
35-44_Drama,22,3.5,0,6.322898773174284e-05
M_90's_Drama,1446,3.5,0,1.1827445479887163e-08
F_18-24_Long_90's_Thriller,146,3.5,0,0.00013003273534561245
M_18-24_Long_90's_Action,707,3.5,0,8.600611094373146e-09
F_18-24_Long,2866,3.5,0,9.167551441116168e-18
M_Long_50's_Comedy,27,3.5,0,0.009136915563093066
70's_Comedy,159,3.5,0,2.9911524910090974e-08
M_18-24_Long_2000's,894,3.5,0,0.0008747823173000936
F_25-34_Crime,18,3.5,0,0.022303594287067248
25-34_70's_Drama,37,3.5,0,0.0031079893471429526
M_25-34_Long_70's_Drama,36,3.5,0,0.0010545469920455579
18-24_Crime,478,3.5,0,1.125746442082291e-05
M_90's_Documentary,49,3.5,0,0.04199729954292793
F_18-24_Long_90's_Adventure,112,3.5,0,1.4367427048739739e-10
M_18-24_Long_60's,331,3.5,0,2.522067814141253e-11
F_18-24_50's,92,3.5,0,0.013877833969581723
Long_Action,1978,3.5,0,1.9090659713882732e-13
F_18-24,2900,3.5,0,1.7391081584617732e-16
M_18-24_40's_Drama,24,3.5,0,0.010651041672302072
18-24_Mystery,209,3.5,0,0.013753476435057591
M_40's,216,3.5,0,1.0155691416928016e-05
Long_2000's_Action,224,3.5,0,7.336838584666688e-06
18-24_50's,380,3.5,0,2.265072654260076e-12
F_Long_Western,39,3.5,0,0.006142176268735846
18-24_Short_Comedy,16,3.5,0,0.019657034541711173
25-34_2000's_Romance,18,3.5,0,0.019404228371724175
M_18-24_2000's_Sci-Fi,77,3.5,0,0.007042391963294772
18-24_Children's,683,3.5,0,0.0011139018245869931
F_18-24_2000's_Horror,16,3.5,0,0.01084866570797143
Long_Sci-Fi,1105,3.5,0,1.1852729997332359e-05
18-24_80's_Drama,258,3.5,0,6.0450371818391545e-05
M_18-24_Long_70's_Sci-Fi,49,3.5,0,0.018005829685560772
M_25-34_80's_Fantasy,29,3.5,0,0.042037905976355545
F_18-24_90's,1587,3.5,0,8.767202585536575e-26
M_35-44_70's,24,3.5,0,6.536396920434275e-12
25-34_2000's_Sci-Fi,35,3.5,0,6.118305036386534e-05
M_35-44_Comedy,18,3.5,0,0.0006207693577480361
M_50's,404,3.5,0,1.2967034973606382e-12
F_Short_Animation,18,3.5,0,0.01964234783734694
M_18-24_War,213,3.5,0,0.004471095246798134
18-24_Long_90's_Horror,222,3.5,0,2.6785941026739757e-06
M_35-44,227,3.5,0,5.718339945765422e-35
M_18-24_Romance,565,3.5,0,0.0033881628452993463
M_18-24_Long_50's_Drama,33,3.5,0,3.3167112562239236e-05
18-24_Long_Drama,1880,3.5,0,8.486997774081504e-19
M_25-34_Long_80's_Drama,128,3.5,0,0.012321117820950215
18-24_Long_90's_Sci-Fi,380,3.5,0,4.4680387341609845e-08
M_18-24_30's,106,3.5,0,1.831793063149494e-06
M_50's_Romance,26,3.5,0,0.011763192718817633
25-34_70's_Sci-Fi,30,3.5,0,0.014937472772596598
18-24_Long_80's_Drama,258,3.5,0,6.0450371818391545e-05
F_25-34_Action,113,3.5,0,1.7374018910509264e-07
18-24_Long_90's_Fantasy,104,3.5,0,1.770366010253197e-07
18-24_Comedy,2434,3.5,0,0.026767910264899216
Comedy,3360,3.5,0,0.005807344682700815
25-34_Long_Action,546,3.5,0,7.79007600743642e-07
18-24_Long_60's_Musical,41,3.5,0,0.015552409963512813
F_25-34_80's_Adventure,33,3.5,0,0.040877591189163405
F_18-24_Long_Comedy,521,3.5,0,0.0034553593128418985
25-34_Long_2000's_Sci-Fi,35,3.5,0,6.118305036386534e-05
25-34_Thriller,498,3.5,0,0.007376069291763506
25-34_Long_70's_Sci-Fi,30,3.5,0,0.014937472772596598
25-34_70's_Comedy,48,3.5,0,0.0009648548845873905
M_Long_90's_Crime,436,3.5,0,3.6623145780513934e-07
25-34_War,84,3.5,0,0.031694866441999335
18-24_70's_Drama,92,3.5,0,5.507370221168495e-09
18-24_90's_Thriller,845,3.5,0,0.019351815915599223
M_25-34_Long_Crime,197,3.5,0,0.018312003725023732
M_Short_90's,21,3.5,0,0.0004987403212805195
F_18-24_Long_Action,300,3.5,0,0.00048732027891542257
40's_Mystery,18,3.5,0,0.01059428742331143
18-24_90's,7449,3.5,0,1.2448014256687732e-13
70's_Adventure,71,3.5,0,0.015607230551363784
M_25-34_Long_90's_Action,203,3.5,0,1.3235268911478445e-05
F_Long_80's,673,3.5,0,0.0009280621645076768
18-24_Adventure,709,3.5,0,2.442401079282542e-07
M_Long_50's_Drama,48,3.5,0,1.231101418620212e-05
18-24_50's_Children's,47,3.5,0,0.0350722747921089
F_Thriller,307,3.5,0,1.0447334186059117e-06
18-24_Long_Mystery,209,3.5,0,0.013753476435057591
F_2000's_Thriller,67,3.5,0,0.0012756543740736882
Short_Comedy,25,3.5,0,0.0002016862849616288
M_25-34_30's,43,3.5,0,0.0025054663966988405
35-44_90's,98,3.5,0,8.055953799012567e-08
18-24_Long_80's,1874,3.5,0,6.138518947773116e-05
18-24_Long_70's_Crime,28,3.5,0,1.04554963149422e-05
M_25-34_Long_90's_Fantasy,20,3.5,0,9.859786442502158e-05
50-55_90's,31,3.5,0,0.0012393950046009781
Film-Noir,110,3.5,0,5.2253944737852025e-05
25-34_90's_Comedy,486,3.5,0,0.011059092236696568
F_25-34_Long_Thriller,71,3.5,0,0.0014868010248050578
18-24_Long_40's_Musical,22,3.5,0,0.04363497503022776
M_35-44_Long_Sci-Fi,17,3.5,0,0.013209411315231446
M_18-24_Long_80's_Drama,208,3.5,0,6.183672377821544e-06
25-34_Long_30's,45,3.5,0,0.0020679750535223087
M_18-24_Long_90's_Musical,81,3.5,0,0.0179638593524773
F_18-24_Children's,237,3.5,0,9.173026277880464e-07
50's_Romance,42,3.5,0,0.0004885394243451186
M_80's,2396,3.5,0,0.006784357619799009
F_18-24_90's_Comedy,304,3.5,0,0.031974693711457024
M_35-44_90's_Thriller,25,3.5,0,0.008763962509738675
M_18-24_60's_Romance,17,3.5,0,0.019041311062765444
35-44_70's,24,3.5,0,6.536396920434275e-12
F_25-34_Long_80's_Comedy,34,3.5,0,0.02388876684047922
F_Long_2000's_Crime,19,3.5,0,0.038487348477151656
F_25-34_80's,197,3.5,0,0.0011771146785599007
90's_Adventure,511,3.5,0,1.893583631403567e-19
M_90's_Horror,247,3.5,0,3.042863879687206e-07
F_18-24_Long_Adventure,227,3.5,0,0.0003446015510060925
Long_50's,512,3.5,0,3.8866112532063616e-14
M_35-44_Mystery,16,3.5,0,7.006558301664892e-06
18-24_50's_Drama,43,3.5,0,0.0005251580245905518
F_80's_Fantasy,34,3.5,0,0.04713897525364229
M_18-24_Long_Adventure,476,3.5,0,6.631999656889163e-05
M_Long_Documentary,61,3.5,0,0.012925551537412072
M_25-34_Comedy,718,3.5,0,0.026332789657435216
Short_80's,18,3.5,0,0.00327260044755542
18-24_90's_Horror,222,3.5,0,2.6785941026739757e-06
M_18-24_Long_Romance,563,3.5,0,0.0032713575091824917
25-34_Long_Drama,960,3.5,0,0.02180242820201212
M_18-24_Long_50's_Comedy,16,3.5,0,0.02706848962444389
M_18-24_60's_Drama,49,3.5,0,0.0016718073812521169
M_Long_50's_Thriller,25,3.5,0,0.00083167056508351
M_18-24_Long_Mystery,176,3.5,0,0.0022013778761572284
M_Long_90's_War,118,3.5,0,0.049120168757498577
25-34_2000's_Thriller,81,3.5,0,0.00012863213966044147
M_Long_Drama,2344,3.5,0,5.375115373178692e-23
M_25-34_70's_Sci-Fi,27,3.5,0,0.008763200228495673
F_18-24_90's_Adventure,112,3.5,0,1.4367427048739739e-10
70's_Sci-Fi,94,3.5,0,3.410720817865156e-05
25-34_Long_90's_Horror,77,3.5,0,0.02365541015655666
M_18-24_70's_Action,63,3.5,0,0.004631976269570107
F_Long_90's_Romance,208,3.5,0,0.02399307414144259
25-34_Long_70's,311,3.5,0,2.902521325570982e-09
M_Crime,611,3.5,0,1.3771533294254657e-09
M_25-34_Long_70's,278,3.5,0,1.847380090792625e-11
40's,280,3.5,0,0.005326521119843994
18-24_90's_Comedy,1531,3.5,0,3.85758885800319e-06
25-34_Long_80's_Drama,145,3.5,0,0.011175151104210908
M_35-44_Thriller,42,3.5,0,6.313878372626498e-07
M_35-44_90's,98,3.5,0,8.055953799012567e-08
M_18-24_Long_50's_Romance,19,3.5,0,0.0078062238038775844
M_18-24_Long_70's_War,18,3.5,0,0.022303594287067248
M_18-24_2000's_Action,108,3.5,0,0.005280636451925367
M_18-24_Adventure,481,3.5,0,0.00012450877032025301
25-34_Long_Sci-Fi,334,3.5,0,0.015743414520709285
M_18-24_80's_Drama,208,3.5,0,6.183672377821544e-06
M_Long_Action,1564,3.5,0,7.076183022239717e-08
F_Long_90's_Sci-Fi,98,3.5,0,4.8926363247516504e-05
F,3857,3.5,0,1.9648153997278684e-20
18-24_2000's_Action,162,3.5,0,0.005605320835599896
M_18-24_90's_Crime,290,3.5,0,3.3975137740417656e-05
Long_2000's_Adventure,50,3.5,0,0.0006255795517425916
F_25-34_Long_90's_Adventure,36,3.5,0,0.006646706574142924
M_2000's_Crime,53,3.5,0,0.0024602234521982616
M_90's_War,118,3.5,0,0.049120168757498577
25-34_Long_90's_Western,27,3.5,0,0.023112406606563798
25-34_80's_Horror,100,3.5,0,1.464268621803261e-06
F_50's,117,3.5,0,0.0016908912330601557
M_Long_2000's_Sci-Fi,103,3.5,0,7.319965815373059e-05
M_18-24_Fantasy,138,3.5,0,0.016833109624464337
Long_Documentary,70,3.5,0,0.0022591584097938406
35-44_Mystery,16,3.5,0,7.006558301664892e-06
35-44_Long_Action,18,3.5,0,0.0013315647230399252
25-34_Long_90's_Comedy,481,3.5,0,0.004160808306476213
M_25-34_Long_70's_Adventure,24,3.5,0,0.020911918105211
M_35-44_80's,73,3.5,0,1.5293750615416955e-16
70's_Fantasy,24,3.5,0,0.0008368535701539317
M_18-24_Long_Sci-Fi,611,3.5,0,0.00024126728024333568
18-24_Long_2000's_Horror,52,3.5,0,0.0001481235778504744
F_Long_50's_Musical,21,3.5,0,0.01803619800137689
M_18-24_Short,17,3.5,0,0.020891654358671147
M_18-24_Long_40's,147,3.5,0,0.003574705420923345
M_Long_30's,142,3.5,0,2.6131443773502855e-10
M_18-24_Long_Film-Noir,61,3.5,0,9.146899992537344e-05
M_Film-Noir,87,3.5,0,2.86211030404624e-07
18-24_Long_2000's_Comedy,319,3.5,0,0.012162133864472542
50's_Thriller,31,3.5,0,0.01747047771169878
M_25-34_Long_90's_Adventure,83,3.5,0,7.607908135444452e-06
35-44_Long_Sci-Fi,17,3.5,0,0.013209411315231446
18-24_40's_Drama,29,3.5,0,0.038152567243867445
F_Animation,181,3.5,0,0.034913470856553205
F_50-55,32,3.5,0,0.0008361661104185322
F_18-24_90's_War,30,3.5,0,0.016858741772115406
2000's_Sci-Fi,135,3.5,0,3.370003810679243e-05
F_18-24_Long_80's_Sci-Fi,37,3.5,0,0.043080113480888915
M_18-24_90's_Film-Noir,21,3.5,0,0.0054143554839570255
M_18-24_Long_60's_Drama,49,3.5,0,0.0016718073812521169
18-24_2000's_Romance,52,3.5,0,0.024772295344730265
M_Long_90's_Mystery,188,3.5,0,0.021527502783911166
18-24_Long_50's_Thriller,20,3.5,0,0.030201195037027118
F_50-55_Long,32,3.5,0,0.0008361661104185322
M_18-24_Long_70's,504,3.5,0,6.616171014150923e-21
18-24_50's_Musical,56,3.5,0,0.02224960961024637
25-34_2000's_Action,61,3.5,0,4.952632414140193e-05
M_25-34_90's_Crime,139,3.5,0,0.009648862682994523
F_18-24_Long_90's_Children's,113,3.5,0,7.087285670447228e-07
F_Long_90's_Fantasy,45,3.5,0,4.043586342827537e-07
Long_70's_Drama,132,3.5,0,2.2265943438658986e-11
F_Short,41,3.5,0,0.0002553702976086617
F_90's,2152,3.5,0,4.369061657437178e-29
F_18-24_Long_80's_Adventure,72,3.5,0,0.000507394750168279
M_35-44_Long_90's,98,3.5,0,8.055953799012567e-08
M_Long_Mystery,269,3.5,0,4.8795818847863453e-05
F_25-34_Long_90's_Thriller,42,3.5,0,0.0021192381579779804
M_25-34_2000's_Comedy,120,3.5,0,0.0009002878096098068
Long_70's_Thriller,48,3.5,0,0.0006925363985907428
80's,3083,3.5,0,4.2251277919735124e-05
Long_90's,10285,3.5,0,3.1367204368017416e-20
M_Long_80's_Crime,56,3.5,0,0.0014341918457341728
F_18-24_2000's_Animation,18,3.5,0,0.015139086645445705
25-34_Long_70's_Comedy,48,3.5,0,0.0009648548845873905
18-24_50's_Romance,29,3.5,0,0.0011829347234846356
M_35-44_Long_Action,18,3.5,0,0.0013315647230399252
90's_Crime,496,3.5,0,1.78201328330832e-05
Long_2000's,1856,3.5,0,4.786086289529176e-25
F_18-24_Long_Fantasy,80,3.5,0,0.04044624727267129
18-24_Long_40's_Thriller,16,3.5,0,2.61333987414106e-05
80's_Horror,182,3.5,0,0.0001284184221294811
M_80's_Drama,341,3.5,0,1.3729858383178957e-07
25-34_Sci-Fi,334,3.5,0,0.015743414520709285
Drama,2888,3.5,0,3.2103090909216656e-19
M_Long_60's_Action,41,3.5,0,0.013340111775135464
F_18-24_Long_90's_Action,171,3.5,0,2.8143915391620086e-09
M_18-24_Long_Fantasy,138,3.5,0,0.016833109624464337
F_Long_90's,2132,3.5,0,1.1480384125791984e-31
30's,183,3.5,0,5.538864054953669e-07
M_18-24_70's_Crime,26,3.5,0,5.672722556212224e-05
Long_2000's_Animation,74,3.5,0,0.026650991818453255
F_70's_Sci-Fi,17,3.5,0,0.030063765148204614
25-34_Long_2000's,557,3.5,0,1.4540886603839062e-17
18-24_90's_Children's,349,3.5,0,4.399397255627193e-05
M_35-44_Drama,22,3.5,0,6.322898773174284e-05
25-34_Long_Adventure,306,3.5,0,8.570555454362472e-05
Long_2000's_Thriller,240,3.5,0,1.0862224304753454e-07
F_18-24_Comedy,531,3.5,0,0.008424670317157648
M_18-24_Long_Animation,294,3.5,0,0.0005410586352285947
18-24_Long_40's_Drama,29,3.5,0,0.038152567243867445
F_25-34_Long_Western,17,3.5,0,0.009029558987513089
F_Long_90's_Adventure,148,3.5,0,3.3073149684749404e-12
25-34_Drama,966,3.5,0,0.018786354714448807
25-34_Long_70's_Drama,37,3.5,0,0.0031079893471429526
18-24_Long_Crime,478,3.5,0,1.125746442082291e-05
25-34_Horror,237,3.5,0,3.642474578256459e-08
M_90's_Action,917,3.5,0,1.9357339332133062e-12
F_18-24_90's_Children's,113,3.5,0,7.087285670447228e-07
M_Long_2000's_Action,157,3.5,0,7.192239487482504e-06
M_18-24_Long_80's_Horror,65,3.5,0,0.006551649742404985
M_35-44_Long_Horror,20,3.5,0,0.002562887948049648
M_18-24_Horror,362,3.5,0,2.0471926751087386e-06
M_35-44_Horror,20,3.5,0,0.002562887948049648
18-24_Long_50's_Musical,56,3.5,0,0.02224960961024637
Long_90's_Animation,238,3.5,0,0.009527225840497986
60's_War,25,3.5,0,0.033505391885934745
M_2000's_Action,157,3.5,0,7.192239487482504e-06
M_Short,31,3.5,0,0.0006595880322796461
18-24_70's_Action,74,3.5,0,0.005723317857176656
F_Long_2000's_Horror,16,3.5,0,0.01084866570797143
F_Western,39,3.5,0,0.006142176268735846
25-34_80's_Fantasy,36,3.5,0,0.009830687185437736
M_50's_Drama,51,3.5,0,7.48510045888847e-06
F_Long_90's_Action,240,3.5,0,4.5108258327265563e-13
90's_Comedy,2033,3.5,0,2.786402444440981e-07
M_18-24_Long_70's_Thriller,25,3.5,0,0.02266072579669491
F_25-34_Long_Action,113,3.5,0,1.7374018910509264e-07
M_18-24_Long_90's_Drama,920,3.5,0,1.3058490547850213e-11
M_18-24_Sci-Fi,611,3.5,0,0.00024126728024333568
M_25-34_70's_Action,47,3.5,0,0.026724249228801934
18-24_90's_Fantasy,104,3.5,0,1.770366010253197e-07
M_Long_90's_Adventure,363,3.5,0,3.812937816669632e-10
18-24_70's_Comedy,106,3.5,0,5.7287996962566574e-05
90's_Sci-Fi,523,3.5,0,2.76898892930984e-09
Sci-Fi,1105,3.5,0,1.1852729997332359e-05
18-24_40's_Musical,22,3.5,0,0.04363497503022776
18-24_Long_90's_Children's,349,3.5,0,4.399397255627193e-05
F_18-24_80's_Action,60,3.5,0,0.00047374773419156144
M_90's,8179,3.5,0,0.00013513522198393976
F_90's_War,37,3.5,0,0.003258513696214655
18-24_70's,658,3.5,0,1.3860871756706703e-18
M_Long_80's_Drama,340,3.5,0,1.9566154489179838e-07
M_18-24_90's_Action,707,3.5,0,8.600611094373146e-09
M_70's_Action,112,3.5,0,0.00011980918211639344
M_25-34_Long_30's,40,3.5,0,0.0005476561492583625
M_25-34_40's,63,3.5,0,0.0033164143747633455
M_25-34_Documentary,26,3.5,0,0.04534289482820084
M_Sci-Fi,895,3.5,0,0.0006798815421894687
F_50-55_90's,31,3.5,0,0.0012393950046009781
M_18-24_90's_Adventure,276,3.5,0,1.9541343683259664e-06
M_Long_70's_Action,112,3.5,0,0.00011980918211639344
Long_War,348,3.5,0,0.012452586465300734
M_18-24_70's_Comedy,79,3.5,0,4.408899429669765e-07
Long_20's,22,3.5,0,0.0025938411633299394
F_25-34_80's_Action,27,3.5,0,0.025929495691660604
M_War,280,3.5,0,0.00018706752648684313
F_18-24_Long_90's_War,30,3.5,0,0.016858741772115406
25-34_Long_Western,48,3.5,0,0.021448128500831658
F_18-24_Long_Animation,139,3.5,0,0.0006507630674101067
M_Long_2000's_Adventure,29,3.5,0,0.020889194184284428
25-34_50's_Drama,20,3.5,0,0.04208628671050177
M_18-24_Long_Horror,362,3.5,0,2.0471926751087386e-06
M_90's_Adventure,363,3.5,0,3.812937816669632e-10
70's_Crime,42,3.5,0,9.220741016391877e-08
25-34_Long_90's_Fantasy,25,3.5,0,8.065192651429143e-05
M_90's_Crime,436,3.5,0,3.6623145780513934e-07
M_25-34_Film-Noir,22,3.5,0,0.004369163164705814
25-34_Western,48,3.5,0,0.021448128500831658
F_25-34_Long_Crime,18,3.5,0,0.022303594287067248
M_Long_70's_Comedy,122,3.5,0,4.996236353508708e-10
M_18-24_Long_90's_Film-Noir,21,3.5,0,0.0054143554839570255
25-34_Long_Thriller,495,3.5,0,0.0037592554587151565
M_Long_90's,8153,3.5,0,5.6191313613309995e-05
M_25-34_Long_50's,105,3.5,0,0.0407771210450145
M_2000's_Thriller,173,3.5,0,2.0664877004812522e-05
F_18-24_Long_2000's_Animation,18,3.5,0,0.015139086645445705
35-44_Long_Horror,20,3.5,0,0.002562887948049648
F_18-24_Long_40's,51,3.5,0,0.001663097800664581
25-34_90's_Fantasy,25,3.5,0,8.065192651429143e-05
Long_2000's_Children's,60,3.5,0,0.012062936911270744
F_25-34_Adventure,82,3.5,0,0.00030864318804580955
F_18-24_50's_Musical,17,3.5,0,0.0428707749529631
M_35-44_Long_Drama,21,3.5,0,0.0001523123859850859
F_90's_Comedy,429,3.5,0,0.036247329526419236
18-24_Film-Noir,77,3.5,0,0.0008049871054621221
F_25-34_Long_80's_Action,27,3.5,0,0.025929495691660604
M_25-34_Long_2000's_Action,48,3.5,0,0.00010125747662592313
35-44_Long_Comedy,18,3.5,0,0.0006207693577480361
M_50's_Thriller,25,3.5,0,0.00083167056508351
F_18-24_90's_Thriller,148,3.5,0,0.00032272240723973093
Long_2000's_Crime,72,3.5,0,0.00021973809655476015
Long_Film-Noir,110,3.5,0,5.2253944737852025e-05
M_Very Long,32,3.5,0,0.043548120657246926
18-24_Long_50's_Comedy,28,3.5,0,0.004496784455108523
M_Long_Adventure,712,3.5,0,7.72726538938963e-06
90's_Film-Noir,35,3.5,0,0.0005651536732033633
M_25-34_90's_Comedy,374,3.5,0,0.018009531973992132
18-24_90's_Crime,336,3.5,0,0.0005332880113888619
M_25-34_2000's_Thriller,64,3.5,0,0.00011280936434037048
Long_90's_Horror,304,3.5,0,1.5624620273067312e-07
M_18-24_50's_Comedy,16,3.5,0,0.02706848962444389
M_Drama,2357,3.5,0,2.4775697861145596e-23
35-44_Long_Mystery,16,3.5,0,7.006558301664892e-06
M_25-34,4237,3.5,0,0.0006431105125388015
18-24_Long_90's_Crime,336,3.5,0,0.0005332880113888619
F_Long_Action,414,3.5,0,5.46070768474636e-08
M_18-24_2000's_Crime,34,3.5,0,0.029488899533662814
18-24_Long_2000's_Thriller,158,3.5,0,0.000145265386929832
60's_Action,45,3.5,0,0.025462493957509266
35-44_Long_Thriller,41,3.5,0,1.3911897992624954e-06
M_Long_70's_Drama,121,3.5,0,6.547583168567911e-12
Long_90's_Action,1157,3.5,0,4.438015857481949e-22
Long_70's_Adventure,71,3.5,0,0.015607230551363784
Long_90's_Sci-Fi,523,3.5,0,2.76898892930984e-09
M_25-34_Long_70's_Comedy,38,3.5,0,0.004194081081622918
18-24_Romance,791,3.5,0,0.045027208884554644
Long_Children's,891,3.5,0,0.003091185244638727
M_18-24_Long_2000's_Drama,166,3.5,0,0.01585696293200738
M_25-34_Long_2000's_Sci-Fi,24,3.5,0,0.0007391004958418636
90's_Action,1157,3.5,0,4.438015857481949e-22
18-24_Long_90's_Comedy,1522,3.5,0,1.3087220781057458e-06
18-24_Long_60's,426,3.5,0,1.2787177542610159e-08
25-34_Long_80's_Horror,100,3.5,0,1.464268621803261e-06
M_25-34_Long_80's_War,19,3.5,0,0.032843511578846955
F_2000's_Horror,16,3.5,0,0.01084866570797143
M_70's_Sci-Fi,77,3.5,0,0.0004093619825658742
M_18-24_Long_70's_Crime,26,3.5,0,5.672722556212224e-05
