num_max_hypo,threshold,method,adjustment,Candidates,Hypothesis,Without_Adjust,grouping_time,Best_pairs,Min_p_value,Max_p_value,Sum_p_value,Cov_period_1,Cov_period_2,Cov_total,p_value_adjustement_time
10.0,-1,Traditional,Benjamini,132925.0,10847.0,2078.0,19.443886041641235,955.0,1.6056967024044806e-21,0.0027850221200869754,0.5881232817691104,1.0,0.961352657004831,0.9806763285024155,108.93644881248474
10.0,-1,Traditional,Bonferroni,132925.0,10847.0,2078.0,19.443886041641235,271.0,1.6056967024044806e-21,2.2547978822465046e-05,0.0014080401369843808,0.9879518072289156,0.8309178743961353,0.9094348408125255,108.75861501693726
10.0,-1,Coverage_Two_Sides,Benjamini,132925.0,10847.0,2078.0,19.443886041641235,21.0,1.4218589287699045e-20,0.0027506859232097466,0.007463771704618221,1.0,0.961352657004831,0.9806763285024155,108.92763376235962
10.0,-1,Coverage_Two_Sides,Bonferroni,132925.0,10847.0,2078.0,19.443886041641235,24.0,1.6056967024044806e-21,1.7941834729996776e-05,6.345487001958134e-05,0.9879518072289156,0.8309178743961353,0.9094348408125255,109.6050329208374
10.0,-1,Coverage_Side_1,Benjamini,132925.0,10847.0,2078.0,19.443886041641235,5.0,6.449998933496642e-11,0.0027506859232097466,0.00285457527805474,1.0,0.5748792270531401,0.78743961352657,108.79460978507996
10.0,-1,Coverage_Side_1,Bonferroni,132925.0,10847.0,2078.0,19.443886041641235,7.0,2.953340631116148e-11,3.2795890099947226e-06,3.4063142711114523e-06,0.9879518072289156,0.36231884057971014,0.6751353239043129,108.9953989982605
10.0,-1,Coverage_Side_2,Benjamini,132925.0,10847.0,2078.0,19.443886041641235,20.0,1.4218589287699045e-20,0.0011242617829423573,0.00465387736269249,0.7590361445783133,0.961352657004831,0.8601944007915721,108.86887383460999
10.0,-1,Coverage_Side_2,Bonferroni,132925.0,10847.0,2078.0,19.443886041641235,22.0,1.6056967024044806e-21,1.7941834729996776e-05,6.0165448453104164e-05,0.7108433734939759,0.8309178743961353,0.7708806239450556,109.20781898498535
10.0,-1,Coverage_alpha_investing,gamma_20,132925.0,10847.0,2078.0,19.443886041641235,9.0,1.060779295120859e-08,0.000446151104401546,0.001003618808950048,0.9759036144578314,0.8647342995169082,0.9203189569873698,31.381177186965942
10.0,-1,Coverage_alpha_investing,gamma_50,132925.0,10847.0,2078.0,19.443886041641235,6.0,1.060779295120859e-08,5.592885938181184e-05,0.00010698583572635081,0.9879518072289156,0.6714975845410628,0.8297246958849892,56.810657024383545
