group1,group2,coverage_gained_1,coverage_gained_2,p-value,n,algorithm,samples
other_Long,M_25-34_Long,0.8857142857142857,0.625,4.6343154587845285e-07,-1,TRAD_BN,40.0
M_academic-educator_Long,18-24_other,0.8857142857142857,0.625,4.870481599981621e-07,-1,TRAD_BN,40.0
M_academic-educator,18-24_other,0.8857142857142857,0.625,4.870481599981621e-07,-1,TRAD_BN,40.0
M_academic-educator,18-24_other,0.8857142857142857,0.625,4.870481599981621e-07,-1,TRAD_BN,40.0
M_executive-managerial_Long,35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,TRAD_BN,40.0
M_executive-managerial,M_35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,TRAD_BN,40.0
M_25-34_executive-managerial,M_35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,TRAD_BN,40.0
M_executive-managerial_Long,35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,TRAD_BN,40.0
25-34_executive-managerial,35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,TRAD_BN,40.0
25-34_executive-managerial,M_35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,TRAD_BN,40.0
M_executive-managerial,M_35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,TRAD_BN,40.0
M_25-34_executive-managerial,35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,TRAD_BN,40.0
M_executive-managerial,35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,TRAD_BN,40.0
25-34_executive-managerial,35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,TRAD_BN,40.0
M_executive-managerial,35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,TRAD_BN,40.0
M_25-34_executive-managerial,M_35-44_scientist_Comedy,0.8857142857142857,0.625,4.953981660065278e-07,-1,TRAD_BN,40.0
Long_Horror,M_35-44_Long_Comedy,0.9428571428571428,0.625,5.300158076738019e-07,-1,TRAD_BN,40.0
Horror,35-44_Long_Comedy,0.9428571428571428,0.625,5.300158076738019e-07,-1,TRAD_BN,40.0
Horror,M_35-44_Long_Comedy,0.9428571428571428,0.625,5.300158076738019e-07,-1,TRAD_BN,40.0
Long_Horror,M_35-44_Comedy,0.9428571428571428,0.625,6.315054900143817e-07,-1,TRAD_BN,40.0
Horror,M_35-44_Comedy,0.9428571428571428,0.625,6.315054900143817e-07,-1,TRAD_BN,40.0
Long_Horror,M_35-44_Comedy,0.9428571428571428,0.625,6.315054900143817e-07,-1,TRAD_BN,40.0
25-34_executive-managerial_Long,scientist_Long_Comedy,0.9428571428571428,0.625,7.024362089915969e-07,-1,TRAD_BN,40.0
M_25-34_executive-managerial_Long,scientist_Long_Comedy,0.9428571428571428,0.625,7.024362089915969e-07,-1,TRAD_BN,40.0
25-34_executive-managerial,scientist_Long_Comedy,0.9428571428571428,0.625,7.024362089915969e-07,-1,TRAD_BN,40.0
M_executive-managerial,scientist_Long_Comedy,0.9428571428571428,0.625,7.024362089915969e-07,-1,TRAD_BN,40.0
M_25-34_executive-managerial,scientist_Long_Comedy,0.9428571428571428,0.625,7.024362089915969e-07,-1,TRAD_BN,40.0
M_executive-managerial,M_scientist_Long_Comedy,0.9428571428571428,0.625,7.024362089915969e-07,-1,TRAD_BN,40.0
M_executive-managerial_Long,scientist_Long_Comedy,0.9428571428571428,0.625,7.024362089915969e-07,-1,TRAD_BN,40.0
War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104935e-07,-1,TRAD_BN,40.0
Long_War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104935e-07,-1,TRAD_BN,40.0
War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104935e-07,-1,TRAD_BN,40.0
War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104935e-07,-1,TRAD_BN,40.0
Long_War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104935e-07,-1,TRAD_BN,40.0
Long_War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104935e-07,-1,TRAD_BN,40.0
Long_War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104935e-07,-1,TRAD_BN,40.0
Long_War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104935e-07,-1,TRAD_BN,40.0
War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104935e-07,-1,TRAD_BN,40.0
Long_War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104935e-07,-1,TRAD_BN,40.0
Long_War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104935e-07,-1,TRAD_BN,40.0
Long_War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104935e-07,-1,TRAD_BN,40.0
War,M_18-24_other_Long,0.9714285714285714,0.625,7.766031538104935e-07,-1,TRAD_BN,40.0
Long_War,18-24_other_Long,0.9714285714285714,0.625,7.766031538104935e-07,-1,TRAD_BN,40.0
M_academic-educator,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,TRAD_BN,40.0
M_academic-educator_Long,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,TRAD_BN,40.0
M_academic-educator_Long,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,TRAD_BN,40.0
M_academic-educator_Long,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,TRAD_BN,40.0
M_academic-educator,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,TRAD_BN,40.0
M_academic-educator_Long,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,TRAD_BN,40.0
M_academic-educator,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,TRAD_BN,40.0
M_academic-educator,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,TRAD_BN,40.0
M_academic-educator,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,TRAD_BN,40.0
M_academic-educator_Long,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,TRAD_BN,40.0
M_academic-educator,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,TRAD_BN,40.0
M_academic-educator_Long,18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,TRAD_BN,40.0
M_academic-educator,M_18-24_other,0.9714285714285714,0.625,7.921715611331594e-07,-1,TRAD_BN,40.0
M_academic-educator_Long,M_18-24_other_Long,0.9714285714285714,0.625,8.857885104489377e-07,-1,TRAD_BN,40.0
M_academic-educator_Long,18-24_other_Long,0.9714285714285714,0.625,8.857885104489377e-07,-1,TRAD_BN,40.0
M_academic-educator_Long,M_18-24_other_Long,0.9714285714285714,0.625,8.857885104489377e-07,-1,TRAD_BN,40.0
M_25-34_executive-managerial_Long,M_35-44_scientist_Long_Comedy,0.9714285714285714,0.625,9.871666441528354e-07,-1,TRAD_BN,40.0
M_executive-managerial_Long,M_35-44_scientist_Long_Comedy,0.9714285714285714,0.625,9.871666441528354e-07,-1,TRAD_BN,40.0
M_25-34_executive-managerial,35-44_scientist_Long_Comedy,0.9714285714285714,0.625,9.871666441528354e-07,-1,TRAD_BN,40.0
M_executive-managerial,35-44_scientist_Long_Comedy,0.9714285714285714,0.625,9.871666441528354e-07,-1,TRAD_BN,40.0
M_25-34_executive-managerial_Long,35-44_scientist_Long_Comedy,0.9714285714285714,0.625,9.871666441528354e-07,-1,TRAD_BN,40.0
M_executive-managerial_Long,M_35-44_scientist_Long_Comedy,0.9714285714285714,0.625,9.871666441528354e-07,-1,TRAD_BN,40.0
M_25-34_executive-managerial,35-44_scientist_Long_Comedy,0.9714285714285714,0.625,9.871666441528354e-07,-1,TRAD_BN,40.0
M_executive-managerial,M_35-44_scientist_Long_Comedy,0.9714285714285714,0.625,9.871666441528354e-07,-1,TRAD_BN,40.0
M_executive-managerial,35-44_scientist_Long_Comedy,0.9714285714285714,0.625,9.871666441528354e-07,-1,TRAD_BN,40.0
25-34_executive-managerial_Long,M_35-44_scientist_Long_Comedy,0.9714285714285714,0.625,9.871666441528354e-07,-1,TRAD_BN,40.0
M_25-34_executive-managerial_Long,35-44_scientist_Long_Comedy,0.9714285714285714,0.625,9.871666441528354e-07,-1,TRAD_BN,40.0
25-34_executive-managerial,M_35-44_scientist_Long_Comedy,0.9714285714285714,0.625,9.871666441528354e-07,-1,TRAD_BN,40.0
25-34_executive-managerial,35-44_scientist_Long_Comedy,0.9714285714285714,0.625,9.871666441528354e-07,-1,TRAD_BN,40.0
25-34_other,M_25-34,0.9714285714285714,0.625,1.0882753881851854e-06,-1,TRAD_BN,40.0
M_25-34_executive-managerial_Long,M_35-44_Comedy,0.9714285714285714,0.625,1.2247745671020491e-06,-1,TRAD_BN,40.0
M_25-34_executive-managerial,M_35-44_Comedy,0.9714285714285714,0.625,1.2247745671020491e-06,-1,TRAD_BN,40.0
M_25-34_executive-managerial,M_35-44_Comedy,0.9714285714285714,0.625,1.2247745671020491e-06,-1,TRAD_BN,40.0
25-34_executive-managerial_Long,M_35-44_Comedy,0.9714285714285714,0.625,1.2247745671020491e-06,-1,TRAD_BN,40.0
M_25-34_executive-managerial,35-44_Comedy,0.9714285714285714,0.625,1.2247745671020491e-06,-1,TRAD_BN,40.0
M_executive-managerial_Long,M_35-44_Comedy,0.9714285714285714,0.625,1.2247745671020491e-06,-1,TRAD_BN,40.0
M_25-34_executive-managerial_Long,35-44_Comedy,0.9714285714285714,0.625,1.2247745671020491e-06,-1,TRAD_BN,40.0
25-34_executive-managerial_Long,35-44_Comedy,0.9714285714285714,0.625,1.2247745671020491e-06,-1,TRAD_BN,40.0
25-34_executive-managerial_Long,M_35-44_Comedy,0.9714285714285714,0.625,1.2247745671020491e-06,-1,TRAD_BN,40.0
M_executive-managerial_Long,35-44_Comedy,0.9714285714285714,0.625,1.2247745671020491e-06,-1,TRAD_BN,40.0
M_executive-managerial_Long,35-44_Comedy,0.9714285714285714,0.625,1.2247745671020491e-06,-1,TRAD_BN,40.0
25-34_executive-managerial_Long,M_35-44_Long_Comedy,0.9714285714285714,0.625,1.2255196991733503e-06,-1,TRAD_BN,40.0
M_25-34_executive-managerial_Long,M_35-44_Long_Comedy,0.9714285714285714,0.625,1.2255196991733503e-06,-1,TRAD_BN,40.0
M_25-34_executive-managerial_Long,35-44_Long_Comedy,0.9714285714285714,0.625,1.2255196991733503e-06,-1,TRAD_BN,40.0
M_25-34_executive-managerial_Long,35-44_Long_Comedy,0.9714285714285714,0.625,1.2255196991733503e-06,-1,TRAD_BN,40.0
25-34_executive-managerial,35-44_Long_Comedy,0.9714285714285714,0.625,1.2255196991733503e-06,-1,TRAD_BN,40.0
M_executive-managerial,M_35-44_Long_Comedy,0.9714285714285714,0.625,1.2255196991733503e-06,-1,TRAD_BN,40.0
25-34_executive-managerial,M_35-44_Long_Comedy,0.9714285714285714,0.625,1.2255196991733503e-06,-1,TRAD_BN,40.0
M_25-34_executive-managerial,M_35-44_Long_Comedy,0.9714285714285714,0.625,1.2255196991733503e-06,-1,TRAD_BN,40.0
25-34_executive-managerial_Long,35-44_Long_Comedy,0.9714285714285714,0.625,1.2255196991733503e-06,-1,TRAD_BN,40.0
M_executive-managerial,35-44_Long_Comedy,0.9714285714285714,0.625,1.2255196991733503e-06,-1,TRAD_BN,40.0
M_academic-educator,M_18-24_other_Long,0.9714285714285714,0.625,1.4050680759691694e-06,-1,TRAD_BN,40.0
M_academic-educator_Long,M_18-24_other_Long,0.9714285714285714,0.625,1.4050680759691694e-06,-1,TRAD_BN,40.0
M_academic-educator_Long,M_18-24_other_Long,0.9714285714285714,0.625,1.4050680759691694e-06,-1,TRAD_BN,40.0
M_academic-educator_Long,18-24_other_Long,0.9714285714285714,0.625,1.4050680759691694e-06,-1,TRAD_BN,40.0
M_academic-educator_Long,18-24_other_Long,0.9714285714285714,0.625,1.4050680759691694e-06,-1,TRAD_BN,40.0
M_academic-educator,18-24_other_Long,0.9714285714285714,0.625,1.4050680759691694e-06,-1,TRAD_BN,40.0
M_academic-educator,M_18-24_other_Long,0.9714285714285714,0.625,1.4050680759691694e-06,-1,TRAD_BN,40.0
M_academic-educator_Long,18-24_other_Long,0.9714285714285714,0.625,1.4050680759691694e-06,-1,TRAD_BN,40.0
25-34_other,M_25-34_Long,0.9714285714285714,0.625,1.4318882129134497e-06,-1,TRAD_BN,40.0
M_25-34_other,M_25-34_Long,0.9714285714285714,0.625,1.4318882129134497e-06,-1,TRAD_BN,40.0
25-34_other_Long,M_25-34,0.9714285714285714,0.625,1.4318882129134497e-06,-1,TRAD_BN,40.0
F_sales-marketing_Long,Comedy,0.9714285714285714,0.9583333333333334,2.023435062189053e-06,-1,TRAD_BN,40.0
F_sales-marketing_Long,Comedy,0.9714285714285714,0.9583333333333334,2.023435062189053e-06,-1,TRAD_BN,40.0
F_sales-marketing_Long,Comedy,0.9714285714285714,0.9583333333333334,2.023435062189053e-06,-1,TRAD_BN,40.0
F_sales-marketing,Comedy,0.9714285714285714,0.9583333333333334,2.023435062189053e-06,-1,TRAD_BN,40.0
F_sales-marketing_Long,Comedy,0.9714285714285714,0.9583333333333334,2.023435062189053e-06,-1,TRAD_BN,40.0
F_sales-marketing_Long,Long_Comedy,0.9714285714285714,0.9583333333333334,2.056898053341535e-06,-1,TRAD_BN,40.0
F_sales-marketing_Long,Long_Comedy,0.9714285714285714,0.9583333333333334,2.056898053341535e-06,-1,TRAD_BN,40.0
F_sales-marketing,Long_Comedy,0.9714285714285714,0.9583333333333334,2.056898053341535e-06,-1,TRAD_BN,40.0
F_sales-marketing_Long,Long_Comedy,0.9714285714285714,0.9583333333333334,2.056898053341535e-06,-1,TRAD_BN,40.0
F_sales-marketing,Long_Comedy,0.9714285714285714,0.9583333333333334,2.056898053341535e-06,-1,TRAD_BN,40.0
F_sales-marketing,Long_Comedy,0.9714285714285714,0.9583333333333334,2.056898053341535e-06,-1,TRAD_BN,40.0
F_sales-marketing_Long,Long_Comedy,0.9714285714285714,0.9583333333333334,2.056898053341535e-06,-1,TRAD_BN,40.0
F_sales-marketing,M_Comedy,0.9714285714285714,0.9583333333333334,2.196590960734749e-06,-1,TRAD_BN,40.0
F_sales-marketing,M_Comedy,0.9714285714285714,0.9583333333333334,2.196590960734749e-06,-1,TRAD_BN,40.0
F_sales-marketing,M_Comedy,0.9714285714285714,0.9583333333333334,2.196590960734749e-06,-1,TRAD_BN,40.0
F_sales-marketing_Long,M_Comedy,0.9714285714285714,0.9583333333333334,2.196590960734749e-06,-1,TRAD_BN,40.0
F_sales-marketing_Long,M_Long_Comedy,0.9714285714285714,0.9583333333333334,2.200063160583293e-06,-1,TRAD_BN,40.0
F_sales-marketing_Long,M_Long_Comedy,0.9714285714285714,0.9583333333333334,2.200063160583293e-06,-1,TRAD_BN,40.0
F_sales-marketing,M_Long_Comedy,0.9714285714285714,0.9583333333333334,2.200063160583293e-06,-1,TRAD_BN,40.0
F_sales-marketing_Long,M_Long_Comedy,0.9714285714285714,0.9583333333333334,2.200063160583293e-06,-1,TRAD_BN,40.0
F_sales-marketing,M_Long_Comedy,0.9714285714285714,0.9583333333333334,2.200063160583293e-06,-1,TRAD_BN,40.0
F_sales-marketing_Long,M_Long_Comedy,0.9714285714285714,0.9583333333333334,2.200063160583293e-06,-1,TRAD_BN,40.0
F_sales-marketing,M_Long_Comedy,0.9714285714285714,0.9583333333333334,2.200063160583293e-06,-1,TRAD_BN,40.0
F_sales-marketing,M_Long_Comedy,0.9714285714285714,0.9583333333333334,2.200063160583293e-06,-1,TRAD_BN,40.0
executive-managerial,M_scientist_Comedy,0.9714285714285714,0.9583333333333334,2.4538784938008016e-06,-1,TRAD_BN,40.0
executive-managerial_Long,M_scientist_Comedy,0.9714285714285714,0.9583333333333334,2.4538784938008016e-06,-1,TRAD_BN,40.0
executive-managerial,scientist_Comedy,0.9714285714285714,0.9583333333333334,2.4538784938008016e-06,-1,TRAD_BN,40.0
Long_War,18-24_other_Long,0.9714285714285714,0.9583333333333334,2.692424774393672e-06,-1,TRAD_BN,40.0
Long_War,M_18-24_other_Long,0.9714285714285714,0.9583333333333334,2.7389775200354146e-06,-1,TRAD_BN,40.0
Long_War,18-24_other_Long,0.9714285714285714,0.9583333333333334,2.7389775200354146e-06,-1,TRAD_BN,40.0
Long_War,M_18-24_other_Long,0.9714285714285714,0.9583333333333334,3.1601619740961346e-06,-1,TRAD_BN,40.0
War,M_18-24_other_Long,0.9714285714285714,0.9583333333333334,3.1601619740961346e-06,-1,TRAD_BN,40.0
War,18-24_other_Long,0.9714285714285714,0.9583333333333334,3.1601619740961346e-06,-1,TRAD_BN,40.0
War,M_18-24_other_Long,0.9714285714285714,0.9583333333333334,3.1601619740961346e-06,-1,TRAD_BN,40.0
War,M_18-24_other_Long,0.9714285714285714,0.9583333333333334,3.1601619740961346e-06,-1,TRAD_BN,40.0
War,M_18-24_other_Long,0.9714285714285714,0.9583333333333334,3.1601619740961346e-06,-1,TRAD_BN,40.0
Long_War,18-24_other_Long,0.9714285714285714,0.9583333333333334,3.1601619740961346e-06,-1,TRAD_BN,40.0
War,M_18-24_other_Long,0.9714285714285714,0.9583333333333334,3.1601619740961346e-06,-1,TRAD_BN,40.0
War,M_18-24_other_Long,0.9714285714285714,0.9583333333333334,3.1601619740961346e-06,-1,TRAD_BN,40.0
War,18-24_other_Long,0.9714285714285714,0.9583333333333334,3.1601619740961346e-06,-1,TRAD_BN,40.0
Long_War,18-24_other_Long,0.9714285714285714,0.9583333333333334,3.1601619740961346e-06,-1,TRAD_BN,40.0
War,M_18-24_other_Long,0.9714285714285714,0.9583333333333334,3.1601619740961346e-06,-1,TRAD_BN,40.0
War,M_18-24_other_Long,0.9714285714285714,0.9583333333333334,3.1601619740961346e-06,-1,TRAD_BN,40.0
War,M_18-24_other_Long,0.9714285714285714,0.9583333333333334,3.2532983422828577e-06,-1,TRAD_BN,40.0
Long_War,18-24_other_Long,0.9714285714285714,0.9583333333333334,3.2532983422828577e-06,-1,TRAD_BN,40.0
War,18-24_other_Long,0.9714285714285714,0.9583333333333334,3.2532983422828577e-06,-1,TRAD_BN,40.0
Long_War,18-24_other_Long,0.9714285714285714,0.9583333333333334,3.2532983422828577e-06,-1,TRAD_BN,40.0
executive-managerial_Long,35-44_scientist_Comedy,0.9714285714285714,0.9583333333333334,3.436590740981809e-06,-1,TRAD_BN,40.0
executive-managerial,M_35-44_scientist_Comedy,0.9714285714285714,0.9583333333333334,3.436590740981809e-06,-1,TRAD_BN,40.0
executive-managerial,35-44_scientist_Comedy,0.9714285714285714,0.9583333333333334,3.436590740981809e-06,-1,TRAD_BN,40.0
sales-marketing,college-grad student,0.9714285714285714,0.9583333333333334,3.905248074736848e-06,-1,TRAD_BN,40.0
sales-marketing_Long,college-grad student,0.9714285714285714,0.9583333333333334,3.905248074736848e-06,-1,TRAD_BN,40.0
sales-marketing,M_college-grad student_Long,0.9714285714285714,0.9583333333333334,3.905248074736848e-06,-1,TRAD_BN,40.0
M_academic-educator_Long,Long_Adventure,0.9714285714285714,0.9583333333333334,4.771967861591384e-06,-1,TRAD_BN,40.0
M_academic-educator_Long,Adventure,0.9714285714285714,0.9583333333333334,4.771967861591384e-06,-1,TRAD_BN,40.0
M_academic-educator,Long_Adventure,0.9714285714285714,0.9583333333333334,4.771967861591384e-06,-1,TRAD_BN,40.0
M_academic-educator,Long_Adventure,0.9714285714285714,0.9583333333333334,4.771967861591384e-06,-1,TRAD_BN,40.0
M_academic-educator_Long,Adventure,0.9714285714285714,0.9583333333333334,4.771967861591384e-06,-1,TRAD_BN,40.0
executive-managerial,scientist_Long_Comedy,0.9714285714285714,0.9583333333333334,4.77604625973287e-06,-1,TRAD_BN,40.0
executive-managerial_Long,M_scientist_Long_Comedy,0.9714285714285714,0.9583333333333334,4.77604625973287e-06,-1,TRAD_BN,40.0
executive-managerial,M_scientist_Long_Comedy,0.9714285714285714,0.9583333333333334,4.77604625973287e-06,-1,TRAD_BN,40.0
M_25-34_executive-managerial_Long,other,0.9714285714285714,0.9583333333333334,4.863707286492455e-06,-1,TRAD_BN,40.0
M_25-34_executive-managerial_Long,other,0.9714285714285714,0.9583333333333334,4.863707286492455e-06,-1,TRAD_BN,40.0
M_25-34_executive-managerial_Long,M_other,0.9714285714285714,0.9583333333333334,4.863707286492455e-06,-1,TRAD_BN,40.0
25-34_executive-managerial,M_other,0.9714285714285714,0.9583333333333334,4.863707286492455e-06,-1,TRAD_BN,40.0
M_executive-managerial,other,0.9714285714285714,0.9583333333333334,4.863707286492455e-06,-1,TRAD_BN,40.0
25-34_executive-managerial_Long,other,0.9714285714285714,0.9583333333333334,4.863707286492455e-06,-1,TRAD_BN,40.0
M_executive-managerial_Long,M_other,0.9714285714285714,0.9583333333333334,4.863707286492455e-06,-1,TRAD_BN,40.0
25-34_executive-managerial_Long,other,0.9714285714285714,0.9583333333333334,4.863707286492455e-06,-1,TRAD_BN,40.0
M_academic-educator_Long,M_Long_Adventure,0.9714285714285714,0.9583333333333334,5.605897809641999e-06,-1,TRAD_BN,40.0
M_academic-educator_Long,M_Adventure,0.9714285714285714,0.9583333333333334,5.605897809641999e-06,-1,TRAD_BN,40.0
M_academic-educator,M_Adventure,0.9714285714285714,0.9583333333333334,5.605897809641999e-06,-1,TRAD_BN,40.0
M_academic-educator_Long,F_Long,0.9714285714285714,1.0,5.960101397093008e-06,-1,TRAD_BN,40.0
M_academic-educator_Long,F,0.9714285714285714,1.0,5.960101397093008e-06,-1,TRAD_BN,40.0
M_academic-educator,F_Long,0.9714285714285714,1.0,5.960101397093008e-06,-1,TRAD_BN,40.0
Long_Drama,M_college-grad student,0.7428571428571429,0.2083333333333333,3.9345991678138136e-05,-1,COVER_G_BY,40.0
F_sales-marketing_Long,Comedy,0.7714285714285715,0.875,2.023435062189053e-06,-1,COVER_G_BY,40.0
other,35-44_Long,0.8285714285714286,0.9583333333333334,1.9556410158418903e-15,-1,COVER_G_BY,40.0
M_academic-educator_Long,F_Long,0.8857142857142857,1.0,5.960101397093008e-06,-1,COVER_G_BY,40.0
Long_Horror,M_35-44_Long_Comedy,0.9428571428571428,1.0,5.300158076738019e-07,-1,COVER_G_BY,40.0
War,M_18-24_other_Long,0.9714285714285714,1.0,7.766031538104935e-07,-1,COVER_G_BY,40.0
Long_Comedy,M_35-44_Long_Comedy,1.0,1.0,2.0842799374544224e-05,-1,COVER_G_BY,40.0
Drama,scientist_Long,0.7428571428571429,0.0833333333333333,3.7645459316365216e-12,-1,COVER_G_BN,40.0
F_sales-marketing_Long,Comedy,0.7714285714285715,0.8333333333333334,2.023435062189053e-06,-1,COVER_G_BN,40.0
other,35-44_Long,0.8285714285714286,0.9166666666666666,1.9556410158418903e-15,-1,COVER_G_BN,40.0
M_academic-educator_Long,Long_Adventure,0.8857142857142857,0.9583333333333334,4.771967861591384e-06,-1,COVER_G_BN,40.0
Long_Horror,M_35-44_Long_Comedy,0.9428571428571428,0.9583333333333334,5.300158076738019e-07,-1,COVER_G_BN,40.0
War,M_18-24_other_Long,0.9714285714285714,0.9583333333333334,7.766031538104935e-07,-1,COVER_G_BN,40.0
M_academic-educator_Long,F_Long,0.9714285714285714,1.0,5.960101397093008e-06,-1,COVER_G_BN,40.0
Long_Drama,college-grad student,0.7428571428571429,0.2083333333333333,3.9345991678138136e-05,-1,COVER_𝛂_50,40.0
F_sales-marketing_Long,Long_Comedy,0.7714285714285715,0.875,2.056898053341535e-06,-1,COVER_𝛂_50,40.0
25-34_other_Long,M_35-44_Long,0.8285714285714286,0.9583333333333334,6.478558977732325e-15,-1,COVER_𝛂_50,40.0
M_academic-educator_Long,F,0.8857142857142857,1.0,0.0002083159536797,-1,COVER_𝛂_50,40.0
Horror,M_other,0.9428571428571428,1.0,1.2319105456860116e-05,-1,COVER_𝛂_50,40.0
Long_Drama,college-grad student,0.7428571428571429,0.2083333333333333,3.9345991678138136e-05,-1,COVER_𝛂_100,40.0
F_sales-marketing_Long,Long_Comedy,0.7714285714285715,0.875,2.056898053341535e-06,-1,COVER_𝛂_100,40.0
25-34_other_Long,M_35-44_Long,0.8285714285714286,0.9583333333333334,6.478558977732325e-15,-1,COVER_𝛂_100,40.0
M_academic-educator,F_Long,0.8857142857142857,1.0,8.826965256257903e-06,-1,COVER_𝛂_100,40.0
Horror,M_other,0.9428571428571428,1.0,1.2319105456860116e-05,-1,COVER_𝛂_100,40.0
Comedy,M_35-44_Comedy,0.9714285714285714,1.0,2.555659231797085e-05,-1,COVER_𝛂_100,40.0
Long_War,M_18-24_other_Long,1.0,1.0,3.1601619740961346e-06,-1,COVER_𝛂_100,40.0
Long_Drama,college-grad student,0.7428571428571429,0.2083333333333333,3.9345991678138136e-05,-1,COVER_𝛂_200,40.0
F_sales-marketing_Long,Long_Comedy,0.7714285714285715,0.875,2.056898053341535e-06,-1,COVER_𝛂_200,40.0
25-34_other_Long,M_35-44_Long,0.8285714285714286,0.9583333333333334,6.478558977732325e-15,-1,COVER_𝛂_200,40.0
M_academic-educator,F_Long,0.8857142857142857,1.0,8.826965256257903e-06,-1,COVER_𝛂_200,40.0
Horror,M_other,0.9428571428571428,1.0,1.2319105456860116e-05,-1,COVER_𝛂_200,40.0
Comedy,M_35-44_Comedy,0.9714285714285714,1.0,2.555659231797085e-05,-1,COVER_𝛂_200,40.0
Long_War,M_18-24_other_Long,1.0,1.0,3.1601619740961346e-06,-1,COVER_𝛂_200,40.0
other,35-44_Long,0.1428571428571428,0.2083333333333333,1.9556410158418903e-15,25,TRAD_BY,40.0
M_other_Long,35-44_Long,0.1428571428571428,0.2083333333333333,1.9556410158418903e-15,25,TRAD_BY,40.0
other,M_35-44_Long,0.1428571428571428,0.2083333333333333,1.9556410158418903e-15,25,TRAD_BY,40.0
M_other,M_35-44_Long,0.1428571428571428,0.2083333333333333,1.9556410158418903e-15,25,TRAD_BY,40.0
M_other_Long,M_35-44,0.1428571428571428,0.2083333333333333,3.862607955892633e-15,25,TRAD_BY,40.0
25-34_other,35-44_Long,0.1428571428571428,0.2083333333333333,6.478558977732325e-15,25,TRAD_BY,40.0
25-34_other_Long,M_35-44_Long,0.1428571428571428,0.2083333333333333,6.478558977732325e-15,25,TRAD_BY,40.0
25-34_other_Long,35-44_Long,0.1428571428571428,0.2083333333333333,6.478558977732325e-15,25,TRAD_BY,40.0
M_25-34_other,M_35-44_Long,0.1428571428571428,0.2083333333333333,6.478558977732325e-15,25,TRAD_BY,40.0
25-34_other,35-44_Long,0.1428571428571428,0.2083333333333333,1.0073845979960638e-14,25,TRAD_BY,40.0
M_25-34_other_Long,M_35-44_Long,0.1428571428571428,0.2083333333333333,1.0073845979960638e-14,25,TRAD_BY,40.0
M_25-34_other_Long,35-44_Long,0.1428571428571428,0.2083333333333333,1.0073845979960638e-14,25,TRAD_BY,40.0
M_25-34_other,35-44_Long,0.1428571428571428,0.2083333333333333,1.0073845979960638e-14,25,TRAD_BY,40.0
25-34_other,M_35-44_Long,0.1428571428571428,0.2083333333333333,1.0073845979960638e-14,25,TRAD_BY,40.0
25-34_other_Long,M_35-44,0.1428571428571428,0.2083333333333333,1.2940267203448851e-14,25,TRAD_BY,40.0
M_25-34_other_Long,M_35-44,0.1428571428571428,0.2083333333333333,1.2940267203448851e-14,25,TRAD_BY,40.0
M_25-34_other,35-44,0.1428571428571428,0.2083333333333333,1.2940267203448851e-14,25,TRAD_BY,40.0
M_25-34_other,M_35-44,0.1428571428571428,0.2083333333333333,2.0245086857665912e-14,25,TRAD_BY,40.0
M_25-34_other_Long,35-44,0.1428571428571428,0.2083333333333333,2.0245086857665912e-14,25,TRAD_BY,40.0
