num_max_hypo,threshold,method,adjustment,Candidates,Hypothesis,Without_Adjust,grouping_time,Best_pairs,Min_p_value,Max_p_value,Sum_p_value,Cov_period_1,Cov_period_2,Cov_total,p_value_adjustement_time
20.0,25,Coverage_alpha_investing,gamma_100,0,0,0,0,25.0,1.887379141862766e-15,7.664122953809915e-05,0.0003100189599809511,0.9565217391304348,0.9716981132075472,0.9641099261689909,4.640497922897339
20.0,25,Coverage_alpha_investing,gamma_200,0,0,0,0,25.0,1.887379141862766e-15,4.147589638037186e-05,0.00013450297847117376,0.9468599033816425,0.949685534591195,0.9482727189864187,6.476165056228638
20.0,20,Traditional,Benjamini,0,0,0,0,20.0,0.0,7.771561172376096e-16,3.34448052857255e-15,0.25120772946859904,0.46540880503144655,0.3583082672500228,112.53667497634888
20.0,20,Traditional,Bonferroni,0,0,0,0,20.0,0.0,7.771561172376096e-16,3.34448052857255e-15,0.25120772946859904,0.46540880503144655,0.3583082672500228,112.52984714508057
20.0,20,Coverage_Two_Sides,Benjamini,0,0,0,0,20.0,6.370123801049377e-16,0.0008660133230625755,0.0021709616416062103,0.9323671497584541,0.9874213836477987,0.9598942667031265,113.17734122276306
20.0,20,Coverage_Two_Sides,Bonferroni,0,0,0,0,20.0,6.370123801049377e-16,8.492441309293497e-06,4.0561056464409625e-05,0.9106280193236715,0.9182389937106918,0.9144335065171817,113.95450401306152
20.0,20,Coverage_Side_1,Benjamini,0,0,0,0,20.0,0.0,0.0012226968343445055,0.0015607505146923238,0.9516908212560387,0.4968553459119497,0.7242730835839941,112.94997215270996
20.0,20,Coverage_Side_1,Bonferroni,0,0,0,0,20.0,0.0,8.182336463602446e-06,2.2747398290547537e-05,0.9347826086956522,0.7830188679245284,0.8589007383100903,112.95865178108215
20.0,20,Coverage_Side_2,Benjamini,0,0,0,0,15.0,0.0,0.002695670279969753,0.0036449169631860004,0.6473429951690821,1.0,0.8236714975845411,112.88071703910828
20.0,20,Coverage_Side_2,Bonferroni,0,0,0,0,20.0,0.0,4.935892641944051e-06,1.2161288263999347e-05,0.4057971014492754,0.9622641509433962,0.6840306261963358,113.21153593063354
20.0,20,Coverage_alpha_investing,gamma_20,0,0,0,0,20.0,1.887379141862766e-15,0.00034521209562987654,0.001121569880521811,0.9227053140096618,0.9685534591194969,0.9456293865645793,3.2530970573425293
20.0,20,Coverage_alpha_investing,gamma_50,0,0,0,0,20.0,1.887379141862766e-15,7.664122953809915e-05,0.00025466002389296083,0.9227053140096618,0.949685534591195,0.9361954243004285,3.4750311374664307
20.0,20,Coverage_alpha_investing,gamma_100,0,0,0,0,20.0,1.887379141862766e-15,7.664122953809915e-05,0.00025466002389296083,0.9227053140096618,0.949685534591195,0.9361954243004285,3.404453754425049
20.0,20,Coverage_alpha_investing,gamma_200,0,0,0,0,20.0,1.887379141862766e-15,4.147589638037186e-05,0.00012411217659757945,0.9154589371980676,0.9276729559748428,0.9215659465864552,5.053532361984253
20.0,15,Traditional,Benjamini,0,0,0,0,15.0,0.0,1.5815618767393445e-16,5.019154589959486e-16,0.19082125603864733,0.42138364779874216,0.30610245191869473,112.53734302520752
20.0,15,Traditional,Bonferroni,0,0,0,0,15.0,0.0,1.5815618767393445e-16,5.019154589959486e-16,0.19082125603864733,0.42138364779874216,0.30610245191869473,112.5309898853302
20.0,15,Coverage_Two_Sides,Benjamini,0,0,0,0,15.0,2.76445533131664e-13,0.0008660133230625755,0.0021234633639113376,0.8695652173913043,0.9874213836477987,0.9284933005195515,112.96632480621338
20.0,15,Coverage_Two_Sides,Bonferroni,0,0,0,0,15.0,6.370123801049377e-16,8.182336463602446e-06,2.9587088434339404e-05,0.8623188405797102,0.8836477987421384,0.8729833196609242,113.50357484817505
20.0,15,Coverage_Side_1,Benjamini,0,0,0,0,15.0,6.370123801049377e-16,0.0012226968343445055,0.0015590312418999484,0.9009661835748792,0.4968553459119497,0.6989107647434145,112.9184021949768
20.0,15,Coverage_Side_1,Bonferroni,0,0,0,0,15.0,6.370123801049377e-16,8.182336463602446e-06,2.2538485587723944e-05,0.8816425120772947,0.7735849056603774,0.827613708868836,113.06209087371826
20.0,15,Coverage_Side_2,Benjamini,0,0,0,0,15.0,0.0,0.002695670279969753,0.0036449169631860004,0.6473429951690821,1.0,0.8236714975845411,112.75787329673767
20.0,15,Coverage_Side_2,Bonferroni,0,0,0,0,15.0,0.0,4.935892641944051e-06,1.2160370444684865e-05,0.3888888888888889,0.9465408805031447,0.6677148846960168,113.18212580680847
20.0,15,Coverage_alpha_investing,gamma_20,0,0,0,0,15.0,1.887379141862766e-15,0.00034521209562987654,0.0009569470860264495,0.8719806763285024,0.9559748427672956,0.9139777595478991,2.3986117839813232
20.0,15,Coverage_alpha_investing,gamma_50,0,0,0,0,15.0,1.887379141862766e-15,7.664122953809915e-05,0.0001864110302278732,0.8502415458937198,0.9308176100628931,0.8905295779783065,2.787020206451416
20.0,15,Coverage_alpha_investing,gamma_100,0,0,0,0,15.0,1.887379141862766e-15,7.664122953809915e-05,0.0001864110302278732,0.8502415458937198,0.9308176100628931,0.8905295779783065,2.7104461193084717
20.0,15,Coverage_alpha_investing,gamma_200,0,0,0,0,15.0,6.215139514154089e-11,4.147589638037186e-05,0.00010209777556557942,0.8478260869565217,0.9088050314465409,0.8783155592015313,3.4759700298309326
20.0,10,Traditional,Benjamini,0,0,0,0,10.0,0.0,9.506182158769128e-18,1.6845908316390095e-17,0.0893719806763285,0.39308176100628933,0.24122687084130892,112.53169894218445
20.0,10,Traditional,Bonferroni,0,0,0,0,10.0,0.0,9.506182158769128e-18,1.6845908316390095e-17,0.0893719806763285,0.39308176100628933,0.24122687084130892,112.52836012840271
20.0,10,Coverage_Two_Sides,Benjamini,0,0,0,0,10.0,6.215139514154089e-11,0.0008660133230625755,0.0014685659097054549,0.782608695652174,0.9371069182389937,0.8598578069455838,113.00828909873962
20.0,10,Coverage_Two_Sides,Bonferroni,0,0,0,0,10.0,2.76445533131664e-13,8.182336463602446e-06,2.1620217541373776e-05,0.7536231884057971,0.8459119496855346,0.7997675690456658,113.23792934417725
20.0,10,Coverage_Side_1,Benjamini,0,0,0,0,10.0,6.370123801049377e-16,0.0012226968343445055,0.0015115003618854914,0.8333333333333334,0.4025157232704403,0.6179245283018868,112.77480125427246
20.0,10,Coverage_Side_1,Bonferroni,0,0,0,0,10.0,6.370123801049377e-16,4.935892641944051e-06,7.855225515245057e-06,0.7874396135265701,0.7012578616352201,0.744348737580895,113.04466366767883
20.0,10,Coverage_Side_2,Benjamini,0,0,0,0,10.0,0.0,0.002695670279969753,0.003644892443087604,0.6159420289855072,0.9748427672955975,0.7953923981405524,112.87465786933899
20.0,10,Coverage_Side_2,Bonferroni,0,0,0,0,10.0,0.0,4.935892641944051e-06,1.2081619062158644e-05,0.34541062801932365,0.9088050314465409,0.6271078297329322,112.9294900894165
20.0,10,Coverage_alpha_investing,gamma_20,0,0,0,0,10.0,6.215139514154089e-11,0.00034521209562987654,0.0009392950671919253,0.7995169082125604,0.9025157232704403,0.8510163157415003,1.1233000755310059
20.0,10,Coverage_alpha_investing,gamma_50,0,0,0,0,10.0,2.76445533131664e-13,7.664122953809915e-05,0.00015419065728239367,0.751207729468599,0.8930817610062893,0.8221447452374442,1.6991801261901855
20.0,10,Coverage_alpha_investing,gamma_100,0,0,0,0,10.0,2.76445533131664e-13,7.664122953809915e-05,0.00015419065728239367,0.751207729468599,0.8930817610062893,0.8221447452374442,1.7779488563537598
20.0,10,Coverage_alpha_investing,gamma_200,0,0,0,0,10.0,6.215139514154089e-11,4.147589638037186e-05,7.990641139921095e-05,0.7415458937198067,0.8679245283018868,0.8047352110108468,2.493894100189209
20.0,5,Traditional,Benjamini,0,0,0,0,5.0,0.0,5.787518566564427e-20,6.532844708353247e-20,0.0748792270531401,0.31446540880503143,0.19467231792908576,112.53115701675415
20.0,5,Traditional,Bonferroni,0,0,0,0,5.0,0.0,5.787518566564427e-20,6.532844708353247e-20,0.0748792270531401,0.31446540880503143,0.19467231792908576,112.5293459892273
