num_max_hypo,threshold,method,adjustment,Candidates,Hypothesis,Without_Adjust,grouping_time,Best_pairs,Min_p_value,Max_p_value,Sum_p_value,Cov_period_1,Cov_period_2,Cov_total,p_value_adjustement_time
10.0,-1,Traditional,Benjamini,69577.0,4926.0,2659.0,9.785127878189087,1681.0,0.0,0.003729248502105653,0.9851112357797698,1.0,0.9968553459119497,0.9984276729559749,54.28722596168518
10.0,-1,Traditional,Bonferroni,69577.0,4926.0,2659.0,9.785127878189087,692.0,0.0,1.8782749377055374e-05,0.002143893567656662,0.9806763285024155,0.9559748427672956,0.9683255856348556,53.932292222976685
10.0,-1,Coverage_Two_Sides,Benjamini,69577.0,4926.0,2659.0,9.785127878189087,42.0,3.8073688296952275e-21,0.0036496740804814465,0.01741908399016366,1.0,0.9968553459119497,0.9984276729559749,54.25673198699951
10.0,-1,Coverage_Two_Sides,Bonferroni,69577.0,4926.0,2659.0,9.785127878189087,60.0,3.709252802389565e-21,1.5531986479189186e-05,0.00013848430765530715,0.9806763285024155,0.9559748427672956,0.9683255856348556,55.32783317565918
10.0,-1,Coverage_Side_1,Benjamini,69577.0,4926.0,2659.0,9.785127878189087,39.0,0.0,0.0036496740804814465,0.00956180416012141,1.0,0.9088050314465409,0.9544025157232705,54.56203103065491
10.0,-1,Coverage_Side_1,Bonferroni,69577.0,4926.0,2659.0,9.785127878189087,43.0,0.0,1.2453771716214312e-05,7.306595868477837e-05,0.9806763285024155,0.6226415094339622,0.8016589189681889,54.236297845840454
10.0,-1,Coverage_Side_2,Benjamini,69577.0,4926.0,2659.0,9.785127878189087,18.0,0.0,0.0033523295915670603,0.006013442064391104,0.6811594202898551,0.9968553459119497,0.8390073831009024,54.0078182220459
10.0,-1,Coverage_Side_2,Bonferroni,69577.0,4926.0,2659.0,9.785127878189087,35.0,0.0,1.2216526196207056e-05,4.2655757948199366e-05,0.5555555555555556,0.9559748427672956,0.7557651991614256,54.44476389884949
10.0,-1,Coverage_alpha_investing,gamma_20,69577.0,4926.0,2659.0,9.785127878189087,20.0,4.318767565791859e-14,0.0007968553026774794,0.001391425791356602,0.8985507246376812,0.9433962264150944,0.9209734755263878,26.089614152908325
10.0,-1,Coverage_alpha_investing,gamma_50,69577.0,4926.0,2659.0,9.785127878189087,56.0,7.216449660063518e-15,0.00027250131458289584,0.0008650309260164538,0.9927536231884058,0.9842767295597484,0.9885151763740772,9.171791076660156
10.0,-1,Coverage_alpha_investing,gamma_100,69577.0,4926.0,2659.0,9.785127878189087,53.0,2.6645352591003757e-15,0.00012046120297970475,0.0005351831731271641,0.9879227053140096,0.9842767295597484,0.9860997174368791,9.226606130599976
10.0,-1,Coverage_alpha_investing,gamma_200,69577.0,4926.0,2659.0,9.785127878189087,59.0,1.1427715253712799e-15,2.754578217378789e-05,0.00017041616753909764,0.9758454106280193,0.9559748427672956,0.9659101266976575,13.035123109817505
10.0,25,Traditional,Benjamini,69577.0,4926.0,2659.0,9.785127878189087,25.0,0.0,1.0710321518558885e-12,3.196527592168297e-12,0.46859903381642515,0.44339622641509435,0.4559976301157598,53.86683702468872
10.0,25,Traditional,Bonferroni,69577.0,4926.0,2659.0,9.785127878189087,25.0,0.0,1.0710321518558885e-12,3.196527592168297e-12,0.46859903381642515,0.44339622641509435,0.4559976301157598,53.86272716522217
10.0,25,Coverage_Two_Sides,Benjamini,69577.0,4926.0,2659.0,9.785127878189087,25.0,1.1427715253712799e-15,0.0036496740804814465,0.015412879666403022,0.9516908212560387,0.9842767295597484,0.9679837754078935,54.1552631855011
10.0,25,Coverage_Two_Sides,Bonferroni,69577.0,4926.0,2659.0,9.785127878189087,25.0,2.6645352591003757e-15,1.5531986479189186e-05,8.9355331194926e-05,0.8719806763285024,0.8742138364779874,0.8730972564032449,54.75285530090332
10.0,25,Coverage_Side_1,Benjamini,69577.0,4926.0,2659.0,9.785127878189087,25.0,0.0,0.0036496740804814465,0.00951077246480135,0.9637681159420289,0.889937106918239,0.926852611430134,54.03895616531372
10.0,25,Coverage_Side_1,Bonferroni,69577.0,4926.0,2659.0,9.785127878189087,25.0,0.0,1.2453771716214312e-05,6.375014535936161e-05,0.9202898550724637,0.5408805031446541,0.7305851791085589,54.17605209350586
10.0,25,Coverage_Side_2,Benjamini,69577.0,4926.0,2659.0,9.785127878189087,18.0,0.0,0.0033523295915670603,0.006013442064391104,0.6811594202898551,0.9968553459119497,0.8390073831009024,54.52265405654907
10.0,25,Coverage_Side_2,Bonferroni,69577.0,4926.0,2659.0,9.785127878189087,25.0,0.0,1.2216526196207056e-05,3.386386905979628e-05,0.5531400966183575,0.9119496855345912,0.7325448910764744,54.323291063308716
10.0,25,Coverage_alpha_investing,gamma_20,69577.0,4926.0,2659.0,9.785127878189087,20.0,4.318767565791859e-14,0.0007968553026774794,0.001391425791356602,0.8985507246376812,0.9433962264150944,0.9209734755263878,25.87814712524414
10.0,25,Coverage_alpha_investing,gamma_50,69577.0,4926.0,2659.0,9.785127878189087,25.0,4.318767565791859e-14,0.00027250131458289584,0.0006979000910306232,0.9106280193236715,0.9213836477987422,0.9160058335612069,4.762378931045532
10.0,25,Coverage_alpha_investing,gamma_100,69577.0,4926.0,2659.0,9.785127878189087,25.0,2.6645352591003757e-15,0.00012046120297970475,0.00034292531384408896,0.9130434782608695,0.89937106918239,0.9062072737216298,4.598235130310059
10.0,25,Coverage_alpha_investing,gamma_200,69577.0,4926.0,2659.0,9.785127878189087,25.0,2.6645352591003757e-15,2.754578217378789e-05,0.00010491658172585261,0.8768115942028986,0.8805031446540881,0.8786573694284934,6.07769513130188
10.0,20,Traditional,Benjamini,69577.0,4926.0,2659.0,9.785127878189087,20.0,0.0,1.0096098989064368e-13,3.3959068290038144e-13,0.4251207729468599,0.44339622641509435,0.43425849968097713,53.86548399925232
10.0,20,Traditional,Bonferroni,69577.0,4926.0,2659.0,9.785127878189087,20.0,0.0,1.0096098989064368e-13,3.3959068290038144e-13,0.4251207729468599,0.44339622641509435,0.43425849968097713,53.862146854400635
10.0,20,Coverage_Two_Sides,Benjamini,69577.0,4926.0,2659.0,9.785127878189087,20.0,1.1427715253712799e-15,0.0036496740804814465,0.015344538521649728,0.9154589371980676,0.9779874213836478,0.9467231792908577,54.125256299972534
10.0,20,Coverage_Two_Sides,Bonferroni,69577.0,4926.0,2659.0,9.785127878189087,20.0,2.6645352591003757e-15,1.5531986479189186e-05,7.689694613362779e-05,0.8357487922705314,0.8459119496855346,0.840830370978033,54.66032004356384
10.0,20,Coverage_Side_1,Benjamini,69577.0,4926.0,2659.0,9.785127878189087,20.0,0.0,0.0036496740804814465,0.009488825733611747,0.9299516908212561,0.8867924528301887,0.9083720718257224,54.02771234512329
10.0,20,Coverage_Side_1,Bonferroni,69577.0,4926.0,2659.0,9.785127878189087,20.0,0.0,1.1908893035372792e-05,4.0652181212016614e-05,0.8792270531400966,0.5408805031446541,0.7100537781423754,54.1161949634552
10.0,20,Coverage_Side_2,Benjamini,69577.0,4926.0,2659.0,9.785127878189087,18.0,0.0,0.0033523295915670603,0.006013442064391104,0.6811594202898551,0.9968553459119497,0.8390073831009024,54.008748054504395
10.0,20,Coverage_Side_2,Bonferroni,69577.0,4926.0,2659.0,9.785127878189087,20.0,0.0,1.2216526196207056e-05,3.162088158304361e-05,0.5,0.8773584905660378,0.6886792452830188,54.259608030319214
10.0,20,Coverage_alpha_investing,gamma_20,69577.0,4926.0,2659.0,9.785127878189087,20.0,4.318767565791859e-14,0.0007968553026774794,0.001391425791356602,0.8985507246376812,0.9433962264150944,0.9209734755263878,2.9596269130706787
10.0,20,Coverage_alpha_investing,gamma_50,69577.0,4926.0,2659.0,9.785127878189087,20.0,4.318767565791859e-14,0.00027250131458289584,0.0006501350288495023,0.8864734299516909,0.8805031446540881,0.8834882873028895,3.6382501125335693
10.0,20,Coverage_alpha_investing,gamma_100,69577.0,4926.0,2659.0,9.785127878189087,20.0,2.6645352591003757e-15,0.00012046120297970475,0.0003244511572439624,0.8647342995169082,0.8930817610062893,0.8789080302615988,3.725325107574463
10.0,20,Coverage_alpha_investing,gamma_200,69577.0,4926.0,2659.0,9.785127878189087,20.0,2.6645352591003757e-15,2.754578217378789e-05,9.31232869864818e-05,0.8381642512077294,0.8616352201257862,0.8498997356667578,5.555479049682617
10.0,15,Traditional,Benjamini,69577.0,4926.0,2659.0,9.785127878189087,15.0,0.0,1.887379141862766e-14,3.8123414762434485e-14,0.2971014492753623,0.44339622641509435,0.37024883784522833,53.863953828811646
10.0,15,Traditional,Bonferroni,69577.0,4926.0,2659.0,9.785127878189087,15.0,0.0,1.887379141862766e-14,3.8123414762434485e-14,0.2971014492753623,0.44339622641509435,0.37024883784522833,53.86167526245117
10.0,15,Coverage_Two_Sides,Benjamini,69577.0,4926.0,2659.0,9.785127878189087,15.0,4.318767565791859e-14,0.0033523295915670603,0.008084763496781933,0.857487922705314,0.9654088050314465,0.9114483638683804,54.08840012550354
10.0,15,Coverage_Two_Sides,Bonferroni,69577.0,4926.0,2659.0,9.785127878189087,15.0,2.6645352591003757e-15,1.2216526196207056e-05,4.884258273851749e-05,0.8067632850241546,0.7830188679245284,0.7948910764743415,54.989825963974
10.0,15,Coverage_Side_1,Benjamini,69577.0,4926.0,2659.0,9.785127878189087,15.0,1.1427715253712799e-15,0.0033523295915670603,0.004623908960741149,0.8768115942028986,0.7012578616352201,0.7890347279190593,54.01379919052124
