num_max_hypo,threshold,method,adjustment,Candidates,Hypothesis,Without_Adjust,grouping_time,Best_pairs,Min_p_value,Max_p_value,Sum_p_value,Cov_period_1,Cov_period_2,Cov_total,p_value_adjustement_time
10.0,-1,Traditional,Benjamini,69577.0,4926.0,2612.0,9.442967653274536,1669.0,5.930702212229779e-22,0.0037456897597497596,0.9110175631942785,1.0,1.0,1.0,53.46113061904907
10.0,-1,Traditional,Bonferroni,69577.0,4926.0,2612.0,9.442967653274536,700.0,5.930702212229779e-22,1.884632765813965e-05,0.002307986283661604,0.961352657004831,0.9779874213836478,0.9696700391942394,53.12056493759155
10.0,-1,Coverage_Two_Sides,Benjamini,69577.0,4926.0,2612.0,9.442967653274536,43.0,3.745751110939195e-15,0.0031931476325656183,0.014201184558027831,1.0,1.0,1.0,53.412046909332275
10.0,-1,Coverage_Two_Sides,Bonferroni,69577.0,4926.0,2612.0,9.442967653274536,59.0,7.299324534250867e-18,1.7962694279005653e-05,0.0001401974340201859,0.961352657004831,0.9779874213836478,0.9696700391942394,54.388192653656006
10.0,-1,Coverage_Side_1,Benjamini,69577.0,4926.0,2612.0,9.442967653274536,41.0,8.856107284244043e-19,0.0031931476325656183,0.0054978882162505915,1.0,0.7987421383647799,0.89937106918239,53.252612829208374
10.0,-1,Coverage_Side_1,Bonferroni,69577.0,4926.0,2612.0,9.442967653274536,43.0,4.545632268933089e-19,1.1522425365506628e-05,7.97517164445293e-05,0.961352657004831,0.7578616352201258,0.8596071461124783,53.507739782333374
10.0,-1,Coverage_Side_2,Benjamini,69577.0,4926.0,2612.0,9.442967653274536,19.0,4.545632268933089e-19,0.0008082985038465607,0.002039287794382339,0.6594202898550725,1.0,0.8297101449275363,53.18236470222473
10.0,-1,Coverage_Side_2,Bonferroni,69577.0,4926.0,2612.0,9.442967653274536,33.0,5.930702212229779e-22,1.1904335248336118e-05,2.063591791472904e-05,0.6111111111111112,0.9779874213836478,0.7945492662473794,53.46973752975464
10.0,-1,Coverage_alpha_investing,gamma_20,69577.0,4926.0,2612.0,9.442967653274536,31.0,4.989127389695426e-16,0.0008082985038465607,0.002132417749676792,0.9516908212560387,0.9874213836477987,0.9695561024519187,10.53620195388794
10.0,-1,Coverage_alpha_investing,gamma_50,69577.0,4926.0,2612.0,9.442967653274536,52.0,3.745751110939195e-15,0.00012403067028132764,0.0007367709295913457,0.9806763285024155,0.9874213836477987,0.9840488560751071,9.834378004074097
10.0,-1,Coverage_alpha_investing,gamma_100,69577.0,4926.0,2612.0,9.442967653274536,51.0,3.745751110939195e-15,7.821443252287175e-05,0.0003027132251740636,0.9734299516908212,0.9874213836477987,0.9804256676693099,10.641071081161499
10.0,-1,Coverage_alpha_investing,gamma_200,69577.0,4926.0,2612.0,9.442967653274536,49.0,3.745751110939195e-15,7.821443252287175e-05,0.0002667048133605596,0.966183574879227,0.9874213836477987,0.9768024792635128,11.395917892456055
10.0,25,Traditional,Benjamini,69577.0,4926.0,2612.0,9.442967653274536,25.0,5.930702212229779e-22,5.99409410995122e-13,2.788808825428173e-12,0.4323671497584541,0.4528301886792453,0.4425986692188497,53.05124568939209
10.0,25,Traditional,Bonferroni,69577.0,4926.0,2612.0,9.442967653274536,25.0,5.930702212229779e-22,5.99409410995122e-13,2.788808825428173e-12,0.4323671497584541,0.4528301886792453,0.4425986692188497,53.04725766181946
10.0,25,Coverage_Two_Sides,Benjamini,69577.0,4926.0,2612.0,9.442967653274536,25.0,3.745751110939195e-15,0.0031931476325656183,0.010819935728026898,0.9371980676328503,0.9874213836477987,0.9623097256403246,53.30931258201599
10.0,25,Coverage_Two_Sides,Bonferroni,69577.0,4926.0,2612.0,9.442967653274536,25.0,7.299324534250867e-18,1.1972004038018902e-05,7.058483255537353e-05,0.8671497584541062,0.8836477987421384,0.8753987785981223,53.89908504486084
10.0,25,Coverage_Side_1,Benjamini,69577.0,4926.0,2612.0,9.442967653274536,25.0,8.856107284244043e-19,0.0031931476325656183,0.005336984509933985,0.9444444444444444,0.7704402515723271,0.8574423480083857,53.69627404212952
