samples,n,algorithm,#AllCandidates,#Candidates,#Results_noAdjustement,grouping_time,#Results,Min_p_value,Max_p_value,Sum_p_value,Total Cov,p_value_adjustement_time
10.0,-1,TRAD_BY,136.0,136.0,129.0,15.33530616760254,125.0,0.0,0.0029003978291147,0.0095107310755637,0.6334964654703643,0.4107789993286133
10.0,-1,TRAD_BN,136.0,136.0,129.0,15.33530616760254,122.0,0.0,0.000291142251939,0.0019352758933517,0.6324089178901577,0.407599925994873
10.0,-1,COVER_G_BY,136.0,136.0,129.0,15.33530616760254,101.0,0.0,0.0027150848895553,0.0039792440224162,0.6334964654703643,0.7574589252471924
10.0,-1,COVER_G_BN,136.0,136.0,129.0,15.33530616760254,100.0,0.0,0.000291142251939,0.0012641591328609,0.6324089178901577,0.7527689933776855
10.0,-1,COVER_𝛂_20,136.0,136.0,129.0,15.33530616760254,96.0,0.0,8.565231553122837e-05,0.0004602578607941,0.6286025013594345,0.6451070308685303
10.0,-1,COVER_𝛂_50,136.0,136.0,129.0,15.33530616760254,90.0,0.0,2.9717691100511884e-05,0.0001517876025901,0.6220772158781946,0.6383078098297119
10.0,-1,COVER_𝛂_100,136.0,136.0,129.0,15.33530616760254,87.0,0.0,1.8907833970074623e-05,7.33881946175265e-05,0.6193583469276781,0.6308448314666748
10.0,-1,COVER_𝛂_200,136.0,136.0,129.0,15.33530616760254,85.0,0.0,1.183726815443964e-05,3.070253695355791e-05,0.6160957041870582,0.6296911239624023
10.0,25,TRAD_BY,136.0,136.0,129.0,15.33530616760254,25.0,0.0,3.3333738174027986e-41,5.226167881013924e-41,0.4197933659597607,0.3900759220123291
10.0,25,TRAD_BN,136.0,136.0,129.0,15.33530616760254,25.0,0.0,3.3333738174027986e-41,5.226167881013924e-41,0.4197933659597607,0.3902761936187744
10.0,25,COVER_G_BY,136.0,136.0,129.0,15.33530616760254,25.0,4.459665787588461e-250,1.183726815443964e-05,1.202339130995574e-05,0.5084284937466014,0.506561279296875
10.0,25,COVER_G_BN,136.0,136.0,129.0,15.33530616760254,25.0,4.459665787588461e-250,1.183726815443964e-05,1.202339130995574e-05,0.5084284937466014,0.4847152233123779
10.0,25,COVER_𝛂_20,136.0,136.0,129.0,15.33530616760254,25.0,4.459665787588461e-250,1.183726815443964e-05,1.2023622274498231e-05,0.5084284937466014,0.1546368598937988
10.0,25,COVER_𝛂_50,136.0,136.0,129.0,15.33530616760254,25.0,4.459665787588461e-250,1.183726815443964e-05,1.2023622274498231e-05,0.5084284937466014,0.1453049182891845
10.0,25,COVER_𝛂_100,136.0,136.0,129.0,15.33530616760254,25.0,4.459665787588461e-250,1.183726815443964e-05,1.2023622274498231e-05,0.5084284937466014,0.1538879871368408
10.0,25,COVER_𝛂_200,136.0,136.0,129.0,15.33530616760254,25.0,4.459665787588461e-250,1.183726815443964e-05,1.2023622274498231e-05,0.5084284937466014,0.1447348594665527
10.0,20,TRAD_BY,136.0,136.0,129.0,15.33530616760254,20.0,0.0,1.6196373792632418e-48,1.6196373792632418e-48,0.356715606307776,0.3884499073028564
10.0,20,TRAD_BN,136.0,136.0,129.0,15.33530616760254,20.0,0.0,1.6196373792632418e-48,1.6196373792632418e-48,0.356715606307776,0.3880739212036133
10.0,20,COVER_G_BY,136.0,136.0,129.0,15.33530616760254,20.0,4.459665787588461e-250,1.183726815443964e-05,1.1837268154601756e-05,0.4817835780315389,0.469459056854248
10.0,20,COVER_G_BN,136.0,136.0,129.0,15.33530616760254,20.0,4.459665787588461e-250,1.183726815443964e-05,1.1837268154601756e-05,0.4817835780315389,0.4665811061859131
10.0,20,COVER_𝛂_20,136.0,136.0,129.0,15.33530616760254,20.0,4.459665787588461e-250,1.183726815443964e-05,1.1837268154606142e-05,0.4817835780315389,0.1280288696289062
10.0,20,COVER_𝛂_50,136.0,136.0,129.0,15.33530616760254,20.0,4.459665787588461e-250,1.183726815443964e-05,1.1837268154606142e-05,0.4817835780315389,0.1248309612274169
10.0,20,COVER_𝛂_100,136.0,136.0,129.0,15.33530616760254,20.0,4.459665787588461e-250,1.183726815443964e-05,1.1837268154606142e-05,0.4817835780315389,0.1199638843536377
10.0,20,COVER_𝛂_200,136.0,136.0,129.0,15.33530616760254,20.0,4.459665787588461e-250,1.183726815443964e-05,1.1837268154606142e-05,0.4817835780315389,0.2054650783538818
10.0,15,TRAD_BY,136.0,136.0,129.0,15.33530616760254,15.0,0.0,2.013932919326308e-79,2.0169165181381372e-79,0.2501359434475258,0.3888821601867676
10.0,15,TRAD_BN,136.0,136.0,129.0,15.33530616760254,15.0,0.0,2.013932919326308e-79,2.0169165181381372e-79,0.2501359434475258,0.3884310722351074
10.0,15,COVER_G_BY,136.0,136.0,129.0,15.33530616760254,15.0,4.459665787588461e-250,4.079997475317632e-18,4.0799976009906945e-18,0.4437194127243067,0.4536638259887695
10.0,15,COVER_G_BN,136.0,136.0,129.0,15.33530616760254,15.0,4.459665787588461e-250,4.079997475317632e-18,4.0799976009906945e-18,0.4437194127243067,0.453974962234497
10.0,15,COVER_𝛂_20,136.0,136.0,129.0,15.33530616760254,15.0,4.459665787588461e-250,4.079997475317632e-18,4.0799976009906945e-18,0.4437194127243067,0.1116061210632324
10.0,15,COVER_𝛂_50,136.0,136.0,129.0,15.33530616760254,15.0,4.459665787588461e-250,4.079997475317632e-18,4.0799976009906945e-18,0.4437194127243067,0.101677656173706
10.0,15,COVER_𝛂_100,136.0,136.0,129.0,15.33530616760254,15.0,4.459665787588461e-250,4.079997475317632e-18,4.0799976009906945e-18,0.4437194127243067,0.0931301116943359
10.0,15,COVER_𝛂_200,136.0,136.0,129.0,15.33530616760254,15.0,4.459665787588461e-250,4.079997475317632e-18,4.0799976009906945e-18,0.4437194127243067,0.0889348983764648
10.0,10,TRAD_BY,136.0,136.0,129.0,15.33530616760254,10.0,0.0,0.0,0.0,0.0364328439369222,0.385308027267456
10.0,10,TRAD_BN,136.0,136.0,129.0,15.33530616760254,10.0,0.0,0.0,0.0,0.0364328439369222,0.385585069656372
10.0,10,COVER_G_BY,136.0,136.0,129.0,15.33530616760254,10.0,4.459665787588461e-250,1.2562784378797088e-25,1.2567306192620718e-25,0.3844480696030451,0.4365918636322021
10.0,10,COVER_G_BN,136.0,136.0,129.0,15.33530616760254,10.0,4.459665787588461e-250,1.2562784378797088e-25,1.2567306192620718e-25,0.3844480696030451,0.4431190490722656
10.0,10,COVER_𝛂_20,136.0,136.0,129.0,15.33530616760254,10.0,4.459665787588461e-250,1.2562784378797088e-25,1.2567306192620718e-25,0.3844480696030451,0.0848097801208496
