samples,n,algorithm,#AllCandidates,#Candidates,#Results_noAdjustement,grouping_time,#Results,Min_p_value,Max_p_value,Sum_p_value,Total Cov,p_value_adjustement_time
10.0,-1,TRAD_BY,8590.0,8590.0,8590.0,338.722589969635,8590.0,0.0,3.3728360204229264e-13,5.4761125951597874e-12,1.0,48.83344411849976
10.0,-1,TRAD_BN,8590.0,8590.0,8590.0,338.722589969635,8590.0,0.0,3.3728360204229264e-13,5.4761125951597874e-12,1.0,44.579410791397095
10.0,-1,COVER_G_BY,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,44.00444483757019
10.0,-1,COVER_G_BN,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,43.98146986961365
10.0,-1,COVER_𝛂_20,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.3383650779724121
10.0,-1,COVER_𝛂_50,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.3393900394439697
10.0,-1,COVER_𝛂_100,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.3342127799987793
10.0,-1,COVER_𝛂_200,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.3314728736877441
10.0,25,TRAD_BY,8590.0,8590.0,8590.0,338.722589969635,25.0,0.0,0.0,0.0,0.4123301292674842,43.64288520812988
10.0,25,TRAD_BN,8590.0,8590.0,8590.0,338.722589969635,25.0,0.0,0.0,0.0,0.4123301292674842,43.62997889518738
10.0,25,COVER_G_BY,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,43.977213859558105
10.0,25,COVER_G_BN,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,43.96797800064087
10.0,25,COVER_𝛂_20,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.333482027053833
10.0,25,COVER_𝛂_50,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.3246171474456787
10.0,25,COVER_𝛂_100,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.3289380073547363
10.0,25,COVER_𝛂_200,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.3292229175567627
10.0,20,TRAD_BY,8590.0,8590.0,8590.0,338.722589969635,20.0,0.0,0.0,0.0,0.3409015578389128,43.64280080795288
10.0,20,TRAD_BN,8590.0,8590.0,8590.0,338.722589969635,20.0,0.0,0.0,0.0,0.3409015578389128,43.63068985939026
10.0,20,COVER_G_BY,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,44.0261549949646
10.0,20,COVER_G_BN,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,44.09084892272949
10.0,20,COVER_𝛂_20,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.4304912090301513
10.0,20,COVER_𝛂_50,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.4095101356506347
10.0,20,COVER_𝛂_100,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.4132578372955322
10.0,20,COVER_𝛂_200,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.4200530052185058
10.0,15,TRAD_BY,8590.0,8590.0,8590.0,338.722589969635,15.0,0.0,0.0,0.0,0.2717931720251906,43.64297795295715
10.0,15,TRAD_BN,8590.0,8590.0,8590.0,338.722589969635,15.0,0.0,0.0,0.0,0.2717931720251906,43.63034915924072
10.0,15,COVER_G_BY,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,44.073906898498535
10.0,15,COVER_G_BN,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,44.04409790039063
10.0,15,COVER_𝛂_20,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.4147231578826904
10.0,15,COVER_𝛂_50,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.4045500755310058
10.0,15,COVER_𝛂_100,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.3938171863555908
10.0,15,COVER_𝛂_200,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.375291109085083
10.0,10,TRAD_BY,8590.0,8590.0,8590.0,338.722589969635,10.0,0.0,0.0,0.0,0.149320517069937,43.63429403305054
10.0,10,TRAD_BN,8590.0,8590.0,8590.0,338.722589969635,10.0,0.0,0.0,0.0,0.149320517069937,43.62650680541992
10.0,10,COVER_G_BY,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,44.00649380683899
10.0,10,COVER_G_BN,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,44.07376480102539
10.0,10,COVER_𝛂_20,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.3619067668914795
10.0,10,COVER_𝛂_50,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.3852589130401611
10.0,10,COVER_𝛂_100,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.3751449584960937
10.0,10,COVER_𝛂_200,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.3536989688873291
10.0,5,TRAD_BY,8590.0,8590.0,8590.0,338.722589969635,5.0,0.0,0.0,0.0,0.0671196552867086,43.62562394142151
10.0,5,TRAD_BN,8590.0,8590.0,8590.0,338.722589969635,5.0,0.0,0.0,0.0,0.0671196552867086,43.62179398536682
10.0,5,COVER_G_BY,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,44.00028586387634
10.0,5,COVER_G_BN,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,43.99364495277405
10.0,5,COVER_𝛂_20,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.3550329208374023
10.0,5,COVER_𝛂_50,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.3741681575775146
10.0,5,COVER_𝛂_100,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.3888211250305176
10.0,5,COVER_𝛂_200,8590.0,8590.0,8590.0,338.722589969635,4.0,0.0,0.0,0.0,1.0,0.3838939666748047
20.0,-1,TRAD_BY,17181.0,17181.0,17181.0,338.722589969635,17181.0,0.0,3.3728360204229264e-13,8.523974730188847e-12,1.0,113.7438578605652
20.0,-1,TRAD_BN,17181.0,17181.0,17181.0,338.722589969635,17181.0,0.0,3.3728360204229264e-13,8.523974730188847e-12,1.0,97.78390860557556
20.0,-1,COVER_G_BY,17181.0,17181.0,17181.0,338.722589969635,2.0,0.0,0.0,0.0,1.0,96.54796075820924
20.0,-1,COVER_G_BN,17181.0,17181.0,17181.0,338.722589969635,2.0,0.0,0.0,0.0,1.0,96.4312915802002
20.0,-1,COVER_𝛂_20,17181.0,17181.0,17181.0,338.722589969635,2.0,0.0,0.0,0.0,1.0,0.5350511074066162
