samples,n,algorithm,#AllCandidates,#Candidates,#Results_noAdjustement,grouping_time,#Results,Min_p_value,Max_p_value,Sum_p_value,Total Cov,p_value_adjustement_time
20.0,15,COVER_𝛂_200,189.0,10.0,2.0,3.4520068168640137,0.0,,,0.0,,0.1312642097473144
20.0,10,TRAD_BY,189.0,10.0,2.0,3.4520068168640137,2.0,0.0027233406044381,0.0127757143635387,0.0154990549679768,0.0392320803390455,0.1237120628356933
20.0,10,TRAD_BN,189.0,10.0,2.0,3.4520068168640137,2.0,0.0027233406044381,0.0127757143635387,0.0154990549679768,0.0392320803390455,0.1236598491668701
20.0,10,COVER_G_BY,189.0,10.0,2.0,3.4520068168640137,2.0,0.0027233406044381,0.0127757143635387,0.0154990549679768,0.0392320803390455,0.132828950881958
20.0,10,COVER_G_BN,189.0,10.0,2.0,3.4520068168640137,2.0,0.0027233406044381,0.0127757143635387,0.0154990549679768,0.0392320803390455,0.1324918270111084
20.0,10,COVER_𝛂_20,189.0,10.0,2.0,3.4520068168640137,0.0,,,0.0,,0.1359260082244873
20.0,10,COVER_𝛂_50,189.0,10.0,2.0,3.4520068168640137,0.0,,,0.0,,0.127673864364624
20.0,10,COVER_𝛂_100,189.0,10.0,2.0,3.4520068168640137,0.0,,,0.0,,0.1295070648193359
20.0,10,COVER_𝛂_200,189.0,10.0,2.0,3.4520068168640137,0.0,,,0.0,,0.1293859481811523
20.0,5,TRAD_BY,189.0,10.0,2.0,3.4520068168640137,2.0,0.0027233406044381,0.0127757143635387,0.0154990549679768,0.0392320803390455,0.1236686706542968
20.0,5,TRAD_BN,189.0,10.0,2.0,3.4520068168640137,2.0,0.0027233406044381,0.0127757143635387,0.0154990549679768,0.0392320803390455,0.1236166954040527
20.0,5,COVER_G_BY,189.0,10.0,2.0,3.4520068168640137,2.0,0.0027233406044381,0.0127757143635387,0.0154990549679768,0.0392320803390455,0.132523775100708
20.0,5,COVER_G_BN,189.0,10.0,2.0,3.4520068168640137,2.0,0.0027233406044381,0.0127757143635387,0.0154990549679768,0.0392320803390455,0.1330609321594238
20.0,5,COVER_𝛂_20,189.0,10.0,2.0,3.4520068168640137,0.0,,,0.0,,0.1335389614105224
