grp1,grp1_size,grp2,grp2_size,p-value
100210,22,110504,37,0.017836902630272076
35-39_130315,23,100517,22,0.0007639127082689762
560201,31,100505,50,0.009282942486305559
30-34_110401,37,110119,21,0.035137056363549427
35-39_130315,23,100102,35,0.023457039266806312
35-39_130315,23,560201,35,1.3555150364143527e-06
110136,27,100507,50,0.0468866403065825
60-64,84,110401,139,3.554540239833787e-06
560402,27,60-64,77,1.2780195304979216e-10
110402,26,500201,69,0.04942926935929622
35-39_130315,23,120104,21,0.024355990398509133
30-34_100312,21,40-44_110401,31,0.029941710741382143
110504,43,100507,50,1.8305669412949702e-07
500509,27,100507,50,0.011617416731909077
500509,27,60-64,77,7.701069541074407e-05
110119,26,35-39_100312,35,0.0214011232634619
40-44_100205,38,100205,135,0.014903784333441805
100210,22,530105,37,0.011826404041011552
500201,51,110136,44,0.048667532003931764
560402,27,560204,21,0.043327426726526654
>65,160,<25,300,1.4025785424547686e-51
500210,27,560201,35,0.02497064618508364
110515,26,500210,33,0.01609294678197079
35-39_130315,23,45-49_110411,29,5.255848312565428e-05
110515,26,35-39_100312,35,0.007399684387405003
110504,43,35-39_120103,46,2.3224286542928118e-05
530101,41,110507,105,0.01296767908426494
120108,23,35-39_120103,46,0.0019978444916206955
712902,34,560201,35,0.03141042284409753
30-34_120103,34,500201,69,0.0007540286923516057
130308,28,130315,88,1.1978522887216052e-05
25-29_110411,30,530101,61,0.047782456732614886
560402,27,120112,34,0.001080144381064471
100305,24,530105,37,0.017952220324641735
35-39_130315,23,40-44_110401,31,2.5457191874511914e-06
35-39_100205,43,560201,35,0.03285330509223502
110508,21,560201,35,0.013598682573475494
35-39_110411,42,120103,161,1.0584699734599742e-06
100305,24,110119,21,0.02624042572457801
30-34_110401,37,40-44_130204,27,0.020821241225108884
110504,43,100323,31,0.0032879718290221302
110119,26,55-59,90,0.0069361430871217955
120110,38,530105,37,0.03496181771379909
500509,27,100205,135,1.9195912538814447e-08
100305,24,35-39_100312,35,0.0048329170662039875
110504,43,100407,30,0.014376434462799431
30-34_120103,34,100515,25,0.018103839294952656
100210,22,40-44_130204,27,0.010656130707884412
120108,23,100507,50,7.640046175127959e-05
500210,27,100507,50,0.03879892682996406
30-34_110401,37,560402,29,0.02533822903993925
530101,41,130315,88,2.1032159240353264e-10
120108,23,40-44_110401,31,0.0001244104949898208
110403,46,100205,135,6.396725586417271e-05
25-29_110411,30,40-44_110401,31,0.04510752801625008
110504,43,35-39_110411,39,2.355504091470352e-05
530101,41,130106,74,1.1602751026348845e-06
120110,38,100507,50,0.00251937559850105
110515,26,40-44_110401,31,0.0019329192723067966
130206,81,130106,74,0.0015312507591997767
100210,22,100201,57,7.190341028458909e-05
45-49_110411,21,130106,74,0.0006727815225571098
110504,43,60-64,77,2.2964363442099314e-13
100210,22,45-49_130204,21,0.03646329784909199
110506,36,60-64,77,0.03380122504240497
110502,43,60-64,77,0.027801298529966555
35-39_110217,22,45-49_110411,29,0.02215063986924633
110508,21,55-59,90,0.0207067315334958
500509,27,130204,85,0.0009019255838875253
120108,23,30-34_110401,27,0.0004363055021520514
500509,27,110401,139,2.507601176874485e-20
100210,22,40-44_110401,31,0.0007685281975327044
500804,43,130315,88,0.0048787952072260185
100414,26,100201,57,0.049228719145794374
35-39_130315,23,100323,31,0.0027585106158996868
35-39_110411,42,>65,96,2.2536483771285393e-06
110403,46,130106,74,0.0006256368482379507
110402,26,40-44_110401,31,0.028611911432478924
110504,43,130315,88,4.715636469250278e-23
712902,34,130204,85,0.006770824696610469
35-39_130315,23,110402,34,1.7841607106268156e-06
35-39_130315,23,100210,24,0.009191438505899725
30-34_120103,34,40-44_100205,27,0.03608170566873745
35-39_130315,23,100407,30,0.011041617282347845
110504,43,712901,22,0.01124889218021292
35-39_130206,23,40-44_110401,31,0.0132350130410653
110117,34,100205,135,0.0008030553700871547
500301,23,60-64,77,1.899279250680661e-05
30-34_120103,34,130204,85,1.8472710756371976e-05
35-39_130315,23,120101,67,0.012143366781278874
100210,22,100507,50,0.0007491387820806518
120108,23,100205,135,3.7155961164374415e-14
35-39_130315,23,712901,22,0.008445522496982627
30-34_120103,34,35-39_120103,46,0.018096852532907798
100210,22,530103,34,0.006803453708110387
500201,51,110401,139,9.334533269038674e-19
120106,28,100205,135,0.0037488087928690557
120110,38,110119,21,0.04698528914045991
35-39_130315,23,130106,74,8.497869730530634e-15
30-34_120103,34,130205,30,0.010862817702568205
120110,38,130205,30,0.019361175363511278
560402,27,100301,40,0.029303361561866186
110508,21,100507,50,0.02070612121893653
110136,27,130204,85,0.007530331622015458
560402,27,100517,22,0.0025878995393150807
100305,24,100515,25,0.016195177730881263
530105,26,100201,57,0.009238189049822154
500210,27,530101,61,0.022842179016725337
120101,65,60-64,77,0.0027673507327973072
100210,22,30-34_110401,27,0.002107936179033889
110515,26,560201,35,0.0017269341922641459
110404,46,60-64,77,0.0006233145300598359
100305,24,35-39_120103,46,0.017067593111120122
530101,41,55-59,90,0.017941964029677585
110504,43,130205,30,4.9204564424735145e-05
110119,26,110136,44,0.003277427524814259
110119,26,100507,50,0.008401854031494047
120108,23,130204,85,5.564386434277686e-07
110515,26,100205,135,1.7190704367196783e-10
120108,23,560402,29,0.0032549603927980795
120108,23,35-39_110401,38,0.019070645885745974
110504,43,40-44_130204,27,0.0001388414849404107
100305,24,100205,135,6.82339553532986e-11
35-39_110401,48,110401,139,7.035859667521691e-08
30-34_110411,52,60-64,77,0.0011253721827296018
25-29_110411,30,130204,85,0.01422032808032692
110402,26,100205,135,1.6290272436126746e-06
110515,26,110407,23,0.039137026477013906
530101,41,130204,85,0.0014491260387228143
100307,21,100507,50,0.01232779776732564
560201,31,560201,35,0.011625449307377527
30-34_110411,52,>65,96,0.00019512957972061564
500210,27,110136,44,0.017057280209786932
500301,23,110402,34,0.003581130561257084
110119,26,35-39_110411,39,0.047353454026136964
110508,21,130204,85,0.0027180986194909455
500210,27,110402,34,0.026534019292166075
100513,23,60-64,77,0.011712089686808745
712901,52,130204,85,0.00807752474073397
35-39_130315,23,110515,26,0.039051957206591985
120110,38,500201,69,0.0018596725114591616
100305,24,45-49_130204,21,0.04972332669578862
40-44_110411,57,>65,96,0.005421681197243238
110404,46,100505,50,0.032187936428087656
30-34_100312,21,530101,61,0.031032098501933676
500301,23,40-44_130204,27,0.03270928078605266
500210,27,500201,69,0.04101812701580251
110217,99,130315,88,0.00200053477495042
100307,21,35-39_100312,35,0.027332590329266812
110402,26,110136,44,0.020777062337575408
100210,22,110106,21,0.03363559826107824
110404,46,110136,44,0.02371899082859181
100217,24,100201,57,0.005556528047532348
120110,38,35-39_120103,46,0.03388857164576122
712902,34,100201,57,0.011339369317796074
110136,27,560201,35,0.029996081857748238
110504,43,35-39_110401,38,0.0009674643551477003
100507,36,130204,85,0.0012675362536485504
100305,24,40-44_130204,27,0.01565257427666822
500301,23,500210,33,0.0251383575973423
500210,27,130204,85,0.005643243095525651
100210,22,40-44_120103,26,0.02500062814615401
100217,24,110402,34,0.01765111155658177
110504,43,110401,139,2.410570479816242e-43
110504,43,100205,135,6.775298794977239e-24
35-39_110217,22,60-64,77,2.3178679811878144e-05
35-39_100205,43,40-44_110401,31,0.0321642965547539
110508,21,530101,61,0.011694180745372207
120110,38,560201,35,0.002118794618381742
110504,43,45-49_100312,24,0.011835833101295557
110504,43,130206,78,0.0005590456451138226
35-39_130315,23,110106,21,0.0011394223144744894
35-39_110217,22,100205,135,4.6752072508568065e-09
35-39_110217,22,100515,25,0.033640009630836985
30-34_110401,37,30-34_110401,27,0.004150437890515787
35-39_110217,22,35-39_120103,46,0.04187577996894809
100305,24,120112,34,0.03349946515161905
110136,27,60-64,77,0.0009597690339615872
712901,52,60-64,77,0.0007590821301156118
30-34_110401,37,130205,30,0.013167318092186983
100305,24,40-44_110401,31,0.0012367549883236636
712901,52,130106,74,1.0735867710651654e-05
530101,41,560201,35,0.013963211101043269
35-39_130315,23,530104,25,0.0009845839961023612
35-39_130315,23,100205,135,3.639448075130059e-20
130106,70,110401,139,0.0017268683787852413
130308,28,130106,74,0.0017495926527018502
110136,27,100201,57,0.01172206053214549
530101,41,60-64,77,0.00010937261381207884
100505,45,100205,135,0.012208183927365593
100201,48,60-64,77,0.002811778797095195
560402,27,35-39_110411,39,0.00018251338965464655
100507,36,110507,105,0.011022287401146627
35-39_130206,23,110402,34,0.014236496711754839
110504,43,110407,23,0.0005563246371615187
560201,31,35-39_100312,35,0.039183077745166474
120108,23,100201,57,4.346423592300176e-06
100305,24,130204,85,3.737801424425448e-05
100507,36,60-64,77,9.94670552762392e-05
500210,27,100201,57,0.00916297637548744
500509,27,55-59,90,0.010069550181233523
110508,21,60-64,77,0.0003210129350903791
560402,27,560402,29,0.0006339718035876615
500301,23,100205,135,2.9407011947378557e-09
30-34_110401,37,120112,34,0.04522003373791607
110508,21,40-44_110401,31,0.013483701203446795
30-34_120103,34,30-34_110401,27,0.00340637196761762
100218,30,100205,135,0.004246571279496969
30-34_100312,21,100507,50,0.048591237122496855
30-34_120103,34,530105,37,0.019507554258815795
110136,27,110136,44,0.02103382214310777
35-39_100205,43,130204,85,0.006037951883331546
712902,34,100205,135,5.114439364035666e-07
560402,27,110106,21,0.003665222490656486
120110,38,110402,34,0.002395284886286004
130308,28,60-64,77,0.02523943322714473
100414,26,100205,135,5.777975339367329e-05
35-39_130204,26,100205,135,0.006166740794381548
25-29_110411,30,60-64,77,0.001983149326418823
35-39_130315,23,120112,34,0.0002282047397186623
100210,22,530403,25,0.03162105047523607
35-39_130206,23,35-39_100312,35,0.04132408661149023
30-34_120103,34,110404,39,0.010867921152540224
120101,65,130106,74,4.7988516953586616e-05
35-39_110217,22,530101,61,0.0021285843856176765
560402,27,40-44_110217,27,0.02912086792613938
30-34_120103,34,100517,22,0.04313323736266518
110502,43,130106,74,0.001446856700941043
560402,27,40-44_100312,36,0.004835597099927629
30-34_110401,37,100205,135,4.388855307992758e-12
35-39_130315,23,35-39_100312,35,1.1067080944833589e-05
500301,23,530105,37,0.04025076739063828
30-34_110401,37,500210,33,0.014208895999772448
35-39_100511,21,130106,74,0.0030944672551419233
110515,26,530103,34,0.015517145576916018
100201,48,100205,135,2.241686386356177e-06
35-39_110507,23,130204,85,0.03895162923604329
110504,43,130106,74,2.2498034247646724e-16
110515,26,530116,22,0.02614944291979056
110504,43,110506,37,0.020304527929634525
30-34_100312,21,60-64,77,0.001463815515147716
110504,43,110136,44,7.718604565533612e-08
560201,31,100205,135,2.8716667308940896e-08
712901,52,110401,139,3.10859067949512e-20
560402,27,530403,25,0.002659267537317436
100210,22,110119,21,0.018788351879020445
560201,31,100507,50,0.01720533504329565
100507,36,35-39_100312,35,0.04104856724946596
500509,27,35-39_100312,35,0.02786655214087757
110504,43,130308,36,0.0007744061211561608
100201,48,130106,74,6.067306581567703e-05
712902,34,110136,44,0.021425159651579203
500301,23,100201,57,0.0006293912242446733
35-39_130315,23,40-44_100205,27,0.0003681822358477971
35-39_130315,23,25-29_110507,23,0.04312792981858852
35-39_110217,22,130106,74,2.867520781500099e-07
35-39_130315,23,100507,50,4.545610348166061e-07
100507,36,100505,50,0.00925896083038386
100305,24,530403,25,0.04420778751172081
560402,27,100205,135,3.566841525007823e-18
25-29_110411,30,110401,139,1.8406096415880343e-16
712902,34,60-64,77,0.0007508065281767205
100507,36,100507,50,0.017470823490342142
120110,38,100515,25,0.030204524807282213
100505,45,130106,74,0.02952237114034272
110401,174,<25,300,2.1949762814380373e-48
500201,51,60-64,77,0.002029338323097271
560402,27,100515,25,0.0006730937477372679
712901,52,560201,35,0.042408700434057305
40-44_100312,23,100205,135,0.0010308871463825136
100305,24,110402,34,0.0012223836890411736
110504,43,100505,50,5.265008497278192e-08
50-54,354,25-29,523,4.559692890293309e-20
30-34_110507,33,130315,88,0.0002464089114596441
500301,23,45-49_110411,29,0.021529162717657764
712901,52,100505,50,0.03895901804899245
560402,27,530116,22,0.0010423971583709579
35-39_100511,21,60-64,77,0.0324223386785937
560402,27,120101,67,0.046603522966016005
100305,24,100517,22,0.03751585885395982
100414,26,130204,85,0.03972072782163635
560402,27,100201,57,1.193331373510883e-07
120108,23,35-39_100312,35,0.0005357809442158217
120110,38,35-39_100312,35,0.009503409384801204
110119,26,500210,33,0.04117992742954024
560201,31,500201,69,0.01677719312541212
560402,27,110506,37,0.049213169044478706
560402,27,110403,26,0.0117610320530402
30-34_100312,21,130106,74,5.0284305691519476e-05
30-34_120103,34,60-64,77,8.43123929546073e-07
35-39_110411,42,100505,50,0.004731618643370452
120108,23,110402,34,0.00011034979698153938
120101,65,110401,139,2.3778631726217127e-19
560402,27,500201,69,1.1564976141593372e-06
560201,31,530101,61,0.008621398345899504
110515,26,100507,50,0.0021500591044386792
120108,23,100323,31,0.03498253742388497
110504,43,560204,21,0.023003323492173267
560402,27,30-34_120103,42,0.0026142889736155365
35-39_130315,23,35-39_110401,38,0.0009411017812814075
500301,23,35-39_110411,39,0.028520906036702428
30-34_120103,34,530116,22,0.02140273655237161
500201,51,100205,135,1.0422380284172756e-06
35-39_110411,42,40-44_110411,42,0.0385739023740968
30-34_100312,21,110136,44,0.02278899602308122
