group1,group2,coverage_gained_1,coverage_gained_2,p-value,n,algorithm,samples
germany_35-44,canada_45-49,0.0123436196830692,0.007746352008647,0.0049189678502012,-1,TRAD_BN,30.0
germany_35-44,canada_45-49,0.0123436196830692,0.007746352008647,0.0049189678502012,-1,COVER_G_BN,30.0
germany_35-44,canada_45-49,0.0123436196830692,0.007746352008647,0.0049189678502012,25,TRAD_BN,30.0
germany_35-44,canada_45-49,0.0123436196830692,0.007746352008647,0.0049189678502012,25,COVER_G_BN,30.0
germany_35-44,canada_45-49,0.0123436196830692,0.007746352008647,0.0049189678502012,20,TRAD_BN,30.0
germany_35-44,canada_45-49,0.0123436196830692,0.007746352008647,0.0049189678502012,20,COVER_G_BN,30.0
germany_35-44,canada_45-49,0.0123436196830692,0.007746352008647,0.0049189678502012,15,TRAD_BN,30.0
germany_35-44,canada_45-49,0.0123436196830692,0.007746352008647,0.0049189678502012,15,COVER_G_BN,30.0
germany_35-44,canada_45-49,0.0123436196830692,0.007746352008647,0.0049189678502012,10,TRAD_BN,30.0
germany_35-44,canada_45-49,0.0123436196830692,0.007746352008647,0.0049189678502012,10,COVER_G_BN,30.0
germany_35-44,canada_45-49,0.0123436196830692,0.007746352008647,0.0049189678502012,5,TRAD_BN,30.0
germany_35-44,canada_45-49,0.0123436196830692,0.007746352008647,0.0049189678502012,5,COVER_G_BN,30.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,-1,TRAD_BY,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,-1,TRAD_BY,40.0
spain,france,0.0266889074228523,0.0091875337776977,0.0005570897635604,-1,TRAD_BY,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,-1,TRAD_BY,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,-1,TRAD_BN,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,-1,TRAD_BN,40.0
spain,france,0.0266889074228523,0.0091875337776977,0.0005570897635604,-1,TRAD_BN,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,-1,TRAD_BN,40.0
spain,france,0.0210175145954962,0.0068456134029904,0.0005570897635604,-1,COVER_G_BY,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0091875337776977,1.0316890031357748e-05,-1,COVER_G_BY,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,-1,COVER_G_BY,40.0
spain,france,0.0210175145954962,0.0068456134029904,0.0005570897635604,-1,COVER_G_BN,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0091875337776977,1.0316890031357748e-05,-1,COVER_G_BN,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,-1,COVER_G_BN,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,-1,COVER_𝛂_20,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,-1,COVER_𝛂_20,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,-1,COVER_𝛂_50,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,-1,COVER_𝛂_50,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,-1,COVER_𝛂_100,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,-1,COVER_𝛂_100,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,-1,COVER_𝛂_200,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,-1,COVER_𝛂_200,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,25,TRAD_BY,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,25,TRAD_BY,40.0
spain,france,0.0266889074228523,0.0091875337776977,0.0005570897635604,25,TRAD_BY,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,25,TRAD_BY,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,25,TRAD_BN,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,25,TRAD_BN,40.0
spain,france,0.0266889074228523,0.0091875337776977,0.0005570897635604,25,TRAD_BN,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,25,TRAD_BN,40.0
spain,france,0.0210175145954962,0.0068456134029904,0.0005570897635604,25,COVER_G_BY,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0091875337776977,1.0316890031357748e-05,25,COVER_G_BY,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,25,COVER_G_BY,40.0
spain,france,0.0210175145954962,0.0068456134029904,0.0005570897635604,25,COVER_G_BN,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0091875337776977,1.0316890031357748e-05,25,COVER_G_BN,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,25,COVER_G_BN,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,25,COVER_𝛂_20,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,25,COVER_𝛂_20,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,25,COVER_𝛂_50,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,25,COVER_𝛂_50,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,25,COVER_𝛂_100,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,25,COVER_𝛂_100,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,25,COVER_𝛂_200,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,25,COVER_𝛂_200,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,20,TRAD_BY,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,20,TRAD_BY,40.0
spain,france,0.0266889074228523,0.0091875337776977,0.0005570897635604,20,TRAD_BY,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,20,TRAD_BY,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,20,TRAD_BN,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,20,TRAD_BN,40.0
spain,france,0.0266889074228523,0.0091875337776977,0.0005570897635604,20,TRAD_BN,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,20,TRAD_BN,40.0
spain,france,0.0210175145954962,0.0068456134029904,0.0005570897635604,20,COVER_G_BY,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0091875337776977,1.0316890031357748e-05,20,COVER_G_BY,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,20,COVER_G_BY,40.0
spain,france,0.0210175145954962,0.0068456134029904,0.0005570897635604,20,COVER_G_BN,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0091875337776977,1.0316890031357748e-05,20,COVER_G_BN,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,20,COVER_G_BN,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,20,COVER_𝛂_20,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,20,COVER_𝛂_20,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,20,COVER_𝛂_50,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,20,COVER_𝛂_50,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,20,COVER_𝛂_100,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,20,COVER_𝛂_100,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,20,COVER_𝛂_200,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,20,COVER_𝛂_200,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,15,TRAD_BY,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,15,TRAD_BY,40.0
spain,france,0.0266889074228523,0.0091875337776977,0.0005570897635604,15,TRAD_BY,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,15,TRAD_BY,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,15,TRAD_BN,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,15,TRAD_BN,40.0
spain,france,0.0266889074228523,0.0091875337776977,0.0005570897635604,15,TRAD_BN,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,15,TRAD_BN,40.0
spain,france,0.0210175145954962,0.0068456134029904,0.0005570897635604,15,COVER_G_BY,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0091875337776977,1.0316890031357748e-05,15,COVER_G_BY,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,15,COVER_G_BY,40.0
spain,france,0.0210175145954962,0.0068456134029904,0.0005570897635604,15,COVER_G_BN,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0091875337776977,1.0316890031357748e-05,15,COVER_G_BN,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,15,COVER_G_BN,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,15,COVER_𝛂_20,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,15,COVER_𝛂_20,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,15,COVER_𝛂_50,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,15,COVER_𝛂_50,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,15,COVER_𝛂_100,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,15,COVER_𝛂_100,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,15,COVER_𝛂_200,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,15,COVER_𝛂_200,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,10,TRAD_BY,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,10,TRAD_BY,40.0
spain,france,0.0266889074228523,0.0091875337776977,0.0005570897635604,10,TRAD_BY,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,10,TRAD_BY,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,10,TRAD_BN,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,10,TRAD_BN,40.0
spain,france,0.0266889074228523,0.0091875337776977,0.0005570897635604,10,TRAD_BN,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,10,TRAD_BN,40.0
spain,france,0.0210175145954962,0.0068456134029904,0.0005570897635604,10,COVER_G_BY,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0091875337776977,1.0316890031357748e-05,10,COVER_G_BY,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,10,COVER_G_BY,40.0
spain,france,0.0210175145954962,0.0068456134029904,0.0005570897635604,10,COVER_G_BN,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0091875337776977,1.0316890031357748e-05,10,COVER_G_BN,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,10,COVER_G_BN,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,10,COVER_𝛂_20,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,10,COVER_𝛂_20,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,10,COVER_𝛂_50,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,10,COVER_𝛂_50,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,10,COVER_𝛂_100,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,10,COVER_𝛂_100,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,10,COVER_𝛂_200,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,10,COVER_𝛂_200,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,5,TRAD_BY,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,5,TRAD_BY,40.0
spain,france,0.0266889074228523,0.0091875337776977,0.0005570897635604,5,TRAD_BY,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,5,TRAD_BY,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,5,TRAD_BN,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,5,TRAD_BN,40.0
spain,france,0.0266889074228523,0.0091875337776977,0.0005570897635604,5,TRAD_BN,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,5,TRAD_BN,40.0
spain,france,0.0210175145954962,0.0068456134029904,0.0005570897635604,5,COVER_G_BY,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0091875337776977,1.0316890031357748e-05,5,COVER_G_BY,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,5,COVER_G_BY,40.0
spain,france,0.0210175145954962,0.0068456134029904,0.0005570897635604,5,COVER_G_BN,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0091875337776977,1.0316890031357748e-05,5,COVER_G_BN,40.0
italy,netherlands_45-49,0.0303586321934945,0.0102684201044856,0.0022467843467635,5,COVER_G_BN,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,5,COVER_𝛂_20,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,5,COVER_𝛂_20,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,5,COVER_𝛂_50,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,5,COVER_𝛂_50,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,5,COVER_𝛂_100,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,5,COVER_𝛂_100,40.0
spain,netherlands_25-34,0.0210175145954962,0.0023419203747072,1.6724781372223627e-13,5,COVER_𝛂_200,40.0
malaysia,netherlands_25-34,0.0266889074228523,0.0023419203747072,1.0316890031357748e-05,5,COVER_𝛂_200,40.0
portugal_25-34,netherlands_25-34,0.0068390325271059,0.0023419203747072,1.4523728827438965e-06,-1,TRAD_BY,50.0
spain,spain,0.0278565471226021,0.0118897495946676,0.0001491725122254,-1,TRAD_BY,50.0
portugal_25-34,netherlands_25-34,0.0068390325271059,0.0023419203747072,1.4523728827438965e-06,-1,TRAD_BN,50.0
spain,spain,0.0278565471226021,0.0118897495946676,0.0001491725122254,-1,TRAD_BN,50.0
united kingdom_25-34,canada_>56,0.041534612176814,0.0199963970455773,0.0020340177042364,-1,TRAD_BN,50.0
spain,spain,0.0210175145954962,0.0095478292199603,0.0001491725122254,-1,COVER_G_BY,50.0
