samples,n,algorithm,#AllCandidates,#Candidates,#Results_noAdjustement,grouping_time,#Results,Min_p_value,Max_p_value,Sum_p_value,Total Cov,p_value_adjustement_time
10.0,-1,TRAD_BY,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.963155508041382
10.0,-1,TRAD_BN,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.962421417236328
10.0,-1,COVER_G_BY,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,3.036328792572021
10.0,-1,COVER_G_BN,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,3.014598608016968
10.0,-1,COVER_𝛂_20,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,3.5412380695343018
10.0,-1,COVER_𝛂_50,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,3.526524782180786
10.0,-1,COVER_𝛂_100,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,3.513856649398804
10.0,-1,COVER_𝛂_200,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,3.568027973175049
10.0,25,TRAD_BY,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.9628827571868896
10.0,25,TRAD_BN,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.96272873878479
10.0,25,COVER_G_BY,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,3.0413405895233154
10.0,25,COVER_G_BN,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,3.0133397579193115
10.0,25,COVER_𝛂_20,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,3.5123798847198486
10.0,25,COVER_𝛂_50,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,3.175619125366211
10.0,25,COVER_𝛂_100,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,3.070202112197876
10.0,25,COVER_𝛂_200,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.805638313293457
10.0,20,TRAD_BY,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.96252989768982
10.0,20,TRAD_BN,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.9626474380493164
10.0,20,COVER_G_BY,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,3.0230836868286133
10.0,20,COVER_G_BN,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,3.0097875595092773
10.0,20,COVER_𝛂_20,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.448423147201538
10.0,20,COVER_𝛂_50,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.331626892089844
10.0,20,COVER_𝛂_100,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.308171033859253
10.0,20,COVER_𝛂_200,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.226020812988281
10.0,15,TRAD_BY,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.9629507064819336
10.0,15,TRAD_BN,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.962594747543335
10.0,15,COVER_G_BY,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,3.0034196376800537
10.0,15,COVER_G_BN,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.993070602416992
10.0,15,COVER_𝛂_20,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.0854239463806152
10.0,15,COVER_𝛂_50,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.0031731128692627
10.0,15,COVER_𝛂_100,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,1.936494827270508
10.0,15,COVER_𝛂_200,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,1.9296200275421145
10.0,10,TRAD_BY,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.9624414443969727
10.0,10,TRAD_BN,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.9624156951904297
10.0,10,COVER_G_BY,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.9963796138763428
10.0,10,COVER_G_BN,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.9945456981658936
10.0,10,COVER_𝛂_20,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,1.9430820941925049
10.0,10,COVER_𝛂_50,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,1.9781928062438965
10.0,10,COVER_𝛂_100,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,1.958667993545532
10.0,10,COVER_𝛂_200,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,1.9429781436920168
10.0,5,TRAD_BY,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.962467670440674
10.0,5,TRAD_BN,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.9624266624450684
10.0,5,COVER_G_BY,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.9939723014831543
10.0,5,COVER_G_BN,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,2.9969677925109863
10.0,5,COVER_𝛂_20,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,1.931234121322632
10.0,5,COVER_𝛂_50,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,1.9404301643371584
10.0,5,COVER_𝛂_100,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,1.9395089149475095
10.0,5,COVER_𝛂_200,570.0,58.0,3.0,5.518418788909912,0.0,,,0.0,,1.9184110164642332
20.0,-1,TRAD_BY,1140.0,117.0,10.0,5.518418788909912,1.0,1.0316890031357748e-05,1.0316890031357748e-05,1.0316890031357748e-05,0.0040066566010316,3.474699020385742
20.0,-1,TRAD_BN,1140.0,117.0,10.0,5.518418788909912,3.0,1.0316890031357748e-05,0.0049189678502012,0.0091134212752386,0.0159265309814264,3.481235980987549
20.0,-1,COVER_G_BY,1140.0,117.0,10.0,5.518418788909912,5.0,1.0316890031357748e-05,0.007728459572201,0.026838116024614,0.0308355653971536,3.598757028579712
20.0,-1,COVER_G_BN,1140.0,117.0,10.0,5.518418788909912,3.0,1.0316890031357748e-05,0.0049189678502012,0.0091134212752386,0.0159265309814264,3.580832004547119
20.0,-1,COVER_𝛂_20,1140.0,117.0,10.0,5.518418788909912,1.0,1.0316890031357748e-05,1.0316890031357748e-05,1.0316890031357748e-05,0.0040066566010316,4.168772220611572
20.0,-1,COVER_𝛂_50,1140.0,117.0,10.0,5.518418788909912,1.0,1.0316890031357748e-05,1.0316890031357748e-05,1.0316890031357748e-05,0.0040066566010316,4.201023101806641
20.0,-1,COVER_𝛂_100,1140.0,117.0,10.0,5.518418788909912,1.0,1.0316890031357748e-05,1.0316890031357748e-05,1.0316890031357748e-05,0.0040066566010316,4.160134792327881
20.0,-1,COVER_𝛂_200,1140.0,117.0,10.0,5.518418788909912,1.0,1.0316890031357748e-05,1.0316890031357748e-05,1.0316890031357748e-05,0.0040066566010316,4.156579971313477
20.0,25,TRAD_BY,1140.0,117.0,10.0,5.518418788909912,1.0,1.0316890031357748e-05,1.0316890031357748e-05,1.0316890031357748e-05,0.0040066566010316,3.4732437133789062
20.0,25,TRAD_BN,1140.0,117.0,10.0,5.518418788909912,3.0,1.0316890031357748e-05,0.0049189678502012,0.0091134212752386,0.0159265309814264,3.4808366298675537
20.0,25,COVER_G_BY,1140.0,117.0,10.0,5.518418788909912,5.0,1.0316890031357748e-05,0.007728459572201,0.026838116024614,0.0308355653971536,3.594815969467163
20.0,25,COVER_G_BN,1140.0,117.0,10.0,5.518418788909912,3.0,1.0316890031357748e-05,0.0049189678502012,0.0091134212752386,0.0159265309814264,3.578613758087158
20.0,25,COVER_𝛂_20,1140.0,117.0,10.0,5.518418788909912,1.0,1.0316890031357748e-05,1.0316890031357748e-05,1.0316890031357748e-05,0.0040066566010316,4.171917915344238
20.0,25,COVER_𝛂_50,1140.0,117.0,10.0,5.518418788909912,1.0,1.0316890031357748e-05,1.0316890031357748e-05,1.0316890031357748e-05,0.0040066566010316,4.149390935897827
20.0,25,COVER_𝛂_100,1140.0,117.0,10.0,5.518418788909912,1.0,1.0316890031357748e-05,1.0316890031357748e-05,1.0316890031357748e-05,0.0040066566010316,4.167859077453613
20.0,25,COVER_𝛂_200,1140.0,117.0,10.0,5.518418788909912,1.0,1.0316890031357748e-05,1.0316890031357748e-05,1.0316890031357748e-05,0.0040066566010316,4.138277292251587
20.0,20,TRAD_BY,1140.0,117.0,10.0,5.518418788909912,1.0,1.0316890031357748e-05,1.0316890031357748e-05,1.0316890031357748e-05,0.0040066566010316,3.473897933959961
20.0,20,TRAD_BN,1140.0,117.0,10.0,5.518418788909912,3.0,1.0316890031357748e-05,0.0049189678502012,0.0091134212752386,0.0159265309814264,3.4805190563201904
20.0,20,COVER_G_BY,1140.0,117.0,10.0,5.518418788909912,5.0,1.0316890031357748e-05,0.007728459572201,0.026838116024614,0.0308355653971536,3.5936851501464844
20.0,20,COVER_G_BN,1140.0,117.0,10.0,5.518418788909912,3.0,1.0316890031357748e-05,0.0049189678502012,0.0091134212752386,0.0159265309814264,3.581913948059082
20.0,20,COVER_𝛂_20,1140.0,117.0,10.0,5.518418788909912,1.0,1.0316890031357748e-05,1.0316890031357748e-05,1.0316890031357748e-05,0.0040066566010316,5.980241775512695
20.0,20,COVER_𝛂_50,1140.0,117.0,10.0,5.518418788909912,1.0,1.0316890031357748e-05,1.0316890031357748e-05,1.0316890031357748e-05,0.0040066566010316,4.007200002670288
20.0,20,COVER_𝛂_100,1140.0,117.0,10.0,5.518418788909912,1.0,1.0316890031357748e-05,1.0316890031357748e-05,1.0316890031357748e-05,0.0040066566010316,3.816142082214356
20.0,20,COVER_𝛂_200,1140.0,117.0,10.0,5.518418788909912,1.0,1.0316890031357748e-05,1.0316890031357748e-05,1.0316890031357748e-05,0.0040066566010316,3.7667582035064697
20.0,15,TRAD_BY,1140.0,117.0,10.0,5.518418788909912,1.0,1.0316890031357748e-05,1.0316890031357748e-05,1.0316890031357748e-05,0.0040066566010316,3.473297119140625
20.0,15,TRAD_BN,1140.0,117.0,10.0,5.518418788909912,3.0,1.0316890031357748e-05,0.0049189678502012,0.0091134212752386,0.0159265309814264,3.48017692565918
20.0,15,COVER_G_BY,1140.0,117.0,10.0,5.518418788909912,5.0,1.0316890031357748e-05,0.007728459572201,0.026838116024614,0.0308355653971536,3.5771279335021973
20.0,15,COVER_G_BN,1140.0,117.0,10.0,5.518418788909912,3.0,1.0316890031357748e-05,0.0049189678502012,0.0091134212752386,0.0159265309814264,3.5713419914245605
