samples,n,algorithm,#AllCandidates,#Candidates,#Results_noAdjustement,grouping_time,#Results,Min_p_value,Max_p_value,Sum_p_value,Total Cov,p_value_adjustement_time
10.0,-1,TRAD_BY,448.0,194.0,32.0,8.441606044769287,23.0,1.3616330285515232e-11,0.0080114531576847,0.046180638175153,0.6502873992236489,1.9345080852508545
10.0,-1,TRAD_BN,448.0,194.0,32.0,8.441606044769287,16.0,1.3616330285515232e-11,0.0010025039394141,0.0030759404515484,0.5454675525032348,1.9332289695739744
10.0,-1,COVER_G_BY,448.0,194.0,32.0,8.441606044769287,17.0,1.3616330285515232e-11,0.0080114531576847,0.0374023401646179,0.6502873992236489,2.0140509605407715
10.0,-1,COVER_G_BN,448.0,194.0,32.0,8.441606044769287,13.0,1.3616330285515232e-11,0.0010025039394141,0.0029174605412451,0.5454675525032348,2.024352788925171
10.0,-1,COVER_𝛂_20,448.0,194.0,32.0,8.441606044769287,7.0,1.3616330285515232e-11,0.0002560431697791,0.0003429400272564,0.4214379914402308,2.235375165939331
10.0,-1,COVER_𝛂_50,448.0,194.0,32.0,8.441606044769287,10.0,1.3616330285515232e-11,0.0001281107683173,0.0003079955275404,0.4544826813974321,2.2746245861053467
10.0,-1,COVER_𝛂_100,448.0,194.0,32.0,8.441606044769287,7.0,1.3616330285515232e-11,6.218309765881891e-06,1.0281602124129208e-05,0.3927291728874291,2.3030920028686523
10.0,-1,COVER_𝛂_200,448.0,194.0,32.0,8.441606044769287,7.0,1.3616330285515232e-11,6.218309765881891e-06,1.0281602124129208e-05,0.3927291728874291,2.3167052268981934
10.0,25,TRAD_BY,448.0,194.0,32.0,8.441606044769287,23.0,1.3616330285515232e-11,0.0080114531576847,0.046180638175153,0.6502873992236489,1.934589147567749
10.0,25,TRAD_BN,448.0,194.0,32.0,8.441606044769287,16.0,1.3616330285515232e-11,0.0010025039394141,0.0030759404515484,0.5454675525032348,1.9333820343017576
10.0,25,COVER_G_BY,448.0,194.0,32.0,8.441606044769287,17.0,1.3616330285515232e-11,0.0080114531576847,0.0374023401646179,0.6502873992236489,2.0130510330200195
10.0,25,COVER_G_BN,448.0,194.0,32.0,8.441606044769287,13.0,1.3616330285515232e-11,0.0010025039394141,0.0029174605412451,0.5454675525032348,2.027000188827514
10.0,25,COVER_𝛂_20,448.0,194.0,32.0,8.441606044769287,7.0,1.3616330285515232e-11,0.0002560431697791,0.0003429400272564,0.4214379914402308,2.276426076889038
10.0,25,COVER_𝛂_50,448.0,194.0,32.0,8.441606044769287,10.0,1.3616330285515232e-11,0.0001281107683173,0.0003079955275404,0.4544826813974321,2.301954984664917
10.0,25,COVER_𝛂_100,448.0,194.0,32.0,8.441606044769287,7.0,1.3616330285515232e-11,6.218309765881891e-06,1.0281602124129208e-05,0.3927291728874291,2.2831790447235107
10.0,25,COVER_𝛂_200,448.0,194.0,32.0,8.441606044769287,7.0,1.3616330285515232e-11,6.218309765881891e-06,1.0281602124129208e-05,0.3927291728874291,2.310462951660156
10.0,20,TRAD_BY,448.0,194.0,32.0,8.441606044769287,20.0,1.3616330285515232e-11,0.0065694089524265,0.0224834553765913,0.5926893600079626,1.9336779117584229
10.0,20,TRAD_BN,448.0,194.0,32.0,8.441606044769287,16.0,1.3616330285515232e-11,0.0010025039394141,0.0030759404515484,0.5454675525032348,1.9332292079925537
10.0,20,COVER_G_BY,448.0,194.0,32.0,8.441606044769287,17.0,1.3616330285515232e-11,0.0080114531576847,0.0374023401646179,0.6502873992236489,2.010607957839966
10.0,20,COVER_G_BN,448.0,194.0,32.0,8.441606044769287,13.0,1.3616330285515232e-11,0.0010025039394141,0.0029174605412451,0.5454675525032348,2.0245110988616943
10.0,20,COVER_𝛂_20,448.0,194.0,32.0,8.441606044769287,7.0,1.3616330285515232e-11,0.0002560431697791,0.0003429400272564,0.4214379914402308,2.283591985702514
10.0,20,COVER_𝛂_50,448.0,194.0,32.0,8.441606044769287,10.0,1.3616330285515232e-11,0.0001281107683173,0.0003079955275404,0.4544826813974321,2.296993970870972
10.0,20,COVER_𝛂_100,448.0,194.0,32.0,8.441606044769287,7.0,1.3616330285515232e-11,6.218309765881891e-06,1.0281602124129208e-05,0.3927291728874291,2.3019862174987797
10.0,20,COVER_𝛂_200,448.0,194.0,32.0,8.441606044769287,7.0,1.3616330285515232e-11,6.218309765881891e-06,1.0281602124129208e-05,0.3927291728874291,2.3278090953826904
10.0,15,TRAD_BY,448.0,194.0,32.0,8.441606044769287,15.0,1.3616330285515232e-11,0.000742220313051,0.0020734365121343,0.5319871603463721,1.933326244354248
10.0,15,TRAD_BN,448.0,194.0,32.0,8.441606044769287,15.0,1.3616330285515232e-11,0.000742220313051,0.0020734365121343,0.5319871603463721,1.933526992797852
10.0,15,COVER_G_BY,448.0,194.0,32.0,8.441606044769287,15.0,1.3616330285515232e-11,0.0080114531576847,0.0294313645758621,0.6315566835871405,1.997217893600464
10.0,15,COVER_G_BN,448.0,194.0,32.0,8.441606044769287,13.0,1.3616330285515232e-11,0.0010025039394141,0.0029174605412451,0.5454675525032348,2.0249719619750977
10.0,15,COVER_𝛂_20,448.0,194.0,32.0,8.441606044769287,7.0,1.3616330285515232e-11,0.0002560431697791,0.0003429400272564,0.4214379914402308,2.2987380027771
