grp1,grp1_size,grp2,grp2_size,p-value
russia,14,norm,0,5.058136942590047e-92
france_90's,791,norm,0,0.0
sweden_90's,57,norm,0,6.901448713023345e-257
usa_18-24_70's,247,norm,0,0.0
malaysia_35-44_90's,12,norm,0,6.155763522445196e-79
mexico_90's,31,norm,0,1.1720256659422435e-46
malaysia_70's,25,norm,0,5.431104855589986e-164
portugal_80's,227,norm,0,0.0
australia_2000's,1415,norm,0,0.0
ireland_35-44_2000's,28,norm,0,1.9796105138687313e-46
iceland_25-34,27,norm,0,4.4626912663187784e-177
2000's,99304,norm,0,0.0
25-34_2000's,34952,norm,0,0.0
ireland_35-44_90's,15,norm,0,1.4499229055979413e-98
canada_45-49_70's,19,norm,0,9.78953856340034e-125
malaysia_<18_2000's,42,norm,0,2.1328675081258067e-189
singapore_35-44_90's,16,norm,0,2.0496111488997776e-72
finland_>56_2000's,11,norm,0,2.1474724457772228e-72
canada_25-34,8705,norm,0,0.0
philippines_18-24_2000's,22,norm,0,2.3058189526862034e-144
finland_18-24_2000's,30,norm,0,1.0511382160887883e-196
finland_35-44,25,norm,0,5.431104855589986e-164
france_35-44_90's,110,norm,0,2.300265776344233e-218
argentina_25-34,11,norm,0,2.1474724457772228e-72
japan_35-44_2000's,21,norm,0,8.043978050471968e-138
finland_18-24_90's,45,norm,0,7.620346882282463e-295
israel_90's,19,norm,0,9.312876684931013e-22
china_90's,84,norm,0,4.596723338218453e-162
romania_18-24_80's,56,norm,0,0.0
france_<18_90's,12,norm,0,6.155763522445196e-79
brazil_25-34,124,norm,0,1.1256391512499447e-251
malaysia_45-49_90's,51,norm,0,0.0
netherlands_50-55,130,norm,0,0.0
germany_60's,30,norm,0,1.0511382160887883e-196
canada_<18_70's,16,norm,0,4.156226800575894e-105
finland,394,norm,0,0.0
netherlands_45-49_90's,58,norm,0,8.336146069685178e-101
canada_25-34_70's,118,norm,0,0.0
portugal_50-55_2000's,13,norm,0,1.7645592900984735e-85
united kingdom_45-49_90's,127,norm,0,0.0
switzerland_80's,52,norm,0,0.0
united kingdom_35-44,1950,norm,0,0.0
italy_35-44_2000's,90,norm,0,7.958281840282747e-172
south korea,27,norm,0,6.591549102776618e-122
spain_45-49_80's,37,norm,0,6.693271105036365e-167
canada_>56_2000's,652,norm,0,0.0
switzerland_2000's,286,norm,0,0.0
portugal_<18,38,norm,0,1.7884081088747268e-109
netherlands_18-24,53,norm,0,6.8593015397456335e-239
25-34_90's,43184,norm,0,0.0
switzerland_18-24_90's,20,norm,0,2.8061866176047734e-131
belgium_25-34,138,norm,0,0.0
usa_70's,2710,norm,0,0.0
usa_45-49_2000's,8539,norm,0,0.0
new zealand_25-34_90's,53,norm,0,6.8593015397456335e-239
canada_50-55_80's,183,norm,0,0.0
singapore_18-24_90's,47,norm,0,6.796562900008324e-212
austria_45-49_90's,12,norm,0,6.155763522445196e-79
dominican republic_90's,50,norm,0,0.0
18-24_80's,2480,norm,0,0.0
australia_45-49_90's,127,norm,0,0.0
france_45-49_70's,18,norm,0,3.4151351404455983e-118
netherlands_45-49,131,norm,0,5.00979526529905e-212
usa_<18_90's,3052,norm,0,0.0
switzerland_>56_2000's,19,norm,0,1.2126192911173552e-31
france_18-24_2000's,236,norm,0,0.0
austria_35-44_80's,20,norm,0,2.8061866176047734e-131
france_45-49,287,norm,0,0.0
taiwan_35-44_80's,17,norm,0,2.417877590371334e-21
hong kong_35-44_90's,11,norm,0,1.689869292030953e-18
brazil_18-24_90's,18,norm,0,3.4151351404455983e-118
usa_45-49_90's,9794,norm,0,0.0
kuwait_<18_2000's,18,norm,0,1.3340185882341736e-17
25-34_60's,228,norm,0,0.0
austria_35-44,118,norm,0,2.474741706732738e-237
india_2000's,15,norm,0,6.471521261147427e-68
japan_35-44,41,norm,0,4.399157617087545e-118
france_2000's,1022,norm,0,0.0
greece_2000's,11,norm,0,6.431999656437205e-50
austria_18-24,78,norm,0,1.3988648084539288e-128
canada_>56_70's,25,norm,0,6.57139097160337e-113
australia_35-44,692,norm,0,0.0
dominican republic_25-34,138,norm,0,0.0
new zealand_35-44,155,norm,0,1.4357838561074812e-286
australia_18-24_80's,44,norm,0,2.65840052128345e-288
australia_50-55_80's,19,norm,0,9.78953856340034e-125
india_18-24,14,norm,0,5.058136942590047e-92
usa_18-24_60's,32,norm,0,8.637110608912666e-210
new zealand_<18_2000's,13,norm,0,6.6037018126098635e-15
canada_18-24_70's,39,norm,0,1.3735636054569947e-255
>56_50's,26,norm,0,1.556834744136414e-170
usa_<18_70's,178,norm,0,0.0
norway_25-34,62,norm,0,2.39711995944417e-178
50-55_90's,9722,norm,0,0.0
45-49,24117,norm,0,0.0
spain_>56_80's,11,norm,0,5.424261275586197e-32
france_35-44,302,norm,0,0.0
ireland,156,norm,0,8.254503989643297e-289
united kingdom_60's,26,norm,0,2.0812411264163162e-117
taiwan_35-44_2000's,64,norm,0,1.4023921153746363e-95
usa_45-49,20783,norm,0,0.0
japan_80's,14,norm,0,5.058136942590047e-92
new zealand_25-34_2000's,42,norm,0,1.9694938533476756e-69
austria_90's,236,norm,0,0.0
25-34_50's,244,norm,0,0.0
18-24,21549,norm,0,0.0
spain_50's,12,norm,0,6.155763522445196e-79
40's,51,norm,0,0.0
philippines_<18_2000's,31,norm,0,6.632051063594858e-140
new zealand_80's,46,norm,0,5.2758241215565516e-76
united kingdom_50-55,461,norm,0,0.0
france,2181,norm,0,0.0
japan_35-44_90's,20,norm,0,8.073266280952718e-58
denmark_25-34_80's,18,norm,0,5.0835282207659245e-23
dominican republic_25-34_80's,12,norm,0,6.155763522445196e-79
spain_18-24_80's,38,norm,0,4.791753264215119e-249
qatar_<18_2000's,14,norm,0,5.058136942590047e-92
singapore_18-24,88,norm,0,5.85483733919782e-253
india_90's,24,norm,0,2.074876320363095e-108
iran_35-44,215,norm,0,0.0
denmark,129,norm,0,1.8339273021513506e-272
iran_25-34_90's,84,norm,0,0.0
germany_70's,85,norm,0,2.042773319787586e-160
norway_90's,45,norm,0,1.460741536985333e-129
switzerland_>56_90's,17,norm,0,1.1913889456558053e-111
poland_18-24,19,norm,0,9.78953856340034e-125
finland_>56,23,norm,0,6.609666273585798e-151
ireland_45-49_90's,17,norm,0,6.491373036066373e-77
qatar_<18_90's,18,norm,0,3.4151351404455983e-118
switzerland_18-24,52,norm,0,1.1727157241182055e-89
united kingdom_>56_80's,37,norm,0,1.671629857830791e-242
iran_35-44_90's,86,norm,0,0.0
iran_18-24_2000's,21,norm,0,8.043978050471968e-138
poland_90's,54,norm,0,0.0
hong kong_35-44,21,norm,0,1.24756233506293e-24
south korea_25-34,13,norm,0,6.451730196491971e-59
spain_50-55_2000's,45,norm,0,7.620346882282463e-295
portugal_25-34_2000's,631,norm,0,0.0
israel_25-34,24,norm,0,7.389993770180135e-40
switzerland_25-34,247,norm,0,0.0
finland_18-24,77,norm,0,0.0
finland_80's,34,norm,0,7.097038099154258e-223
canada_60's,50,norm,0,6.547540586674824e-144
50-55_50's,29,norm,0,3.6669543063562245e-190
portugal_18-24_2000's,81,norm,0,7.16816651573662e-233
france_25-34_90's,293,norm,0,0.0
sweden_25-34_2000's,31,norm,0,6.632051063594858e-140
norway_35-44,39,norm,0,1.3735636054569947e-255
usa_50-55_50's,23,norm,0,6.609666273585798e-151
luxembourg_2000's,23,norm,0,1.9858761922621627e-66
45-49_70's,337,norm,0,0.0
taiwan_2000's,66,norm,0,2.1298402533603126e-99
canada_45-49_2000's,540,norm,0,0.0
usa_50-55,18063,norm,0,0.0
finland_35-44_2000's,15,norm,0,1.4499229055979413e-98
turkey_90's,14,norm,0,5.058136942590047e-92
austria,596,norm,0,0.0
canada_25-34_2000's,3097,norm,0,0.0
brazil_45-49_90's,78,norm,0,0.0
france_<18,45,norm,0,7.620346882282463e-295
france_<18_2000's,25,norm,0,5.431104855589986e-164
switzerland_50-55,92,norm,0,5.607895601020521e-181
costa rica,11,norm,0,6.431999656437205e-50
united kingdom,6384,norm,0,0.0
switzerland_35-44_90's,74,norm,0,8.776095426823196e-213
45-49_80's,2448,norm,0,0.0
spain_<18_90's,43,norm,0,9.27397852188504e-282
usa_2000's,78364,norm,0,0.0
singapore_<18_2000's,13,norm,0,1.7645592900984735e-85
ireland_45-49,30,norm,0,2.0940293716741592e-135
france_45-49_90's,119,norm,0,0.0
romania_25-34_80's,27,norm,0,4.4626912663187784e-177
portugal_25-34_80's,155,norm,0,0.0
finland_25-34,216,norm,0,0.0
finland_<18_90's,20,norm,0,2.8061866176047734e-131
belgium_80's,14,norm,0,5.058136942590047e-92
spain_35-44_90's,351,norm,0,0.0
germany_50's,14,norm,0,5.058136942590047e-92
canada,21379,norm,0,0.0
italy_35-44,223,norm,0,0.0
poland_25-34,31,norm,0,3.013104219507518e-203
>56,21905,norm,0,0.0
switzerland,653,norm,0,0.0
germany_18-24,575,norm,0,0.0
australia_45-49_2000's,99,norm,0,2.0707951307771233e-165
finland_90's,198,norm,0,0.0
israel_2000's,16,norm,0,4.156226800575894e-105
denmark_80's,22,norm,0,5.8585652482097256e-30
malaysia_25-34_90's,438,norm,0,0.0
czech republic_18-24_90's,16,norm,0,4.156226800575894e-105
united kingdom_90's,2798,norm,0,0.0
italy_50-55,14,norm,0,5.058136942590047e-92
iran_25-34_2000's,100,norm,0,0.0
qatar_25-34_2000's,38,norm,0,4.791753264215119e-249
usa_45-49_50's,33,norm,0,2.4758413329222578e-216
>56_80's,1922,norm,0,0.0
hong kong_25-34_90's,12,norm,0,6.155763522445196e-79
spain_>56_90's,33,norm,0,1.5495498415662365e-50
brazil_45-49,123,norm,0,0.0
canada_<18_2000's,116,norm,0,0.0
australia_25-34,1488,norm,0,0.0
spain_>56,77,norm,0,2.2290017623963363e-142
canada_45-49_90's,779,norm,0,0.0
japan_18-24_2000's,11,norm,0,2.1474724457772228e-72
canada_2000's,7532,norm,0,0.0
usa_>56_80's,1616,norm,0,0.0
japan_25-34_2000's,53,norm,0,1.6105755113794341e-152
finland_25-34_90's,113,norm,0,2.0172303068546583e-232
austria_18-24_90's,37,norm,0,1.671629857830791e-242
brazil_35-44_90's,11,norm,0,2.1474724457772228e-72
malaysia_45-49,79,norm,0,0.0
switzerland_>56,48,norm,0,3.997030179254228e-81
