num_max_hypo,threshold,method,adjustment,Candidates,Hypothesis,Without_Adjust,grouping_time,Best_pairs,Min_p_value,Max_p_value,Sum_p_value,Cov_period_1,Cov_period_2,Cov_total,p_value_adjustement_time
20.0,-1,Traditional,Benjamini,39.0,3.0,1.0,51.653077840805054,1.0,0.017633799265696314,0.017633799265696314,0.017633799265696314,0.0069084628670120895,0.009732360097323601,0.008320411482167845,0.04719376564025879
20.0,-1,Traditional,Bonferroni,39.0,3.0,1.0,51.653077840805054,1.0,0.017633799265696314,0.017633799265696314,0.017633799265696314,0.0069084628670120895,0.009732360097323601,0.008320411482167845,0.04701876640319824
20.0,-1,Coverage_Two_Sides,Benjamini,39.0,3.0,1.0,51.653077840805054,1.0,0.017633799265696314,0.017633799265696314,0.017633799265696314,0.0069084628670120895,0.009732360097323601,0.008320411482167845,0.05280876159667969
20.0,-1,Coverage_Two_Sides,Bonferroni,39.0,3.0,1.0,51.653077840805054,1.0,0.017633799265696314,0.017633799265696314,0.017633799265696314,0.0069084628670120895,0.009732360097323601,0.008320411482167845,0.052825927734375
20.0,-1,Coverage_Side_1,Benjamini,39.0,3.0,1.0,51.653077840805054,1.0,0.017633799265696314,0.017633799265696314,0.017633799265696314,0.0069084628670120895,0.009732360097323601,0.008320411482167845,0.051130056381225586
20.0,-1,Coverage_Side_1,Bonferroni,39.0,3.0,1.0,51.653077840805054,1.0,0.017633799265696314,0.017633799265696314,0.017633799265696314,0.0069084628670120895,0.009732360097323601,0.008320411482167845,0.051325082778930664
20.0,-1,Coverage_Side_2,Benjamini,39.0,3.0,1.0,51.653077840805054,1.0,0.017633799265696314,0.017633799265696314,0.017633799265696314,0.0069084628670120895,0.009732360097323601,0.008320411482167845,0.05109977722167969
20.0,-1,Coverage_Side_2,Bonferroni,39.0,3.0,1.0,51.653077840805054,1.0,0.017633799265696314,0.017633799265696314,0.017633799265696314,0.0069084628670120895,0.009732360097323601,0.008320411482167845,0.05127882957458496
20.0,-1,Coverage_alpha_investing,gamma_20,39.0,3.0,1.0,51.653077840805054,0.0,,,0.0,,,,0.04422283172607422
20.0,-1,Coverage_alpha_investing,gamma_50,39.0,3.0,1.0,51.653077840805054,0.0,,,0.0,,,,0.04421401023864746
