group1,group2,coverage_gained_1,coverage_gained_2,p-value,n,algorithm,samples
35-44_college-grad student_90's_Thriller,35-44_college-grad student_90's_Thriller,0.001727115716753,0.0024330900243309,0.0020092477866288,-1,TRAD_BY,30.0
35-44_college-grad student_Thriller,35-44_college-grad student_Thriller,0.001727115716753,0.0024330900243309,0.0090931926074866,-1,TRAD_BY,30.0
>56_executive-managerial_Long_Drama,>56_executive-managerial_Long_Drama,0.0086355785837651,0.0121654501216545,0.0176337992656963,-1,TRAD_BY,30.0
35-44_college-grad student_90's_Thriller,35-44_college-grad student_90's_Thriller,0.001727115716753,0.0024330900243309,0.0020092477866288,-1,TRAD_BN,30.0
35-44_college-grad student_Thriller,35-44_college-grad student_Thriller,0.001727115716753,0.0024330900243309,0.0090931926074866,-1,TRAD_BN,30.0
>56_executive-managerial_Long_Drama,>56_executive-managerial_Long_Drama,0.006908462867012,0.0097323600973236,0.0176337992656963,-1,COVER_G_BY,30.0
35-44_college-grad student_90's_Thriller,35-44_college-grad student_90's_Thriller,0.0086355785837651,0.0121654501216545,0.0020092477866288,-1,COVER_G_BY,30.0
35-44_college-grad student_90's_Thriller,35-44_college-grad student_90's_Thriller,0.001727115716753,0.0024330900243309,0.0020092477866288,-1,COVER_G_BN,30.0
35-44_college-grad student_90's_Thriller,35-44_college-grad student_90's_Thriller,0.001727115716753,0.0024330900243309,0.0020092477866288,25,TRAD_BY,30.0
35-44_college-grad student_Thriller,35-44_college-grad student_Thriller,0.001727115716753,0.0024330900243309,0.0090931926074866,25,TRAD_BY,30.0
>56_executive-managerial_Long_Drama,>56_executive-managerial_Long_Drama,0.0086355785837651,0.0121654501216545,0.0176337992656963,25,TRAD_BY,30.0
35-44_college-grad student_90's_Thriller,35-44_college-grad student_90's_Thriller,0.001727115716753,0.0024330900243309,0.0020092477866288,25,TRAD_BN,30.0
35-44_college-grad student_Thriller,35-44_college-grad student_Thriller,0.001727115716753,0.0024330900243309,0.0090931926074866,25,TRAD_BN,30.0
>56_executive-managerial_Long_Drama,>56_executive-managerial_Long_Drama,0.006908462867012,0.0097323600973236,0.0176337992656963,25,COVER_G_BY,30.0
35-44_college-grad student_90's_Thriller,35-44_college-grad student_90's_Thriller,0.0086355785837651,0.0121654501216545,0.0020092477866288,25,COVER_G_BY,30.0
35-44_college-grad student_90's_Thriller,35-44_college-grad student_90's_Thriller,0.001727115716753,0.0024330900243309,0.0020092477866288,25,COVER_G_BN,30.0
35-44_college-grad student_90's_Thriller,35-44_college-grad student_90's_Thriller,0.001727115716753,0.0024330900243309,0.0020092477866288,20,TRAD_BY,30.0
35-44_college-grad student_Thriller,35-44_college-grad student_Thriller,0.001727115716753,0.0024330900243309,0.0090931926074866,20,TRAD_BY,30.0
>56_executive-managerial_Long_Drama,>56_executive-managerial_Long_Drama,0.0086355785837651,0.0121654501216545,0.0176337992656963,20,TRAD_BY,30.0
