samples,n,algorithm,#AllCandidates,#Candidates,#Results_noAdjustement,grouping_time,#Results,Min_p_value,Max_p_value,Sum_p_value,Total Cov,p_value_adjustement_time
20.0,-1,TRAD_BY,734.0,3.0,1.0,2.772846937179565,1.0,0.015576064584171,0.015576064584171,0.015576064584171,0.0290540155861205,0.0723264217376709
20.0,-1,TRAD_BN,734.0,3.0,1.0,2.772846937179565,1.0,0.015576064584171,0.015576064584171,0.015576064584171,0.0290540155861205,0.0719921588897705
20.0,-1,COVER_G_BY,734.0,3.0,1.0,2.772846937179565,1.0,0.015576064584171,0.015576064584171,0.015576064584171,0.0290540155861205,0.0788402557373046
20.0,-1,COVER_G_BN,734.0,3.0,1.0,2.772846937179565,1.0,0.015576064584171,0.015576064584171,0.015576064584171,0.0290540155861205,0.0784862041473388
20.0,-1,COVER_𝛂_20,734.0,3.0,1.0,2.772846937179565,0.0,,,0.0,,0.0825328826904296
20.0,-1,COVER_𝛂_50,734.0,3.0,1.0,2.772846937179565,0.0,,,0.0,,0.0879678726196289
20.0,-1,COVER_𝛂_100,734.0,3.0,1.0,2.772846937179565,0.0,,,0.0,,0.0937268733978271
20.0,-1,COVER_𝛂_200,734.0,3.0,1.0,2.772846937179565,0.0,,,0.0,,0.0903687477111816
20.0,25,TRAD_BY,734.0,3.0,1.0,2.772846937179565,1.0,0.015576064584171,0.015576064584171,0.015576064584171,0.0290540155861205,0.0721333026885986
20.0,25,TRAD_BN,734.0,3.0,1.0,2.772846937179565,1.0,0.015576064584171,0.015576064584171,0.015576064584171,0.0290540155861205,0.0722153186798095
20.0,25,COVER_G_BY,734.0,3.0,1.0,2.772846937179565,1.0,0.015576064584171,0.015576064584171,0.015576064584171,0.0290540155861205,0.0792481899261474
20.0,25,COVER_G_BN,734.0,3.0,1.0,2.772846937179565,1.0,0.015576064584171,0.015576064584171,0.015576064584171,0.0290540155861205,0.0787889957427978
20.0,25,COVER_𝛂_20,734.0,3.0,1.0,2.772846937179565,0.0,,,0.0,,0.080590009689331
20.0,25,COVER_𝛂_50,734.0,3.0,1.0,2.772846937179565,0.0,,,0.0,,0.0778779983520507
20.0,25,COVER_𝛂_100,734.0,3.0,1.0,2.772846937179565,0.0,,,0.0,,0.0845110416412353
20.0,25,COVER_𝛂_200,734.0,3.0,1.0,2.772846937179565,0.0,,,0.0,,0.0823969841003418
