grp1,grp1_size,grp2,grp2_size,p-value
221_100414,19,2.5,0,1.039847786563989e-06
Others_530104,9,2.5,0,0.0
110_100314,8,2.5,0,0.0
130107,12,2.5,0,1.3055957530584874e-07
100209,31,2.5,0,3.9368890436522763e-22
500307,34,2.5,0,2.9260688861546394e-10
500212,13,2.5,0,0.002198279734058247
115_300716,10,2.5,0,0.0
130303,8,2.5,0,0.0
115_100207,9,2.5,0,0.047031773082168715
120103,525,2.5,0,5.633543961591886e-165
221_530405,22,2.5,0,3.637532436927315e-16
115_300701,9,2.5,0,0.0
221_500112,8,2.5,0,0.0
221_500901,8,2.5,0,1.1376151194592588e-05
500103,11,2.5,0,0.010781835633229977
100323,106,2.5,0,1.1010877731801507e-45
221_100105,7,2.5,0,7.753981848293727e-05
221_110122,9,2.5,0,1.5697770737012841e-06
221_100216,7,2.5,0,7.753981848293727e-05
221_500105,14,2.5,0,0.0
221_110604,6,2.5,0,0.002642605442044796
115_530104,24,2.5,0,5.1633463769939865e-18
221_300711,8,2.5,0,0.007246989820287883
130203,46,2.5,0,9.069120200940556e-23
520206,7,2.5,0,0.0
570402,6,2.5,0,0.0
221_500302,16,2.5,0,3.1998825433805436e-07
740106,6,2.5,0,0.017284431785293354
Unknown_100312,6,2.5,0,0.0
115_100106,18,2.5,0,3.9603725947724346e-15
Others_120106,10,2.5,0,0.0003746456530901097
114_130205,7,2.5,0,0.0005892669340900919
530107,13,2.5,0,2.1061020646272443e-08
115_110506,12,2.5,0,0.0
221_100413,30,2.5,0,7.834754670650095e-05
115_560335,16,2.5,0,4.1276614332113736e-13
221_510512,7,2.5,0,0.0
500402,12,2.5,0,0.0
530202,22,2.5,0,4.665997049123321e-13
530206,15,2.5,0,0.014007122329599993
130402,24,2.5,0,1.8770379722206954e-21
130207,16,2.5,0,2.4841902988934766e-05
110133,21,2.5,0,0.0
560404,7,2.5,0,7.753981848293727e-05
115_110105,29,2.5,0,8.733548662497365e-23
115_100113,16,2.5,0,5.242301745738949e-05
114_100311,6,2.5,0,0.03271993555093364
560336,56,2.5,0,2.3121605862704242e-14
110_100101,8,2.5,0,0.0
501003,9,2.5,0,0.0
300307,10,2.5,0,0.0
100414,74,2.5,0,3.8940130951642634e-33
114_100308,7,2.5,0,0.0005892669340900919
120305,11,2.5,0,0.0
110217,171,2.5,0,6.194809032239746e-40
221_100303,38,2.5,0,2.612318375774238e-26
760105,12,2.5,0,0.008120692207078395
120302,12,2.5,0,1.1398820643961798e-06
520436,7,2.5,0,0.0
221_590301,6,2.5,0,0.006566271827563005
Others_100323,10,2.5,0,0.00011145078736861524
130305,20,2.5,0,1.227022870173938e-07
221_520144,7,2.5,0,0.0053801399104721785
110118,36,2.5,0,7.720996812082981e-07
110402,74,2.5,0,3.3499221311439985e-20
320108,10,2.5,0,2.5588242922367914e-05
530502,17,2.5,0,9.985676238710789e-12
115_110305,19,2.5,0,0.0
520133,12,2.5,0,0.0
130102,77,2.5,0,0.0002819945055134205
115_520508,10,2.5,0,0.0
110322,7,2.5,0,0.0
115_530220,13,2.5,0,1.8518428589233295e-05
221_500903,21,2.5,0,2.4563273477656832e-08
570212,6,2.5,0,0.0004929066605724437
100438,21,2.5,0,1.6075960856916295e-13
Others_130308,9,2.5,0,0.007669728020954256
115_130206,152,2.5,0,1.2538807249312394e-79
530505,21,2.5,0,1.1337545476366483e-08
560401,59,2.5,0,6.128309294172465e-22
221_780510,6,2.5,0,0.002642605442044796
221_110109,11,2.5,0,2.5502913146529668e-08
530125,20,2.5,0,1.4253120752003347e-08
115_100414,29,2.5,0,1.2723944176265976e-18
115_560406,11,2.5,0,0.0
221_110515,18,2.5,0,1.3629534889312108e-12
110109,37,2.5,0,5.322633623356935e-19
221_110506,20,2.5,0,4.249260647129484e-08
760656,13,2.5,0,0.0
115_110108,22,2.5,0,4.665997049123321e-13
221_100103,14,2.5,0,1.4720450177436953e-06
115_500206,17,2.5,0,7.760992335244294e-08
500501,23,2.5,0,0.0
114_110401,15,2.5,0,7.886241272347342e-09
221_500203,26,2.5,0,2.684144550473879e-07
115_110604,9,2.5,0,2.3896449238470784e-05
110_530209,16,2.5,0,1.0848127703079008e-05
110505,30,2.5,0,1.3396304869947918e-13
115_300709,23,2.5,0,4.381012632364806e-17
115_100102,67,2.5,0,7.601268641622141e-54
221_100509,14,2.5,0,0.0
110110,28,2.5,0,8.391081567203861e-11
520472,23,2.5,0,0.006566863451837256
715001,18,2.5,0,3.96037259477242e-15
110_100503,12,2.5,0,5.112023387068595e-06
Unknown_120103,20,2.5,0,4.061835750154956e-09
100301,106,2.5,0,7.153735097109645e-60
760534,10,2.5,0,0.00011145078736861524
115_570310,15,2.5,0,4.748466936155406e-05
Others_530114,11,2.5,0,7.765918231394729e-07
115_110410,18,2.5,0,0.007047286285418541
221_110217,70,2.5,0,2.8722838050863207e-18
Others_100202,8,2.5,0,0.0
110513,9,2.5,0,0.0
221_110119,27,2.5,0,9.264312210544082e-16
106_100507,8,2.5,0,0.0
115_500101,6,2.5,0,0.006566271827563005
115_100416,11,2.5,0,2.550291314652958e-08
221_110117,49,2.5,0,1.4011062724153494e-30
500509,8,2.5,0,0.007246989820287883
Others_120103,44,2.5,0,1.1069684105619884e-07
300423,36,2.5,0,1.021457746449035e-26
100605,15,2.5,0,4.900754900215689e-10
110_520425,11,2.5,0,2.550291314652958e-08
115_500303,16,2.5,0,2.4841902988934766e-05
Others_500202,6,2.5,0,0.0
300201,7,2.5,0,7.753981848293727e-05
760201,14,2.5,0,3.7983029624866676e-11
115_560201,98,2.5,0,1.2700382598438357e-07
100203,39,2.5,0,2.218563740811467e-25
115_560403,18,2.5,0,1.3629534889312108e-12
110_110119,7,2.5,0,7.753981848293727e-05
560330,6,2.5,0,0.0
221_300423,14,2.5,0,0.0
221_320104,6,2.5,0,0.006566271827563005
110201,28,2.5,0,7.417922952966014e-26
120107,35,2.5,0,1.3127289876618826e-17
500544,6,2.5,0,0.0
110_530301,9,2.5,0,0.0003204073463704302
221_100205,181,2.5,0,1.143372357812071e-79
470105,10,2.5,0,0.0
300713,10,2.5,0,2.0508298985827138e-07
115_530103,73,2.5,0,1.9427602370524236e-29
110404,92,2.5,0,2.9011497975081825e-20
130308,95,2.5,0,1.1133629406386335e-26
110_110402,8,2.5,0,0.018451528513015857
530204,21,2.5,0,2.4563273477656832e-08
115_120103,194,2.5,0,3.035633991894151e-79
530116,115,2.5,0,3.1702857966757946e-31
Others_100110,8,2.5,0,1.1376151194592588e-05
115_110515,8,2.5,0,0.0
221_100323,32,2.5,0,4.424966226920216e-10
221_520437,13,2.5,0,3.458928780038274e-10
105_530101,10,2.5,0,0.0
115_110603,14,2.5,0,3.7983029624866676e-11
115_300712,34,2.5,0,1.8234357615451155e-11
520144,16,2.5,0,0.0023626493099110275
115_110138,9,2.5,0,0.0
115_530116,39,2.5,0,2.7141117347822977e-16
221_530207,8,2.5,0,1.1376151194592588e-05
570310,20,2.5,0,1.227022870173938e-07
110_530401,6,2.5,0,0.0004929066605724437
115_110106,82,2.5,0,1.8396456776458743e-24
115_110516,6,2.5,0,0.0
110411,486,2.5,0,9.723983825546485e-23
100211,17,2.5,0,9.985676238710789e-12
Others_110217,12,2.5,0,1.1398820643961798e-06
Others_500210,23,2.5,0,0.0008449387291432465
115_530401,8,2.5,0,0.0
100516,17,2.5,0,1.7601345688944912e-08
110123,8,2.5,0,0.0
520433,11,2.5,0,7.765918231394729e-07
760221,6,2.5,0,0.0004929066605724437
114_130204,8,2.5,0,0.0
221_100311,43,2.5,0,2.3286910486486408e-43
Others_100401,6,2.5,0,0.0
130307,9,2.5,0,0.0
100108,34,2.5,0,9.588839103835937e-28
221_500205,8,2.5,0,1.1376151194592588e-05
115_100208,18,2.5,0,5.375221742948305e-10
110305,42,2.5,0,1.4254393139995751e-22
115_100301,39,2.5,0,1.4647400905349675e-38
Others_130206,20,2.5,0,4.061835750154956e-09
110604,22,2.5,0,7.279510800213901e-06
Unknown_110401,7,2.5,0,7.753981848293727e-05
115_300703,6,2.5,0,0.0
221_715001,7,2.5,0,7.753981848293727e-05
110_130205,23,2.5,0,2.0443879231363406e-05
221_520425,16,2.5,0,7.105052366551514e-11
115_560103,7,2.5,0,0.0
130105,9,2.5,0,2.3896449238470784e-05
110112,44,2.5,0,0.009822056834629373
115_500202,30,2.5,0,1.514271635766174e-08
221_100517,20,2.5,0,3.40142217528536e-17
731201,8,2.5,0,0.0
500102,54,2.5,0,2.0180184040858376e-14
221_100112,7,2.5,0,0.0
115_110114,9,2.5,0,0.007077669355475707
115_100202,31,2.5,0,3.058035634419649e-29
221_130101,31,2.5,0,6.362090867105553e-09
500805,11,2.5,0,0.0
221_110410,23,2.5,0,3.4453389811603775e-08
115_500501,11,2.5,0,0.0
115_130108,7,2.5,0,7.753981848293727e-05
105_520424,6,2.5,0,0.0
115_100510,23,2.5,0,4.381012632364806e-17
500305,28,2.5,0,3.7090969825520763e-07
115_740105,17,2.5,0,0.023826275950386847
740105,54,2.5,0,2.1430174926815224e-13
114,879,2.5,0,1.9045119398300333e-35
110_100507,21,2.5,0,6.130938811599173e-05
115_110102,12,2.5,0,0.0015674959655682422
530106,6,2.5,0,0.0004929066605724437
100443,19,2.5,0,0.005148208921700557
221_110102,12,2.5,0,0.0
300702,10,2.5,0,0.0
221_520508,9,2.5,0,2.3896449238470784e-05
221_110138,9,2.5,0,0.0
Unknown_130204,6,2.5,0,0.0
720135,10,2.5,0,4.415857033909798e-06
520201,6,2.5,0,0.0004929066605724437
221_530208,6,2.5,0,0.0
115_100304,16,2.5,0,0.0
320501,51,2.5,0,6.153257882004613e-17
110_100515,6,2.5,0,0.002642605442044796
560102,40,2.5,0,6.489173659814463e-06
221_110110,14,2.5,0,3.2516594969231377e-07
500302,24,2.5,0,2.0528462490486737e-09
221_711321,6,2.5,0,0.0004929066605724437
520501,8,2.5,0,0.00012239578027890602
110,2112,2.5,0,0.0
730303,6,2.5,0,0.0004929066605724437
720136,10,2.5,0,0.0
221_100505,58,2.5,0,1.2695547967772676e-18
110_120103,50,2.5,0,2.6155746506731913e-14
221_300418,9,2.5,0,0.0
100510,55,2.5,0,4.14057121292806e-18
110117,103,2.5,0,3.6368494461528274e-36
115_100310,40,2.5,0,1.045546282543434e-24
120109,17,2.5,0,4.102743375094173e-14
221_110105,32,2.5,0,0.0
500516,6,2.5,0,0.0
115_130205,71,2.5,0,0.00039272459722368197
221_100210,16,2.5,0,4.1276614332113736e-13
110403,61,2.5,0,5.4185498546010466e-45
221_520457,24,2.5,0,0.022263692256911112
Unknown_130315,15,2.5,0,4.223852441003867e-06
530412,6,2.5,0,0.0
115_130316,6,2.5,0,0.0004929066605724437
221_130306,6,2.5,0,0.0
500903,46,2.5,0,6.533576459075419e-09
114_530110,14,2.5,0,0.0
115_560102,12,2.5,0,0.0
221_120101,25,2.5,0,5.960287847577274e-19
115_130313,8,2.5,0,0.0
115_712901,30,2.5,0,1.941998447641318e-05
115_100431,14,2.5,0,0.0004940296884396948
110136,127,2.5,0,2.4303876878275855e-56
115_520473,18,2.5,0,0.006536769011493119
110_100306,6,2.5,0,0.0004929066605724442
100601,11,2.5,0,0.03894343542992057
221_500301,44,2.5,0,7.322902958787922e-15
115_300614,6,2.5,0,0.002642605442044796
100424,8,2.5,0,0.0
221_100407,16,2.5,0,0.0
221_570103,10,2.5,0,8.497780806189266e-05
100210,64,2.5,0,1.8023838196666215e-41
110107,32,2.5,0,2.3567177843733993e-16
221_320202,7,2.5,0,0.033291731891433106
115_100212,23,2.5,0,1.1560022921178766e-10
100204,35,2.5,0,8.693103223084141e-26
221_520328,8,2.5,0,0.003670174974329203
Others_110403,10,2.5,0,2.5588242922367914e-05
115_130308,38,2.5,0,5.546940407997412e-09
221_560109,13,2.5,0,0.013326314598246826
115_110107,13,2.5,0,4.706913075999342e-05
221_100605,9,2.5,0,1.5697770737012841e-06
760146,8,2.5,0,0.033145500263773664
115_100314,17,2.5,0,9.985676238710789e-12
500105,28,2.5,0,0.0
520309,8,2.5,0,1.1376151194592588e-05
530408,66,2.5,0,3.255565778496242e-12
760504,17,2.5,0,0.015772003964455376
100105,8,2.5,0,0.00012239578027890602
100302,18,2.5,0,3.96037259477242e-15
115_100503,40,2.5,0,1.5278216533551917e-24
115_100302,8,2.5,0,0.0
115_120108,7,2.5,0,0.0
130206,343,2.5,0,1.249677102673782e-133
115_560336,19,2.5,0,0.0005779434424621131
221_110137,18,2.5,0,7.1964973725292396e-06
221_530301,31,2.5,0,3.936889043652248e-22
221_760402,8,2.5,0,0.0
106_100505,6,2.5,0,0.0004929066605724437
221_100201,101,2.5,0,3.8102189170366717e-41
115_110507,35,2.5,0,1.838047017869536e-10
500317,7,2.5,0,0.005380139910472189
110127,10,2.5,0,0.00011145078736861524
100113,27,2.5,0,2.149750972476252e-09
221_100206,16,2.5,0,1.4012126482415747e-09
221_110108,19,2.5,0,6.564822891921066e-12
760101,18,2.5,0,3.789290313658025e-09
520308,8,2.5,0,0.007246989820287883
105_110401,11,2.5,0,2.550291314652958e-08
570206,12,2.5,0,3.0319888917756604e-09
100311,103,2.5,0,1.1300206861074977e-48
115_100303,38,2.5,0,1.353319193388454e-28
100304,28,2.5,0,0.0
221_530215,6,2.5,0,0.0
Unknown,680,2.5,0,2.905668259949217e-132
115_130402,8,2.5,0,1.1376151194592588e-05
221_530601,7,2.5,0,7.753981848293727e-05
115_500208,21,2.5,0,0.0
114_560402,12,2.5,0,0.008644570578677829
Unknown_130106,8,2.5,0,0.00012239578027890602
110_530205,6,2.5,0,0.0
Others_500311,8,2.5,0,0.0
500101,16,2.5,0,5.5354924519579497e-08
560109,24,2.5,0,4.761067064024646e-06
Unknown_500201,8,2.5,0,1.1376151194592588e-05
110_130204,17,2.5,0,0.0
100202,70,2.5,0,1.473863846454268e-53
221_530204,8,2.5,0,0.0
100507,224,2.5,0,6.79135210744416e-26
115_501001,17,2.5,0,1.94801694636515e-06
115_320402,20,2.5,0,1.8405690088399236e-11
115_100108,12,2.5,0,3.0319888917756604e-09
Others_530209,13,2.5,0,0.0010898692285252988
110504,85,2.5,0,3.086120341220766e-32
760203,7,2.5,0,0.0
500707,7,2.5,0,0.0005892669340900919
221_120103,196,2.5,0,1.3207928450027137e-92
115_110121,6,2.5,0,0.0004929066605724437
115_530403,35,2.5,0,6.60683532592699e-15
530111,44,2.5,0,9.694243661403049e-14
Unknown_100201,8,2.5,0,0.0
110516,17,2.5,0,3.671933757896132e-05
115_110404,35,2.5,0,1.7110604286947896e-12
221_120203,16,2.5,0,7.105052366551514e-11
530208,9,2.5,0,0.0
530112,38,2.5,0,6.443136752756727e-07
115_720122,6,2.5,0,0.0004929066605724437
110_130315,21,2.5,0,1.925808516860559e-06
221_321101,6,2.5,0,0.03271993555093364
115_560104,13,2.5,0,2.1061020646272443e-08
520446,9,2.5,0,0.0011212397323176696
560317,7,2.5,0,0.005380139910472189
105,390,2.5,0,3.885233550601202e-113
100305,46,2.5,0,6.702096094324094e-22
110_560403,14,2.5,0,0.0
530211,21,2.5,0,1.6075960856916295e-13
530109,16,2.5,0,0.0
106,393,2.5,0,9.599230458374197e-61
520424,38,2.5,0,2.612318375774238e-26
530207,17,2.5,0,9.985676238710789e-12
114_100517,10,2.5,0,0.009934285491861941
Others_130101,6,2.5,0,0.017284431785293354
115_500105,10,2.5,0,0.0
100407,66,2.5,0,6.179584059936889e-21
130205,252,2.5,0,9.952854402863434e-30
221_110131,7,2.5,0,0.0
110_500210,19,2.5,0,8.18091420707866e-11
500506,6,2.5,0,0.0
321302,8,2.5,0,0.00012239578027890602
Unknown_500804,9,2.5,0,0.00042899645092842287
500901,15,2.5,0,4.025677386029634e-12
115_100323,39,2.5,0,1.810383317936574e-22
221_100319,13,2.5,0,3.458928780038274e-10
114_100205,42,2.5,0,6.365301053925057e-28
750106,14,2.5,0,3.2516594969231377e-07
115_100432,11,2.5,0,7.765918231394729e-07
221_530104,39,2.5,0,1.4647400905349466e-38
470106,17,2.5,0,9.985676238710789e-12
221_130103,14,2.5,0,3.7983029624866676e-11
Others_100205,38,2.5,0,7.90655438524389e-32
115_100402,8,2.5,0,0.001565277953172824
110_530408,13,2.5,0,0.00020887789619682934
221_320501,21,2.5,0,4.120780809589388e-06
221_300102,7,2.5,0,0.0
100303,116,2.5,0,8.659911466447613e-42
221_100403,15,2.5,0,0.003535208105858958
Others_130201,16,2.5,0,4.1276614332113736e-13
560406,31,2.5,0,5.15648204752784e-12
221_560403,10,2.5,0,2.0508298985827212e-07
731301,12,2.5,0,1.3055957530584853e-07
110515,31,2.5,0,9.510233346813987e-25
530108,21,2.5,0,1.1457129983577874e-08
520126,19,2.5,0,4.264450205726104e-07
110131,20,2.5,0,3.40142217528536e-17
221_500501,7,2.5,0,0.0
221_120104,13,2.5,0,2.1061020646272443e-08
115_520437,12,2.5,0,1.3055957530584853e-07
520464,13,2.5,0,0.0
221_100301,38,2.5,0,4.745957220876269e-15
114_530205,6,2.5,0,0.03271993555093364
115_530501,7,2.5,0,7.753981848293727e-05
221_560102,14,2.5,0,0.010513236792300238
500803,31,2.5,0,9.90963915795073e-17
115_470207,6,2.5,0,0.0
115_530101,113,2.5,0,1.6657756404181856e-43
500303,52,2.5,0,1.5847978183633335e-18
130111,14,2.5,0,0.0
Unknown_100303,6,2.5,0,0.0004929066605724437
110218,9,2.5,0,1.5697770737012841e-06
221_530403,30,2.5,0,3.105925851507054e-21
115_100407,20,2.5,0,0.0
221_470207,11,2.5,0,2.5502913146529668e-08
760518,12,2.5,0,3.0319888917756604e-09
500538,8,2.5,0,0.00012239578027890602
560316,9,2.5,0,0.0
221_100516,8,2.5,0,0.001565277953172824
110_100414,12,2.5,0,6.670429370871886e-05
115_300604,13,2.5,0,3.458928780038274e-10
221_100431,19,2.5,0,0.0003309086716426967
130401,57,2.5,0,1.4571007996768691e-06
221_100208,14,2.5,0,1.4720450177436953e-06
Others_530301,6,2.5,0,0.0
221_100213,12,2.5,0,3.0319888917756604e-09
100205,589,2.5,0,1.499218594641e-311
712901,69,2.5,0,4.3364257257197927e-17
221_110411,187,2.5,0,8.941365415418117e-11
221_110409,6,2.5,0,0.03271993555093364
110409,22,2.5,0,6.968900434956974e-07
115_300416,8,2.5,0,1.1376151194592588e-05
110_110411,45,2.5,0,5.3253677975925474e-14
500807,22,2.5,0,2.281387710281086e-06
221_100440,9,2.5,0,0.0
110_100310,12,2.5,0,0.0015674959655682422
115_300115,16,2.5,0,0.00010341311062846286
115_300423,18,2.5,0,1.3629534889312108e-12
115_712902,22,2.5,0,0.00014230752859491894
115_570301,6,2.5,0,0.0
221_110121,6,2.5,0,0.0
115_110505,11,2.5,0,2.5502913146529668e-08
221_520126,13,2.5,0,0.00020887789619682912
720501,9,2.5,0,0.0
221_100106,24,2.5,0,0.0009771095170521729
100212,47,2.5,0,1.416804136032632e-19
100503,94,2.5,0,1.7012773065748126e-47
530215,14,2.5,0,0.02250908244228988
115_530302,13,2.5,0,0.0010898692285252988
221_100218,13,2.5,0,2.2551641955948763e-07
221_100104,19,2.5,0,1.8095832758937504e-13
221_110404,29,2.5,0,8.000225985844143e-05
100312,287,2.5,0,2.905433459906506e-87
221_560104,11,2.5,0,0.0
Others_110601,7,2.5,0,0.0005892669340900919
115_110103,9,2.5,0,0.0
115_100217,39,2.5,0,7.284168030248018e-33
115_130306,12,2.5,0,3.0319888917756604e-09
221_560335,11,2.5,0,2.550291314652958e-08
100403,41,2.5,0,1.7704389729750817e-05
760917,11,2.5,0,0.0
221_760504,6,2.5,0,0.006566271827563005
115_130102,31,2.5,0,0.0007484067454989182
560104,29,2.5,0,2.409916470740011e-20
Others_530101,15,2.5,0,0.00028269351808063675
115_130401,20,2.5,0,1.040199942737625e-12
221_320402,13,2.5,0,2.1061020646272443e-08
720502,10,2.5,0,4.415857033909798e-06
100101,31,2.5,0,3.35252036192608e-20
115_501002,13,2.5,0,2.2551641955948763e-07
520328,20,2.5,0,4.2974603906481414e-08
520502,7,2.5,0,0.0
221_130203,16,2.5,0,7.942536794197636e-08
560101,7,2.5,0,0.0
110_720122,8,2.5,0,0.001565277953172824
110207,19,2.5,0,7.937341905230694e-10
530110,211,2.5,0,0.006125814570675603
120115,35,2.5,0,8.693103223084141e-26
115_300113,15,2.5,0,5.496022601906467e-08
510113,11,2.5,0,2.550291314652958e-08
560405,69,2.5,0,2.294505520520365e-31
100306,28,2.5,0,1.1473111805539394e-09
110_100303,18,2.5,0,0.010908382573692492
530104,92,2.5,0,2.201995070958265e-45
110_100407,10,2.5,0,0.0
106_110401,8,2.5,0,1.1376151194592588e-05
100515,65,2.5,0,1.655876688143082e-07
560334,29,2.5,0,5.701285080522493e-13
560322,12,2.5,0,1.3055957530584853e-07
221_760116,11,2.5,0,5.5257163607780365e-06
110_110136,7,2.5,0,0.0
110_100401,9,2.5,0,0.0
100201,279,2.5,0,3.3347791641200726e-137
530222,20,2.5,0,0.0
530220,33,2.5,0,8.077257139304392e-15
100103,33,2.5,0,4.813157175780201e-19
115_520424,12,2.5,0,3.0319888917756604e-09
221_130205,77,2.5,0,8.567675058099348e-31
760640,8,2.5,0,1.1376151194592588e-05
221_570102,13,2.5,0,3.954714661738798e-05
221_100305,16,2.5,0,6.572527041226777e-06
221_100102,62,2.5,0,6.053319117346799e-13
560117,17,2.5,0,4.102743375094173e-14
221_560304,6,2.5,0,0.002642605442044796
Others_100303,9,2.5,0,0.0
510412,6,2.5,0,0.0004929066605724437
221_130313,9,2.5,0,1.5697770737012841e-06
110_110502,8,2.5,0,0.00012239578027890602
115_530406,33,2.5,0,1.1514024768122438e-12
470202,8,2.5,0,0.0
Others_100201,20,2.5,0,2.3404400921411294e-14
100206,52,2.5,0,1.0230460293407625e-36
115_530211,9,2.5,0,2.3896449238470784e-05
115_100103,12,2.5,0,3.0319888917756604e-09
520208,7,2.5,0,0.0
530105,125,2.5,0,4.7018169397386123e-79
115_130101,35,2.5,0,5.866005338250577e-17
760210,10,2.5,0,0.0
221_530110,61,2.5,0,1.7620307013438442e-40
760539,6,2.5,0,0.0004929066605724437
560103,19,2.5,0,0.0
221_100108,13,2.5,0,0.0
221_110511,11,2.5,0,2.5502913146529668e-08
560106,10,2.5,0,0.0
100513,26,2.5,0,0.006112158414742697
115_110407,18,2.5,0,3.9603725947724346e-15
711310,21,2.5,0,7.442158527708828e-09
590312,8,2.5,0,0.0
221_470106,11,2.5,0,7.765918231394729e-07
110_530103,19,2.5,0,0.0035171762076018874
560333,6,2.5,0,0.0004929066605724437
221_110332,12,2.5,0,3.0319888917756604e-09
760506,8,2.5,0,1.1376151194592588e-05
110506,44,2.5,0,5.69395273140362e-12
100416,34,2.5,0,1.6101265968750284e-07
110_100505,20,2.5,0,0.0023890933399607363
221_530505,8,2.5,0,0.0
115_500205,6,2.5,0,0.017284431785293354
221_110133,8,2.5,0,0.0
221_100438,14,2.5,0,4.29315494864652e-08
Unknown_100505,6,2.5,0,0.006566271827563005
100436,9,2.5,0,1.5697770737012841e-06
115_760101,8,2.5,0,0.0
221_500207,9,2.5,0,0.00807908226041189
221_300107,6,2.5,0,0.0
130202,6,2.5,0,0.0
300605,8,2.5,0,0.0
115_120107,7,2.5,0,0.0
221_100416,11,2.5,0,0.006899041229807581
115_100306,11,2.5,0,0.0
300614,11,2.5,0,5.5257163607780365e-06
110122,21,2.5,0,1.6075960856916409e-13
540601,8,2.5,0,0.0
221_500311,23,2.5,0,0.0
760183,12,2.5,0,0.0
590301,16,2.5,0,0.0012717325579443505
221_130106,73,2.5,0,2.6929016956601658e-27
110_110504,11,2.5,0,0.0008963940903461146
115_560405,22,2.5,0,2.4261576522888458e-14
520505,6,2.5,0,0.0
120204,9,2.5,0,2.3896449238470784e-05
115_130201,39,2.5,0,5.274335309290895e-18
110108,49,2.5,0,4.931884762476377e-24
530301,72,2.5,0,1.1811567871323765e-30
520425,57,2.5,0,4.445328169986849e-22
110_120108,7,2.5,0,7.753981848293727e-05
115_100508,34,2.5,0,3.4384201139893506e-05
221_300716,13,2.5,0,0.0
500535,8,2.5,0,0.0
760402,15,2.5,0,4.025677386029634e-12
110603,38,2.5,0,2.301182949798415e-13
300704,14,2.5,0,3.7983029624866676e-11
Others_560201,42,2.5,0,0.012011517279331928
500109,6,2.5,0,0.0
Others_530406,9,2.5,0,2.3896449238470784e-05
221_110103,14,2.5,0,3.270190146826048e-09
115_110109,11,2.5,0,0.00023081920662770223
Others_712901,7,2.5,0,0.04652823228416724
221_560201,115,2.5,0,0.00019791996043698937
100308,29,2.5,0,4.176753225657057e-15
100419,16,2.5,0,0.00015836951462202723
540209,15,2.5,0,0.04137155766266943
130106,159,2.5,0,1.6233204361987344e-65
